featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,5602.503906,5602.50415305208,2.468021e-04,5578.470215,5578.46983551542,3.793283e-04,75.01094818,75.0109460026105,2.178542e-06
0,1,5845.150879,5845.15062278821,2.561180e-04,5824.037109,5824.0368621894,2.471856e-04,76.59204102,76.5920421889078,1.173283e-06
0,2,6035.058594,6035.05813727078,4.564792e-04,6015.936035,6015.93642916493,3.940087e-04,77.80899811,77.8090009182615,2.810351e-06
0,3,6192.50293,6192.50262731373,3.023738e-04,6174.822266,6174.82186261262,4.030124e-04,78.80503845,78.8050380273109,4.248375e-07
0,4,6321.867188,6321.86704179287,1.457071e-04,6305.353027,6305.35278543627,2.419075e-04,79.61421967,79.6142232920375,3.626510e-06
0,5,6420.882812,6420.8826419456,1.705544e-04,6405.391602,6405.391661507,5.994450e-05,80.22724915,80.2272465326438,2.612864e-06
0,6,6506.57959,6506.57965198322,6.213947e-05,6491.97998,6491.9803175735,3.371048e-04,80.75402069,80.7540204432966,2.476214e-07
0,7,6584.213867,6584.21373575805,1.314295e-04,6570.354492,6570.35422905019,2.631373e-04,81.22870636,81.2287047644643,1.595399e-06
0,8,6649.981445,6649.9816736889,2.283764e-04,6636.777344,6636.77709061848,2.531315e-04,81.62850189,81.6285031634172,1.271327e-06
0,9,6711.883789,6711.88377389273,1.516977e-05,6699.240234,6699.24029347905,5.910405e-05,82.00335693,82.0033603967236,3.463130e-06
0,10,6758.324219,6758.32413891523,7.983477e-05,6746.23584,6746.23559020448,2.496393e-04,82.28264618,82.282649137234,2.958035e-06
0,11,6810.226074,6810.22567523838,3.989804e-04,6798.596191,6798.59639480673,2.034005e-04,82.59464264,82.5946417634665,8.756936e-07
0,12,6855.211914,6855.21168476963,2.292929e-04,6844.011719,6844.01191474183,1.959918e-04,82.86392212,82.8639232867701,1.167629e-06
0,13,6888.715332,6888.71522164629,1.103850e-04,6877.920898,6877.92093294514,3.450764e-05,83.06338501,83.0633881504302,3.140665e-06
0,14,6918.649902,6918.64984058953,6.175422e-05,6908.234375,6908.23374226417,6.327358e-04,83.24110413,83.2411054954348,1.369458e-06
0,15,6943.943848,6943.94400403284,1.563766e-04,6933.874512,6933.87496690718,4.551884e-04,83.39081573,83.3908128208746,2.913989e-06
0,16,6967.808594,6967.80893836583,3.446158e-04,6958.062988,6958.06355201957,5.637383e-04,83.53183746,83.5318380857964,6.224175e-07
0,17,6984.723145,6984.72359714284,4.526116e-04,6975.290039,6975.29022061955,1.815570e-04,83.63114929,83.6311528759257,3.583934e-06
0,18,7002.916504,7002.91661657419,1.126679e-04,6993.755859,6993.75560433235,2.550427e-04,83.73822021,83.7382208354358,6.205920e-07
0,19,7008.809082,7008.80893783849,1.441928e-04,6999.925781,6999.92569544655,8.580345e-05,83.77173615,83.7717342156189,1.929401e-06
0,20,7019.453613,7019.453800232,1.869508e-04,7010.835449,7010.83543964,9.578746e-06,83.83366394,83.8336612304487,2.709981e-06
0,21,7024.210449,7024.21075054408,3.013253e-04,7015.842773,7015.84250608141,2.673561e-04,83.86053467,83.8605328885264,1.779442e-06
0,22,7018.270996,7018.27108001185,8.391810e-05,7010.143066,7010.14305953218,6.874073e-06,83.82367706,83.8236752036829,1.859305e-06
0,23,7026.068359,7026.06801745699,3.419180e-04,7018.15625,7018.15601260787,2.373921e-04,83.86888123,83.868879460754,1.764832e-06
0,24,7026.419922,7026.41925455271,6.673223e-04,7018.71875,7018.718439485,3.105150e-04,83.86971283,83.8697115699104,1.259679e-06
