0	0.07000280074	0.3837386586
1	0.0697817523	0.4473511184
2	0.06957320547	0.4612316363
3	0.06933696601	0.4707035307
4	0.06916410227	0.4769164941
5	0.06898280148	0.4822905637
6	0.06880219571	0.4848808126
7	0.06862698097	0.4863457451
8	0.06847350272	0.4875161588
9	0.06835080749	0.4880656608
10	0.06817664149	0.4888643047
11	0.06800375936	0.4902535383
12	0.06787065413	0.4898172894
13	0.06769254154	0.4911192522
14	0.06750679401	0.4914784225
15	0.06737314945	0.4903849474
16	0.06717696489	0.4904565751
17	0.06704350433	0.4916015903
18	0.06695097766	0.4906469775
19	0.06683264612	0.4908991163
