leaf,gSum_f32,gSum_f64,gSum_residual,hSum_f32,hSum_f64,hSum_residual,leafVal_f32,leafVal_f64,leafVal_residual
44,2542.776855,2542.78035187996,3.496411e-03,3880,3880,0.000000e+00,-0.01964545436,-0.0196454825782467,2.821621e-08
45,-651.6461792,-651.647067920945,8.887217e-04,4603,4603,0.000000e+00,0.004244330339,0.00424433599667063,5.657537e-09
46,539.9863892,539.985891994671,4.971655e-04,3248,3248,0.000000e+00,-0.004982956219,-0.00498295182951442,4.389950e-09
47,-2450.029297,-2450.03323135071,3.934476e-03,3962,3962,0.000000e+00,0.01853742264,0.0185374515252575,2.888315e-08
48,11.82277203,11.8227729797363,9.536743e-07,16,16,0.000000e+00,-0.01866753399,-0.0186675358665423,1.872821e-09
49,-1.818389654,-1.81838986650109,2.123415e-07,16,16,0.000000e+00,0.002871141536,0.00287114183030039,2.941391e-10
50,3.453772306,3.45377233624458,2.980232e-08,7,7,0.000000e+00,-0.01036131661,-0.0103613167771403,1.632873e-10
51,-9.412498474,-9.41249924898148,7.748604e-07,10,10,0.000000e+00,0.02172115073,0.0217211516275286,9.014487e-10
52,69.35691833,69.3569079367444,1.039822e-05,96,96,0.000000e+00,-0.02101724781,-0.0210172443595445,3.451415e-09
53,-13.32702351,-13.3270220067352,1.499429e-06,100,100,0.000000e+00,0.00388165703,0.0038816568084038,2.220296e-10
54,16.26958847,16.2695867447183,1.725741e-06,82,82,0.000000e+00,-0.005742207635,-0.00574220695802282,6.771712e-10
55,-71.14813995,-71.1481361910701,3.762543e-06,107,107,0.000000e+00,0.01940403879,0.0194040367093051,2.077583e-09
56,240.2910919,240.291156260762,6.434182e-05,362,362,0.000000e+00,-0.01974995248,-0.0197499576073838,5.127187e-09
57,-68.22629547,-68.2263146849582,1.921377e-05,387,387,0.000000e+00,0.0052481764,0.00524817793538317,1.535765e-09
58,62.5219574,62.5219600370183,2.639557e-06,305,305,0.000000e+00,-0.006089800969,-0.00608980116618931,1.974231e-10
59,-240.7180939,-240.718087090179,6.781891e-06,367,367,0.000000e+00,0.01951768436,0.0195176823007874,2.054591e-09
60,2013.000732,2012.99854363778,2.188784e-03,3101,3101,0.000000e+00,-0.01945554838,-0.0194555267265827,2.164926e-08
61,-545.3615112,-545.362018828804,5.075983e-04,3544,3544,0.000000e+00,0.004612586461,0.00461259097805762,4.517050e-09
62,457.623291,457.623710841086,4.198255e-04,2585,2585,0.000000e+00,-0.005304752383,-0.00530475696227665,4.578896e-09
63,-1872.214722,-1872.21539407899,6.723993e-04,2959,2959,0.000000e+00,0.01896233484,0.018962343202887,8.361397e-09
