featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,5503.627441,5503.62719293674,2.484695e-04,5479.010254,5479.01038315633,1.292501e-04,74.35290527,74.3529058229657,5.495282e-07
0,1,5724.989746,5724.98972396217,2.213158e-05,5703.375488,5703.37474466168,7.436196e-04,75.8068924,75.8069035178241,1.112280e-05
0,2,5893.902344,5893.90258554201,2.417920e-04,5874.369141,5874.36947823812,3.376131e-04,76.89929199,76.899288964096,3.028092e-06
0,3,6038.786133,6038.7863781693,2.453568e-04,6020.654297,6020.65420206893,9.480607e-05,77.82655334,77.8265582064201,4.861694e-06
0,4,6152.89502,6152.89485675614,1.627751e-04,6135.936523,6135.93636463723,1.588003e-04,78.54871368,78.5487123938466,1.290235e-06
0,5,6234.023926,6234.02416880178,2.430205e-04,6218.162598,6218.16293878154,3.411253e-04,79.05647278,79.0564725844412,1.938791e-07
0,6,6308.588379,6308.58807793986,3.009664e-04,6293.599121,6293.59957494549,4.538517e-04,79.52114868,79.521143583063,5.098578e-06
0,7,6376.919434,6376.91971547419,2.818804e-04,6362.645508,6362.64621882626,7.110138e-04,79.94514465,79.9451388906409,5.762679e-06
0,8,6433.423828,6433.4236843223,1.438027e-04,6419.788574,6419.78838202312,1.921956e-04,80.29376221,80.2937603261077,1.880924e-06
0,9,6483.722168,6483.72265061761,4.826489e-04,6470.660645,6470.66032825689,3.162744e-04,80.60279083,80.6027998390204,9.006501e-06
0,10,6520.225098,6520.22517550511,7.784886e-05,6507.745605,6507.74590507562,2.996069e-04,80.82529449,80.8252953982598,9.036309e-07
0,11,6562.015625,6562.01538855123,2.364488e-04,6550.009277,6550.00969228415,4.149404e-04,81.08047485,81.0804729290311,1.924485e-06
0,12,6598.035156,6598.03493441126,2.218387e-04,6586.473633,6586.47363432027,1.507772e-06,81.29955292,81.2995481424267,4.775054e-06
0,13,6625.400391,6625.40069421515,3.035902e-04,6614.23584,6614.23573669633,1.031474e-04,81.46523285,81.4652349066622,2.057541e-06
0,14,6645.638184,6645.63883732806,6.537343e-04,6634.865723,6634.86541744234,3.052139e-04,81.58693695,81.5869459573474,9.006664e-06
0,15,6661.58252,6661.58269045847,1.709272e-04,6651.17041,6651.1702454595,1.646967e-04,81.68237305,81.6823814307562,8.383881e-06
0,16,6678.012695,6678.01245581907,2.394934e-04,6667.925781,6667.92582647559,4.522559e-05,81.78089142,81.7808922872233,8.687663e-07
0,17,6688.172852,6688.17328089917,4.293367e-04,6678.413574,6678.41353063383,4.358492e-05,81.84098816,81.8409878602516,2.989281e-07
0,18,6696.944336,6696.94398247655,3.534609e-04,6687.463379,6687.46367199044,2.930842e-04,81.89285278,81.8928429869207,9.796282e-06
0,19,6697.092285,6697.0923412251,5.606885e-05,6687.90332,6687.90333347358,1.316108e-05,81.89196777,81.891965261787,2.511650e-06
0,20,6698.717773,6698.71713445386,6.389836e-04,6689.795898,6689.79567161655,2.268209e-04,81.9002533,81.9002472211721,6.074726e-06
0,21,6698.094727,6698.09466128474,6.527776e-05,6689.42627,6689.42615824629,1.112850e-04,81.89490509,81.8948984822376,6.608094e-06
0,22,6686.783691,6686.78356573004,1.256762e-04,6678.362793,6678.36342869391,6.357252e-04,81.82429504,81.8242892969202,5.747025e-06
0,23,6684.72998,6684.73040722693,4.267582e-04,6676.544922,6676.54525363104,3.317560e-04,81.8102951,81.8103025019742,7.396994e-06
0,24,6680.137695,6680.13735915314,3.361594e-04,6672.168945,6672.16955939071,6.140782e-04,81.78090668,81.7808943087351,1.236851e-05
0,25,6669.093262,6669.0931857702,7.594855e-05,6661.34375,6661.34389079793,1.407979e-04,81.71200562,81.7120033757343,2.239500e-06
0,26,6665.334473,6665.33441163484,6.102141e-05,6657.79541,6657.79497831245,4.318438e-04,81.68771362,81.6877125568905,1.066156e-06
0,27,6645.738281,6645.73828314543,1.895432e-06,6638.395996,6638.39605290298,5.680923e-05,81.56647491,81.5664675836594,7.330891e-06
0,28,6629.275879,6629.27598074852,1.018423e-04,6622.129883,6622.12966056198,2.222505e-04,81.46427917,81.4642867331406,7.558336e-06
0,29,6614.724609,6614.72441165223,1.977228e-04,6607.756348,6607.7565985483,2.508921e-04,81.37382507,81.3738260882776,1.015035e-06
0,30,6596.73877,6596.73897130238,2.017711e-04,6589.945801,6589.94624555252,4.447713e-04,81.26216125,81.2621603133785,9.415044e-07
0,31,6576.189941,6576.19009608668,1.546804e-04,6569.563477,6569.56349750517,2.094267e-05,81.13459778,81.1346003798442,2.601524e-06
0,32,6556.01416,6556.01424330459,8.314834e-05,6549.550781,6549.55092796051,1.467105e-04,81.00915527,81.009159586209,4.312772e-06
