featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,5816.205566,5816.20562518705,5.878080e-05,5789.897949,5789.8980264892,7.727045e-05,76.43711853,76.4371163630501,2.167223e-06
0,1,6027.40332,6027.40354574219,2.254297e-04,6004.646484,6004.64702538638,5.410114e-04,77.78333282,77.7833292497317,3.574975e-06
0,2,6187.773926,6187.77360772316,3.180581e-04,6167.231934,6167.23153934541,3.942483e-04,78.79329681,78.7932998323262,3.018361e-06
0,3,6308.986816,6308.98660136519,2.150411e-04,6290.117676,6290.11714706516,5.287161e-04,79.54817963,79.5481782402138,1.386251e-06
0,4,6417.860352,6417.86006297251,2.885900e-04,6400.227051,6400.22723597706,1.851958e-04,80.22182465,80.2218266368947,1.990899e-06
0,5,6506.756348,6506.75688356193,5.359057e-04,6490.119629,6490.11955656085,7.234540e-05,80.76779938,80.7677959344477,3.442994e-06
0,6,6578.540527,6578.54067114114,1.437974e-04,6562.812988,6562.81258252689,4.057544e-04,81.20533752,81.2053351255847,2.398829e-06
0,7,6632.322754,6632.32278021813,2.631188e-05,6617.381348,6617.38144442062,9.676437e-05,81.53096008,81.530962535379,2.452371e-06
0,8,6687.004395,6687.00434495371,4.957754e-05,6672.730469,6672.72934744524,1.121305e-03,81.86152649,81.8615286995267,2.210269e-06
0,9,6731.22168,6731.22135423441,3.254531e-04,6717.563965,6717.56406270814,9.786439e-05,82.12738037,82.1273791863464,1.184747e-06
0,10,6774.452637,6774.45217457561,4.621431e-04,6761.333984,6761.33412957916,1.452042e-04,82.38686371,82.3868658866793,2.178183e-06
0,11,6825.152832,6825.15289345337,6.142212e-05,6812.452637,6812.45216555695,4.711618e-04,82.69145966,82.6914584453943,1.210367e-06
0,12,6856.581543,6856.58157328218,3.031343e-05,6844.32373,6844.32378885819,5.838944e-05,82.87859344,82.8785938025171,3.576929e-07
0,13,6882.736328,6882.73637924107,5.111607e-05,6870.919434,6870.91984485797,4.112642e-04,83.03356934,83.0335669206947,2.415243e-06
0,14,6905.887695,6905.88751066398,1.846485e-04,6894.467285,6894.467352595,6.743875e-05,83.17046356,83.1704670261729,3.464161e-06
0,15,6916.84668,6916.84688788355,2.081961e-04,6905.816895,6905.81675176275,1.427685e-04,83.23397827,83.2339752841487,2.987336e-06
0,16,6931.940918,6931.94117893827,2.609695e-04,6921.260742,6921.26058736613,1.548214e-04,83.32249451,83.3224954759507,9.691148e-07
0,17,6939.099609,6939.09950941973,9.995527e-05,6928.744141,6928.74406066751,7.995749e-05,83.36348724,83.3634838226477,3.421005e-06
0,18,6948.555664,6948.55530698425,3.570782e-04,6938.509766,6938.50939500014,3.706249e-04,83.4183197,83.4183179159663,1.786182e-06
0,19,6947.063477,6947.06318872882,2.878337e-04,6937.330078,6937.3301189664,4.084140e-05,83.40749359,83.4074931524857,4.388229e-07
0,20,6940.458008,6940.45850929581,5.014833e-04,6931.022949,6931.02271928044,2.299383e-04,83.36610413,83.3661030938456,1.032131e-06
0,21,6935.087891,6935.08804507917,1.544542e-04,6925.918945,6925.91890854452,3.676798e-05,83.33228302,83.3322825831492,4.368704e-07
0,22,6925.516113,6925.51605358905,5.969220e-05,6916.612305,6916.6116580284,6.466591e-04,83.27323914,83.2732364724933,2.663249e-06
0,23,6916.435547,6916.43610224031,5.553653e-04,6907.770996,6907.77155892566,5.628319e-04,83.21725464,83.2172549033492,2.646773e-07
0,24,6909.464844,6909.4648219931,2.175690e-05,6901.016602,6901.01663298114,3.141864e-05,83.17405701,83.1740545677228,2.439113e-06
0,25,6902.429199,6902.42916025321,3.896554e-05,6894.200684,6894.20062192831,6.166544e-05,83.1304245,83.130424753567,2.540553e-07
0,26,6891.487305,6891.48730091864,3.768859e-06,6883.464355,6883.46445871963,1.032509e-04,83.06334686,83.0633462721784,5.906146e-07
0,27,6876.379395,6876.37903859704,3.559342e-04,6868.562988,6868.56235045985,6.378214e-04,82.97110748,82.9711071543943,3.285158e-07
0,28,6856.947266,6856.94769316439,4.275394e-04,6849.324219,6849.3242961674,7.741740e-05,82.85276031,82.852758403764,1.911177e-06
0,29,6839.458984,6839.45859076951,3.936055e-04,6832.029297,6832.02925788162,3.899338e-05,82.74597168,82.7459727268607,1.047173e-06
0,30,6816.514648,6816.51466168347,1.324597e-05,6809.271973,6809.27243955857,4.669023e-04,82.6060791,82.6060808083046,1.706742e-06
