feat_idx,bin,gain_f32,gain_f64,gain_abs_residual
0,0,76.65862274,76.6586250038559,2.262157e-06
0,1,77.92754364,77.9275471111326,3.470996e-06
0,2,78.9048996,78.9049007672441,1.170076e-06
0,3,79.63648224,79.636480041761,2.197009e-06
0,4,80.29046631,80.2904626222892,3.686305e-06
0,5,80.87265778,80.8726561845548,1.591324e-06
0,6,81.30968475,81.3096839732877,7.801302e-07
0,7,81.6674881,81.6674892933527,1.195208e-06
0,8,82.00834656,82.0083481077085,1.550091e-06
0,9,82.25094604,82.2509497120729,3.667151e-06
0,10,82.45922089,82.4592229533324,2.067102e-06
0,11,82.65213013,82.6521325615113,2.434558e-06
0,12,82.83207703,82.832078055073,1.028706e-06
0,13,82.9213562,82.9213584099124,2.208741e-06
0,14,83.01513672,83.0151398159349,3.097185e-06
0,15,83.0466156,83.0466126935548,2.907031e-06
0,16,83.09637451,83.0963769057548,2.394036e-06
0,17,83.15769958,83.1576985738527,1.011108e-06
0,18,83.2101059,83.2101050799273,8.160688e-07
0,19,83.22925568,83.2292576696682,1.993399e-06
0,20,83.19190979,83.1919097644815,2.555757e-08
0,21,83.20172882,83.201731674986,2.854185e-06
0,22,83.21703339,83.2170311924737,2.193757e-06
0,23,83.15982819,83.1598305569652,2.370930e-06
0,24,83.11645508,83.1164557806155,7.024905e-07
0,25,83.05086517,83.0508671462143,1.972874e-06
0,26,83.00405884,83.0040602112455,1.373355e-06
0,27,82.88329315,82.8832953677342,2.215879e-06
0,28,82.79839325,82.7983901703766,3.079135e-06
0,29,82.67890167,82.6789030150045,1.342641e-06
0,30,82.56274414,82.5627429672536,1.173371e-06
0,31,82.40439606,82.4043960696544,1.252550e-08
0,32,82.26084137,82.2608449657947,3.596166e-06
0,33,82.12683868,82.1268378067844,8.772977e-07
0,34,81.95302582,81.9530244351835,1.382688e-06
0,35,81.77171326,81.7717131711661,8.566981e-08
0,36,81.59372711,81.5937277251415,6.133251e-07
0,37,81.3867569,81.3867606480488,3.751076e-06
0,38,81.14678192,81.1467845446247,2.623238e-06
0,39,80.92634583,80.9263468007451,9.755497e-07
0,40,80.69991302,80.6999106938587,2.331044e-06
0,41,80.46968079,80.4696802812999,5.048329e-07
0,42,80.20599365,80.2059951526375,1.500294e-06
0,43,79.89148712,79.8914859500686,1.171513e-06
0,44,79.60559082,79.6055896092307,1.211082e-06
0,45,79.36994171,79.3699388667679,2.844658e-06
0,46,79.11035919,79.1103589880006,2.038939e-07
0,47,78.82675171,78.8267506532194,1.055765e-06
0,48,78.56835175,78.5683497279623,2.017643e-06
0,49,78.27542877,78.2754282108964,5.610763e-07
0,50,77.99211884,77.992121009354,2.173905e-06
0,51,77.69405365,77.6940561277676,2.477865e-06
0,52,77.4021759,77.4021760531335,1.498132e-07
0,53,77.08268738,77.0826899155235,2.537594e-06
0,54,76.70734406,76.7073467609003,2.705725e-06
0,55,76.37069702,76.3706975969053,5.754209e-07
0,56,76.02166748,76.0216703167636,2.836295e-06
0,57,75.65465546,75.6546534068015,2.049741e-06
0,58,75.23069763,75.2307014197463,3.787910e-06
0,59,74.88926697,74.8892639677481,3.000025e-06
0,60,74.48136139,74.4813576828673,3.706293e-06
0,61,0,0,0.000000e+00
0,62,73.76080322,73.7608058670206,2.644364e-06
0,63,74.1880188,74.1880208554243,2.056596e-06
0,64,74.62020874,74.6202071266846,1.613550e-06
0,65,74.9879837,74.9879836204689,8.314434e-08
0,66,75.39572906,75.3957256609603,3.403981e-06
0,67,75.77780151,75.7777991112883,2.402384e-06
0,68,76.1638031,76.1638058673011,2.766715e-06
0,69,76.54989624,76.5498990094124,2.769178e-06
0,70,76.9298172,76.9298163102807,8.894264e-07
0,71,77.27950287,77.2795010104194,1.858233e-06
0,72,77.63102722,77.6310284043082,1.182629e-06
0,73,77.9858551,77.9858584741046,3.371566e-06
0,74,78.28217316,78.2821733583216,2.015834e-07
0,75,78.58438873,78.5843865458033,2.187107e-06
0,76,78.91819,78.9181870738441,2.928597e-06
0,77,79.16431427,79.1643108139978,3.456022e-06
0,78,79.4442749,79.444277639135,2.736791e-06
0,79,79.68360901,79.6836087827777,2.260114e-07
0,80,79.95163727,79.9516335059047,3.762162e-06
0,81,80.21880341,80.2188063271972,2.921435e-06
0,82,80.46717072,80.4671705427965,1.725355e-07
0,83,80.70916748,80.7091640871452,3.393324e-06
0,84,80.95011902,80.9501201379214,1.119367e-06
0,85,81.18114471,81.1811469276688,2.213313e-06
0,86,81.41825867,81.4182602642147,1.597223e-06
0,87,81.6029129,81.6029145498412,1.647009e-06
0,88,81.78881836,81.7888173132999,1.046075e-06
0,89,81.94884491,81.9488413627074,3.546961e-06
0,90,82.18749237,82.1874930294136,6.588081e-07
0,91,82.39716339,82.3971630525489,3.385643e-07
0,92,82.59979248,82.59979589737,3.416901e-06
0,93,82.70507812,82.705075326164,2.798836e-06
0,94,82.86465454,82.8646513317362,3.209279e-06
0,95,82.97789001,82.9778921105104,2.095862e-06
0,96,83.10490417,83.1049063316697,2.156865e-06
0,97,83.19690704,83.1969103415811,3.298124e-06
0,98,83.27684021,83.2768428385208,2.628560e-06
0,99,83.35986328,83.3598663473857,3.066136e-06
0,100,83.42330933,83.4233093454231,1.925127e-08
0,101,83.52089691,83.5208931696935,3.741928e-06
0,102,83.5752182,83.5752199876122,1.786929e-06
0,103,83.6138916,83.6138914575474,1.440151e-07
0,104,83.62230682,83.6223041199229,2.703808e-06
0,105,83.62614441,83.626141040983,3.368197e-06
0,106,83.59744263,83.597445924926,3.297973e-06
0,107,83.53194427,83.5319435663033,7.085990e-07
0,108,83.48860931,83.4886093140763,1.114984e-10
0,109,83.46334076,83.4633423582228,1.598945e-06
0,110,83.37658691,83.3765852420005,1.672062e-06
0,111,83.25205994,83.2520619236159,1.987092e-06
0,112,83.14188385,83.1418859412904,2.091193e-06
0,113,82.98383331,82.9838322952319,1.017756e-06
0,114,82.86592102,82.8659213280473,3.075395e-07
0,115,82.59781647,82.5978128050393,3.662246e-06
0,116,82.35514832,82.3551515446684,3.229239e-06
0,117,82.0418396,82.0418369026436,2.696966e-06
0,118,81.72610474,81.7261031119689,1.624359e-06
0,119,81.38415527,81.3841526305683,2.642869e-06
0,120,80.94799805,80.9479968095603,1.237315e-06
0,121,80.38208771,80.38208760515,1.023695e-07
0,122,79.81636047,79.8163602623866,2.112462e-07
0,123,79.09217834,79.092174724069,3.620658e-06
0,124,78.33370209,78.3337032079994,1.120597e-06
0,125,77.2922287,77.292225945538,2.753193e-06
0,126,75.95587158,75.9558695318432,2.050188e-06
1,0,74.03820038,74.0381981645421,2.213876e-06
1,1,74.51780701,74.5178107508309,3.743995e-06
1,2,74.89574432,74.8957460252617,1.701531e-06
1,3,75.17582703,75.1758271675065,1.411393e-07
1,4,75.39293671,75.392935660068,1.046475e-06
1,5,75.6077652,75.6077638025739,1.395180e-06
1,6,75.76405334,75.7640501488953,3.195831e-06
1,7,75.92520142,75.9251979082282,3.507787e-06
1,8,76.09594727,76.0959454254126,1.840212e-06
1,9,76.24408722,76.2440894937794,2.274541e-06
1,10,76.38660431,76.3866080925608,3.783479e-06
1,11,76.43609619,76.4360981143488,1.922943e-06
1,12,76.4734726,76.4734733096155,7.144006e-07
1,13,76.5268631,76.5268627216787,3.764658e-07
1,14,76.56217194,76.5621692212841,2.714751e-06
1,15,76.61840057,76.6184010808482,5.071178e-07
1,16,76.67366791,76.6736716995377,3.791823e-06
1,17,76.73491669,76.7349197942675,3.107256e-06
1,18,76.75680542,76.7568045713049,8.486169e-07
1,19,76.76114655,76.7611499456718,3.400262e-06
1,20,76.74748993,76.7474933903348,3.461136e-06
1,21,76.73673248,76.7367297468113,2.736099e-06
1,22,76.71193695,76.7119332743318,3.676352e-06
1,23,76.68605042,76.6860497008464,7.141927e-07
1,24,76.63693237,76.6369355842441,3.211197e-06
1,25,76.61986542,76.6198686812856,3.263805e-06
1,26,76.58032227,76.580323875523,1.609898e-06
1,27,76.51600647,76.5160094976624,3.027936e-06
1,28,76.42810822,76.4281090127732,7.974412e-07
1,29,76.38606262,76.3860648729197,2.250849e-06
1,30,76.32781982,76.3278177331429,2.091076e-06
1,31,76.29063416,76.290637375344,3.220071e-06
1,32,76.24499512,76.2449955827929,4.656054e-07
1,33,76.18677521,76.1867762474539,1.039934e-06
1,34,76.12889099,76.1288903823486,6.088623e-07
1,35,76.02684021,76.0268395931906,6.167703e-07
1,36,75.93421936,75.9342195429524,1.826008e-07
1,37,75.85993195,75.8599351330081,3.187207e-06
1,38,75.81942749,75.819424667661,2.822573e-06
1,39,75.77157593,75.7715750000428,9.276915e-07
1,40,75.67639923,75.6764014752269,2.244270e-06
1,41,75.57707977,75.577081535812,1.762863e-06
1,42,75.47251129,75.4725101072661,1.184238e-06
1,43,75.40606689,75.4060646176369,2.276894e-06
1,44,75.34753418,75.3475330484663,1.131221e-06
