featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,4408.535156,4408.53507282776,8.342224e-05,4402.308594,4402.30871737502,1.236250e-04,66.44374084,66.4437373606856,3.484041e-06
0,1,4624.050781,4624.05079495822,1.370822e-05,4618.816895,4618.81706678046,1.722492e-04,68.03888702,68.0388892739987,2.250073e-06
0,2,4781.671387,4781.67180297981,4.162611e-04,4777.029785,4777.03053566981,7.505136e-04,69.18321991,69.1832174710911,2.438577e-06
0,3,4901.84082,4901.84086208861,4.177611e-05,4897.634277,4897.63409462595,1.827178e-04,70.04321289,70.0432098272677,3.063357e-06
0,4,5013.609863,5013.60976897587,9.430538e-05,5009.705078,5009.70548455294,4.064279e-04,70.83443451,70.834434395849,1.134283e-07
0,5,5094.225586,5094.22562275064,3.681314e-05,5090.597168,5090.59698944964,1.785191e-04,71.39927673,71.3992776054577,8.720593e-07
0,6,5175.314941,5175.31469245672,2.489495e-04,5171.89502,5171.89475775749,2.617738e-04,71.96343994,71.9634413337809,1.392375e-06
0,7,5216.411133,5216.41090970047,2.231120e-04,5213.213379,5213.21310825327,2.706530e-04,72.24687195,72.246873099735,1.151493e-06
0,8,5277.931152,5277.93123585551,8.351176e-05,5274.889648,5274.88964100385,7.433647e-06,72.67031097,72.6703143280987,3.353978e-06
0,9,5319.21582,5319.21546541697,3.548955e-04,5316.329102,5316.32884095893,2.606036e-04,72.95275116,72.9527494837236,1.675944e-06
0,10,5355.22998,5355.23002931286,4.884411e-05,5352.480469,5352.48048610535,1.735535e-05,73.19823456,73.1982307501169,3.807989e-06
0,11,5398.495117,5398.4951041226,1.306490e-05,5395.859375,5395.8590699741,3.050259e-04,73.49239349,73.4923970628968,3.569244e-06
0,12,5423.072266,5423.07258689384,3.212688e-04,5420.551758,5420.55194090505,1.830926e-04,73.658638,73.6586342869902,3.713498e-06
0,13,5454.23877,5454.23853383819,2.356931e-04,5451.816406,5451.81621772284,1.885272e-04,73.86922455,73.8692217789084,2.769431e-06
0,14,5480.959473,5480.95944501711,2.763914e-05,5478.628906,5478.62901109485,1.048449e-04,74.04924774,74.0492462502595,1.491440e-06
0,15,5493.171875,5493.1722673167,3.923167e-04,5490.934082,5490.93457255342,4.905222e-04,74.13103485,74.1310385331085,3.682034e-06
