feat_idx,bin,gain_f32,gain_f64,gain_abs_residual
0,0,76.40588379,76.4058819762832,1.812779e-06
0,1,77.76772308,77.7677222949081,7.885880e-07
0,2,78.78420258,78.7842033050644,7.293808e-07
0,3,79.54289246,79.5428949613725,2.505318e-06
0,4,80.21774292,80.2177432480739,3.281520e-07
0,5,80.76506042,80.7650597683952,6.564095e-07
0,6,81.20431519,81.2043161613392,9.757924e-07
0,7,81.53185272,81.53184936013,3.362038e-06
0,8,81.86211395,81.8621143213748,3.687380e-07
0,9,82.12870026,82.128701301118,1.044770e-06
0,10,82.38869476,82.3886985205101,3.757327e-06
0,11,82.69386292,82.6938603697131,2.545326e-06
0,12,82.88150787,82.8815060658614,1.807674e-06
0,13,83.03704834,83.0370473308139,1.009030e-06
0,14,83.17351532,83.1735164213936,1.101569e-06
0,15,83.23683167,83.2368319721675,3.071284e-07
0,16,83.32556915,83.3255706754856,1.522654e-06
0,17,83.36695862,83.366957446014,1.172150e-06
0,18,83.4233017,83.4233019236991,2.269217e-07
0,19,83.41222382,83.4122250534717,1.237554e-06
0,20,83.37062836,83.3706264143943,1.942539e-06
0,21,83.33698273,83.3369811663673,1.560683e-06
0,22,83.27859497,83.2785927888624,2.181841e-06
0,23,83.22250366,83.2225021073845,1.554725e-06
0,24,83.17946625,83.1794669027368,6.551782e-07
0,25,83.13592529,83.1359286387388,3.345770e-06
0,26,83.06934357,83.0693399771189,3.589776e-06
0,27,82.97621155,82.9762095574529,1.990399e-06
0,28,82.85740662,82.8574090472606,2.431050e-06
0,29,82.75119781,82.7512009594082,3.144467e-06
0,30,82.61109924,82.6110981995995,1.043565e-06
0,31,82.4883194,82.4883192452281,1.517445e-07
0,32,82.28930664,82.2893058260967,8.145283e-07
0,33,82.11077118,82.1107715251708,3.459716e-07
0,34,81.94237518,81.9423786770602,3.493955e-06
0,35,81.71655273,81.7165532243466,4.899716e-07
0,36,81.53645325,81.5364513380159,1.909054e-06
0,37,81.32669067,81.3266939134272,3.239599e-06
0,38,81.13848114,81.1384778960664,3.244070e-06
0,39,80.95535278,80.9553529210473,1.378442e-07
0,40,80.71839905,80.7184001740436,1.126192e-06
0,41,80.48758698,80.4875840899467,2.885151e-06
0,42,80.24157715,80.2415746357748,2.512663e-06
0,43,80.00013733,80.0001378797811,5.506796e-07
0,44,79.70557404,79.7055753681189,1.332474e-06
0,45,79.43091583,79.4309126507997,3.181720e-06
0,46,79.206604,79.206606017213,2.013307e-06
0,47,78.94260406,78.9426023666672,1.698274e-06
0,48,78.67687225,78.6768697688825,2.484535e-06
0,49,78.38684082,78.386839291459,1.528853e-06
0,50,78.09306335,78.0930632879475,6.654467e-08
0,51,77.82146454,77.8214652852359,7.466617e-07
0,52,77.47622681,77.4762302934517,3.486811e-06
0,53,77.14887238,77.1488750050449,2.629557e-06
0,54,76.81933594,76.8193370862362,1.148736e-06
0,55,76.47119141,76.4711877434269,3.662823e-06
0,56,76.14048004,76.140478878775,1.162729e-06
0,57,75.78512573,75.7851226028961,3.129526e-06
0,58,75.38763428,75.387636894951,2.617607e-06
0,59,75.00334167,75.0033430479992,1.373194e-06
0,60,74.64571381,74.6457101137165,3.692436e-06
0,61,74.28299713,74.2829943051502,2.826197e-06
0,62,0,0,0.000000e+00
0,63,73.56986237,73.5698611911764,1.174546e-06
0,64,73.97790527,73.9779025054695,2.767968e-06
0,65,74.35883331,74.3588337882439,4.752556e-07
0,66,74.7170639,74.7170653221426,1.418334e-06
0,67,75.04703522,75.0470358303734,6.130882e-07
0,68,75.44083405,75.4408358115393,1.766129e-06
0,69,75.78224182,75.7822402290046,1.592284e-06
0,70,76.13114166,76.1311383937337,3.268864e-06
0,71,76.47249603,76.4724939888905,2.043824e-06
0,72,76.78202057,76.7820194845056,1.084342e-06
0,73,77.12957001,77.1295665253758,3.481948e-06
0,74,77.47286224,77.4728630371716,7.935192e-07
0,75,77.83733368,77.8373364647957,2.785596e-06
0,76,78.1266861,78.1266854918106,6.043808e-07
0,77,78.42781067,78.4278114768972,8.079519e-07
0,78,78.73876953,78.7387677889218,1.742328e-06
0,79,79.03524017,79.0352367928112,3.380529e-06
0,80,79.33599854,79.3360018785311,3.343375e-06
0,81,79.5871582,79.5871544495123,3.753613e-06
0,82,79.86209106,79.8620888672594,2.197194e-06
0,83,80.1062088,80.1062058468287,2.954441e-06
0,84,80.29724121,80.2972429256941,1.714757e-06
0,85,80.51921844,80.5192173253114,1.119513e-06
0,86,80.71479797,80.7147973413522,6.322806e-07
0,87,80.91020966,80.9102102875666,6.318049e-07
0,88,81.09492493,81.0949236385895,1.288168e-06
0,89,81.26830292,81.268304704462,1.786982e-06
0,90,81.47920227,81.4792017495033,5.210045e-07
0,91,81.66635895,81.6663586764778,2.712761e-07
