feat_idx,bin,gain_f32,gain_f64,gain_abs_residual
0,0,74.93173981,74.9317380972682,1.709861e-06
0,1,76.55318451,76.5531842251645,2.841128e-07
0,2,77.78404999,77.7840467577733,3.230020e-06
0,3,78.79225159,78.7922484415943,3.145320e-06
0,4,79.60700989,79.6070125387652,2.651070e-06
0,5,80.22296906,80.2229690342473,2.092848e-08
0,6,80.75310516,80.7531023018402,2.861734e-06
0,7,81.22801971,81.2280159105039,3.803852e-06
0,8,81.63147736,81.6314750399983,2.315959e-06
0,9,82.00670624,82.0067088315284,2.593735e-06
0,10,82.2866745,82.2866756829303,1.183419e-06
0,11,82.59963989,82.599641023452,1.130874e-06
0,12,82.86940002,82.8693972602928,2.764121e-06
0,13,83.07025146,83.0702476527915,3.812052e-06
0,14,83.24847412,83.2484735721892,5.489046e-07
0,15,83.39997864,83.3999767644776,1.873218e-06
0,16,83.54199982,83.5420015156604,1.698766e-06
0,17,83.63948059,83.6394799038822,6.869381e-07
0,18,83.74624634,83.7462462617303,7.616030e-08
0,19,83.78182983,83.7818310514557,1.217471e-06
0,20,83.84342194,83.8434240113303,2.075295e-06
0,21,83.86891174,83.8689124420432,6.988791e-07
0,22,83.83039856,83.8304001338879,1.574318e-06
0,23,83.87509918,83.8750992867877,1.046588e-07
0,24,83.8745575,83.8745577457857,2.506685e-07
0,25,83.82647705,83.8264747053378,2.345443e-06
0,26,83.82937622,83.8293774563052,1.235602e-06
0,27,83.7492218,83.749218289325,3.512433e-06
0,28,83.66866302,83.6686598955708,3.129332e-06
0,29,83.61121368,83.6112157702593,2.086177e-06
0,30,83.5361557,83.5361571435692,1.442886e-06
0,31,83.4331665,83.4331692216935,2.717787e-06
0,32,83.3242569,83.3242589616284,2.064656e-06
0,33,83.21048737,83.2104903195298,2.953807e-06
0,34,83.06167603,83.0616797972368,3.771846e-06
0,35,82.91634369,82.9163408830105,2.805954e-06
0,36,82.74875641,82.7487532593514,3.149340e-06
0,37,82.54531097,82.5453103866042,5.875169e-07
0,38,82.39714813,82.3971454962199,2.636104e-06
0,39,82.22367096,82.2236682064387,2.753034e-06
0,40,82.00878906,82.0087876249651,1.437535e-06
0,41,81.83128357,81.8312861010981,2.531762e-06
0,42,81.6658783,81.6658805236155,2.227717e-06
0,43,81.45162201,81.4516200700888,1.939189e-06
0,44,81.18295288,81.1829530559111,1.750517e-07
0,45,80.92927551,80.9292760580612,5.453659e-07
0,46,80.7103653,80.7103649919122,3.034980e-07
0,47,80.39974976,80.399748665095,1.090764e-06
0,48,80.07553864,80.0755388859567,2.507028e-07
0,49,79.75597382,79.7559766255467,2.809629e-06
0,50,79.46234131,79.4623415677837,2.591900e-07
0,51,79.1522522,79.1522530822176,8.849519e-07
0,52,78.88011169,78.8801147888325,3.094497e-06
0,53,78.57842255,78.5784192399208,3.306466e-06
0,54,78.27115631,78.2711530626771,3.248358e-06
0,55,77.89376831,77.8937696843852,1.373838e-06
0,56,77.53949738,77.5394998712674,2.495779e-06
0,57,77.17926025,77.1792568698502,3.384056e-06
0,58,76.79701996,76.7970188619364,1.096560e-06
0,59,76.42355347,76.4235510021007,2.464696e-06
0,60,76.05200195,76.0520057337716,3.780647e-06
0,61,75.64147949,75.6414782932325,1.198955e-06
0,62,75.26585388,75.2658522651136,1.616722e-06
0,63,74.89840698,74.8984065242386,4.581833e-07
0,64,74.50045013,74.500448796818,1.337459e-06
0,65,74.06304169,74.0630412083894,4.786224e-07
0,66,73.62520599,73.6252064931921,4.995398e-07
0,67,73.17961884,73.1796168392363,1.996213e-06
0,68,72.70412445,72.7041263080972,1.857414e-06
0,69,0,0,0.000000e+00
0,70,75.85614014,75.8561409625785,8.258597e-07
0,71,76.24549866,76.2455022249105,3.567684e-06
0,72,76.60185242,76.60185419771,1.780718e-06
0,73,76.95207214,76.9520756429057,3.499351e-06
0,74,77.28807068,77.2880702797639,3.989470e-07
0,75,77.60290527,77.6029035286707,1.744767e-06
0,76,77.9193573,77.9193601113024,2.811498e-06
0,77,78.25914001,78.2591412207885,1.206140e-06
0,78,78.52640533,78.5264031671091,2.167364e-06
0,79,78.81526947,78.815267718558,1.751657e-06
0,80,79.07637787,79.0763802583927,2.389740e-06
0,81,79.35310364,79.3531048461947,1.208499e-06
0,82,79.64709473,79.6470958008392,1.074277e-06
0,83,79.89200592,79.8920027972528,3.123157e-06
0,84,80.12922668,80.1292239575223,2.727048e-06
0,85,80.35835266,80.3583545963194,1.935187e-06
0,86,80.58763123,80.5876295362138,1.689372e-06
0,87,80.80692291,80.8069243270027,1.414405e-06
0,88,81.04405212,81.0440544851854,2.361162e-06
0,89,81.25564575,81.2556470457684,1.293815e-06
0,90,81.4825592,81.4825575138202,1.690281e-06
0,91,81.66020203,81.6602051780798,3.151713e-06
0,92,81.84725189,81.8472494827746,2.409315e-06
0,93,82.01488495,82.0148826014283,2.347302e-06
0,94,82.15068054,82.1506834150211,2.873029e-06
0,95,82.29456329,82.2945662470219,2.953565e-06
0,96,82.43602753,82.4360292211556,1.694300e-06
0,97,82.53296661,82.532967733593,1.119823e-06
0,98,82.62271118,82.6227087113181,2.470323e-06
0,99,82.74633789,82.746336625809,1.264816e-06
