feature_idx,idx,mlx_val,cpu_val,abs_diff,ulp_diff
3,106,0.980950058,0.950255036,3.069502e-02,514977
3,107,1.01593137,0.980950057,3.498131e-02,453247
3,108,1.04943454,1.01593137,3.350317e-02,281045
3,109,1.08236718,1.04943454,3.293264e-02,276259
3,110,1.11861324,1.08236718,3.624606e-02,304054
3,111,1.1549983,1.11861324,3.638506e-02,305220
3,112,1.19411767,1.1549983,3.911937e-02,328157
3,113,1.23664069,1.19411767,4.252302e-02,356709
3,114,1.28310311,1.23664069,4.646242e-02,389755
3,115,1.33090353,1.28310311,4.780042e-02,400979
3,116,1.3785907,1.33090353,4.768717e-02,400029
3,117,1.42679691,1.3785907,4.820621e-02,404383
3,118,1.48180485,1.42679691,5.500794e-02,461440
3,119,1.54115701,1.48180485,5.935216e-02,497882
3,120,1.6094265,1.54115701,6.826949e-02,572686
3,121,1.68351293,1.6094265,7.408643e-02,621482
3,122,1.77361119,1.68351293,9.009826e-02,755799
3,123,1.86591196,1.77361119,9.230077e-02,774275
3,124,1.98998117,1.86591196,1.240692e-01,1040768
3,125,2.15948057,1.98998117,1.694994e-01,752954
3,126,2.41856575,2.15948057,2.590852e-01,1086682
4,0,-2.41986847,-2.41986847,1.000000e-09,0
4,1,-2.15385532,-2.15385532,4.000000e-09,0
4,2,-1.99507773,-1.99507773,1.000000e-09,0
4,3,-1.86275816,-1.86275816,0.000000e+00,0
4,4,-1.76561701,-1.76561701,3.000000e-09,0
4,5,-1.68321109,-1.68321109,2.000000e-09,0
4,6,-1.60607839,-1.64528024,3.920185e-02,328849
4,7,-1.54062653,-1.60607839,6.545186e-02,549050
4,8,-1.48026299,-1.54062653,6.036354e-02,506366
4,9,-1.42742443,-1.48026299,5.283856e-02,443242
4,10,-1.37733936,-1.42742443,5.008507e-02,420144
4,11,-1.32906699,-1.37733936,4.827237e-02,404938
4,12,-1.28060102,-1.32906699,4.846597e-02,406562
4,13,-1.23583317,-1.28060102,4.476785e-02,375540
4,14,-1.19817376,-1.23583317,3.765941e-02,315910
4,15,-1.16136265,-1.19817376,3.681111e-02,308794
4,16,-1.12438297,-1.16136265,3.697968e-02,310208
4,17,-1.08712482,-1.12438297,3.725815e-02,312544
4,18,-1.05409908,-1.08712483,3.302574e-02,277040
4,19,-1.02013159,-1.05409908,3.396749e-02,284940
4,20,-0.987324953,-1.02013159,3.280663e-02,381528
4,21,-0.952529788,-0.987324953,3.479517e-02,583766
4,22,-0.924419165,-0.952529788,2.811062e-02,471618
4,23,-0.893089771,-0.924419165,3.132939e-02,525620
4,24,-0.864478767,-0.893089771,2.861100e-02,480013
4,25,-0.83447361,-0.864478767,3.000516e-02,503403
4,26,-0.807528675,-0.83447361,2.694493e-02,452061
4,27,-0.781871915,-0.807528675,2.565676e-02,430449
4,28,-0.756464243,-0.781871915,2.540767e-02,426270
4,29,-0.729766309,-0.756464243,2.669793e-02,447917
4,30,-0.705676079,-0.729766309,2.409023e-02,404167
4,31,-0.68308866,-0.705676079,2.258742e-02,378954
4,32,-0.659725964,-0.68308866,2.336270e-02,391961
4,33,-0.636467159,-0.659725964,2.325881e-02,390218
4,34,-0.612459421,-0.636467159,2.400774e-02,402783
4,35,-0.586869836,-0.612459421,2.558959e-02,429322
4,36,-0.563809633,-0.586869836,2.306020e-02,386886
4,37,-0.54312098,-0.563809633,2.068865e-02,347098
4,38,-0.521017611,-0.54312098,2.210337e-02,370833
4,39,-0.498626709,-0.521017611,2.239090e-02,398697
4,40,-0.474884987,-0.498626709,2.374172e-02,796640
4,41,-0.453162134,-0.474884987,2.172285e-02,728898
4,42,-0.431519985,-0.453162134,2.164215e-02,726190
4,43,-0.411394536,-0.431519985,2.012545e-02,675298
4,44,-0.390963852,-0.411394537,2.043068e-02,685540
4,45,-0.370180994,-0.390963852,2.078286e-02,697357
4,46,-0.35181427,-0.370180994,1.836672e-02,616285
4,47,-0.332025528,-0.35181427,1.978874e-02,664000
4,48,-0.311534226,-0.332025528,2.049130e-02,687574
4,49,-0.291436762,-0.311534226,2.009746e-02,674359
4,50,-0.270870864,-0.291436762,2.056590e-02,690077
4,51,-0.251271307,-0.270870864,1.959956e-02,657652
4,52,-0.23103255,-0.251271307,2.023876e-02,1315542
4,53,-0.212271973,-0.23103255,1.876058e-02,1259001
4,54,-0.193006098,-0.212271973,1.926588e-02,1292911
4,55,-0.172660053,-0.193006098,2.034605e-02,1365400
4,56,-0.154113725,-0.172660053,1.854633e-02,1244623
4,57,-0.135044754,-0.154113725,1.906897e-02,1279697
4,58,-0.114054926,-0.135044754,2.098983e-02,2143115
4,59,-0.0946274549,-0.114054926,1.942747e-02,2607511
4,60,-0.0744636655,-0.0946274549,2.016379e-02,2706338
4,61,-0.0554719381,-0.0744636655,1.899173e-02,3492317
4,62,-0.0351298526,-0.0554719381,2.034209e-02,5460537
4,63,-0.0162078701,-0.0351298526,1.892198e-02,9117172
4,64,0.0024208473,-0.0162078701,1.862872e-02,2287768206
4,65,0.0227272268,0.0024208473,2.030638e-02,26969951
4,66,0.0428824984,0.0227272268,2.015527e-02,7698204
4,67,0.0610126816,0.0428824983,1.813018e-02,4866784
4,68,0.0808375925,0.0610126816,1.982491e-02,2860479
4,69,0.100049816,0.0808375925,1.921222e-02,2578621
4,70,0.12017186,0.100049816,2.012204e-02,2700735
4,71,0.140354633,0.12017186,2.018277e-02,1678454
4,72,0.15846318,0.140354633,1.810855e-02,1215244
4,73,0.178837493,0.15846318,2.037431e-02,1367297
4,74,0.197629869,0.178837493,1.879238e-02,1261135
4,75,0.217549562,0.197629869,1.991969e-02,1336788
4,76,0.237338781,0.217549562,1.978922e-02,1328032
4,77,0.25826484,0.237338781,2.092606e-02,1127002
4,78,0.279210895,0.25826484,2.094606e-02,702833
4,79,0.299996674,0.279210895,2.078578e-02,697455
4,80,0.321469873,0.299996674,2.147320e-02,720521
4,81,0.34275198,0.321469873,2.128211e-02,714109
4,82,0.364058733,0.34275198,2.130675e-02,714936
4,83,0.384984791,0.364058733,2.092606e-02,702162
4,84,0.407892644,0.384984791,2.290785e-02,768660
4,85,0.431621909,0.407892644,2.372926e-02,796222
4,86,0.452749193,0.431621909,2.112728e-02,708914
4,87,0.473517179,0.452749193,2.076799e-02,696858
4,88,0.49481684,0.473517179,2.129966e-02,714698
4,89,0.516067743,0.49481684,2.125090e-02,443490
4,90,0.538963556,0.516067743,2.289581e-02,384128
4,91,0.562127709,0.538963556,2.316415e-02,388630
4,92,0.587863326,0.562127709,2.573562e-02,431772
4,93,0.610749185,0.587863326,2.288586e-02,383961
4,94,0.63606441,0.610749185,2.531522e-02,424719
4,95,0.660608768,0.63606441,2.454436e-02,411786
4,96,0.686702967,0.660608769,2.609420e-02,437788
4,97,0.711364806,0.686702967,2.466184e-02,413757
4,98,0.736740589,0.711364806,2.537578e-02,425735
4,99,0.762633622,0.736740589,2.589303e-02,434413
4,100,0.788455009,0.762633622,2.582139e-02,433211
4,101,0.817822218,0.78845501,2.936721e-02,492700
4,102,0.845692396,0.817822218,2.787018e-02,467584
4,103,0.874248862,0.845692396,2.855647e-02,479098
4,104,0.903671741,0.874248862,2.942288e-02,493634
4,105,0.934127569,0.903671741,3.045583e-02,510964
4,106,0.967224717,0.934127569,3.309715e-02,555278
4,107,0.998780012,0.967224717,3.155529e-02,529410
4,108,1.03099501,0.998780012,3.221500e-02,280473
4,109,1.06366134,1.03099501,3.266633e-02,274025
4,110,1.10177386,1.06366134,3.811252e-02,319711
4,111,1.14028978,1.10177386,3.851592e-02,323095
4,112,1.18081999,1.14028978,4.053021e-02,339992
4,113,1.22132838,1.18081999,4.050839e-02,339809
4,114,1.26586223,1.22132838,4.453385e-02,373577
4,115,1.31002915,1.26586223,4.416692e-02,370499
4,116,1.3574053,1.31002915,4.737615e-02,397420
4,117,1.40920925,1.3574053,5.180395e-02,434563
4,118,1.4652431,1.40920925,5.603385e-02,470046
4,119,1.52192378,1.4652431,5.668068e-02,475472
4,120,1.59342885,1.52192378,7.150507e-02,599828
4,121,1.66723657,1.59342885,7.380772e-02,619144
4,122,1.75720835,1.66723657,8.997178e-02,754738
4,123,1.8531276,1.75720835,9.591925e-02,804629
4,124,1.97281408,1.8531276,1.196865e-01,1004003
4,125,2.14110422,1.97281408,1.682901e-01,819886
4,126,2.39671707,2.14110422,2.556128e-01,1072118
5,0,-2.43177414,-2.43177414,1.000000e-09,0
5,1,-2.14792395,-2.14792395,4.000000e-09,0
5,2,-1.9769938,-1.9769938,1.000000e-09,0
5,3,-1.85260463,-1.85260463,2.000000e-09,0
5,4,-1.75087917,-1.75087917,9.999999e-10,0
5,5,-1.66883731,-1.66883731,1.000000e-09,0
5,6,-1.59850097,-1.63132429,3.282332e-02,275342
5,7,-1.52757144,-1.59850097,7.092953e-02,595000
5,8,-1.4688437,-1.52757144,5.872774e-02,492644
5,9,-1.4121778,-1.4688437,5.666590e-02,475348
5,10,-1.36201,-1.4121778,5.016780e-02,420838
5,11,-1.31123555,-1.36201,5.077445e-02,425927
5,12,-1.26505184,-1.31123555,4.618371e-02,387417
5,13,-1.22303224,-1.26505184,4.201960e-02,352486
5,14,-1.18316102,-1.22303224,3.987122e-02,334464
5,15,-1.14382124,-1.18316102,3.933978e-02,330006
5,16,-1.10698938,-1.14382124,3.683186e-02,308968
5,17,-1.07180476,-1.10698938,3.518462e-02,295150
5,18,-1.03712165,-1.07180476,3.468311e-02,290943
5,19,-1.00394619,-1.03712165,3.317546e-02,278296
5,20,-0.971879125,-1.00394618,3.206706e-02,504893
5,21,-0.941187084,-0.971879125,3.069204e-02,514927
5,22,-0.910977483,-0.941187084,3.020960e-02,506833
5,23,-0.885279179,-0.910977483,2.569830e-02,431146
5,24,-0.859089553,-0.885279179,2.618963e-02,439389
5,25,-0.829190016,-0.859089553,2.989954e-02,501631
5,26,-0.801028371,-0.829190016,2.816164e-02,472474
5,27,-0.775716305,-0.801028371,2.531207e-02,424666
5,28,-0.750683665,-0.775716305,2.503264e-02,419978
5,29,-0.722636104,-0.750683665,2.804756e-02,470560
5,30,-0.698648691,-0.722636104,2.398741e-02,402442
5,31,-0.672968626,-0.698648691,2.568007e-02,430840
5,32,-0.648862958,-0.672968626,2.410567e-02,404426
5,33,-0.627135515,-0.648862958,2.172744e-02,364526
5,34,-0.601915359,-0.627135515,2.522016e-02,423124
5,35,-0.577551365,-0.601915359,2.436399e-02,408760
5,36,-0.553286612,-0.577551365,2.426475e-02,407095
5,37,-0.531319857,-0.553286612,2.196676e-02,368541
5,38,-0.509840846,-0.531319857,2.147901e-02,360358
5,39,-0.487062514,-0.509840846,2.277833e-02,599212
5,40,-0.464357287,-0.487062514,2.270523e-02,761861
5,41,-0.441387177,-0.464357287,2.297011e-02,770749
5,42,-0.420041919,-0.441387176,2.134526e-02,716228
5,43,-0.399541229,-0.420041919,2.050069e-02,687889
5,44,-0.377751529,-0.399541229,2.178970e-02,731141
5,45,-0.357637823,-0.377751529,2.011371e-02,674904
5,46,-0.335420668,-0.357637823,2.221715e-02,745484
5,47,-0.312860191,-0.335420668,2.256048e-02,757004
5,48,-0.291442841,-0.312860191,2.141735e-02,718647
5,49,-0.270765841,-0.291442841,2.067700e-02,693805
5,50,-0.25139761,-0.270765841,1.936823e-02,649890
5,51,-0.230751187,-0.25139761,2.064642e-02,1338662
5,52,-0.210217983,-0.230751187,2.053320e-02,1377960
5,53,-0.188980311,-0.210217983,2.123767e-02,1425236
5,54,-0.169225127,-0.188980311,1.975518e-02,1325748
5,55,-0.149021715,-0.169225126,2.020341e-02,1355828
5,56,-0.129049197,-0.149021715,1.997252e-02,1340333
5,57,-0.109632686,-0.129049197,1.941651e-02,2334303
5,58,-0.0912835002,-0.109632686,1.834919e-02,2462786
5,59,-0.0699443966,-0.0912835002,2.133910e-02,2864086
5,60,-0.0520552807,-0.0699443966,1.788912e-02,3802903
5,61,-0.0333257653,-0.0520552807,1.872952e-02,5027666
5,62,-0.0149694029,-0.0333257653,1.835636e-02,9649759
5,63,0.00470119249,-0.0149694029,1.967060e-02,2280698192
5,64,0.0243030936,0.00470119249,1.960190e-02,19729106
5,65,0.0422207229,0.0243030936,1.791763e-02,6674523
5,66,0.0623265356,0.0422207229,2.010581e-02,5397113
5,67,0.0808372498,0.0623265356,1.851071e-02,2507748
5,68,0.0996942371,0.0808372498,1.885699e-02,2530942
5,69,0.118688613,0.0996942371,1.899438e-02,2549382
5,70,0.139339983,0.118688613,2.065137e-02,1809440
5,71,0.160893142,0.139339983,2.155316e-02,1446408
5,72,0.181470335,0.160893142,2.057719e-02,1380912
5,73,0.201024175,0.181470334,1.955384e-02,1312236
5,74,0.222487062,0.201024175,2.146289e-02,1440350
5,75,0.243358359,0.222487062,2.087130e-02,1400649
5,76,0.263598442,0.243358359,2.024008e-02,902001
5,77,0.283438414,0.263598442,1.983997e-02,665719
5,78,0.305046439,0.283438414,2.160802e-02,725045
5,79,0.326930523,0.305046439,2.188408e-02,734308
5,80,0.346920699,0.326930523,1.999018e-02,670759
5,81,0.367449224,0.346920699,2.052853e-02,688823
5,82,0.388895273,0.367449224,2.144605e-02,719610
5,83,0.409444153,0.388895273,2.054888e-02,689506
5,84,0.432314932,0.409444153,2.287078e-02,767416
5,85,0.456107646,0.432314932,2.379271e-02,798351
5,86,0.476980925,0.456107646,2.087328e-02,700391
5,87,0.497823983,0.476980925,2.084306e-02,699377
5,88,0.518144369,0.497823983,2.032039e-02,377427
5,89,0.541378617,0.518144369,2.323425e-02,389806
5,90,0.562431574,0.541378617,2.105296e-02,353210
5,91,0.586493373,0.562431574,2.406180e-02,403690
5,92,0.609077573,0.586493373,2.258420e-02,378900
5,93,0.632811368,0.609077573,2.373380e-02,398187
5,94,0.657337189,0.632811367,2.452582e-02,411475
5,95,0.683267415,0.657337189,2.593023e-02,435037
5,96,0.70934701,0.683267415,2.607960e-02,437543
5,97,0.734288275,0.70934701,2.494127e-02,418445
5,98,0.758268237,0.734288275,2.397996e-02,402317
5,99,0.786108375,0.758268237,2.784014e-02,467080
5,100,0.812809229,0.786108375,2.670085e-02,447966
5,101,0.842248201,0.812809229,2.943897e-02,493904
5,102,0.871014714,0.842248201,2.876651e-02,482622
5,103,0.898898244,0.871014714,2.788353e-02,467808
5,104,0.925831079,0.898898244,2.693284e-02,451858
5,105,0.955942273,0.925831079,3.011119e-02,505182
5,106,0.985903978,0.955942273,2.996170e-02,502674
5,107,1.02153599,0.985903978,3.563201e-02,417149
5,108,1.05285025,1.02153599,3.131426e-02,262683
5,109,1.08884132,1.05285025,3.599107e-02,301915
5,110,1.12243414,1.08884132,3.359282e-02,281797
5,111,1.15827799,1.12243414,3.584385e-02,300680
5,112,1.1953783,1.15827799,3.710031e-02,311220
5,113,1.23461127,1.1953783,3.923297e-02,329110
5,114,1.27678657,1.23461127,4.217530e-02,353792
5,115,1.32018912,1.27678657,4.340255e-02,364087
5,116,1.36725497,1.32018912,4.706585e-02,394817
5,117,1.42127717,1.36725497,5.402220e-02,453171
5,118,1.48012733,1.42127717,5.885016e-02,493671
5,119,1.5375694,1.48012733,5.744207e-02,481859
5,120,1.60380006,1.5375694,6.623066e-02,555583
5,121,1.68186831,1.60380006,7.806825e-02,654884
5,122,1.76199543,1.68186832,8.012712e-02,672155
5,123,1.8584094,1.76199543,9.641396e-02,808779
5,124,1.97728825,1.8584094,1.188788e-01,997228
5,125,2.14068365,1.97728825,1.633954e-01,780590
5,126,2.39629984,2.14068365,2.556162e-01,1072132
6,0,-2.39240503,-2.39240503,3.000000e-09,0
6,1,-2.13566709,-2.13566709,4.000000e-09,0
6,2,-1.95711899,-1.95711899,2.000000e-09,0
6,3,-1.83587003,-1.83587003,2.000000e-09,0
6,4,-1.73988771,-1.73988771,4.000000e-09,0
6,5,-1.65776658,-1.65776658,9.999999e-10,0
6,6,-1.58860898,-1.62398052,3.537154e-02,296718
6,7,-1.52310228,-1.58860898,6.550670e-02,549510
6,8,-1.46609235,-1.52310228,5.700993e-02,478234
6,9,-1.41186786,-1.46609235,5.422449e-02,454868
6,10,-1.3601594,-1.41186786,5.170846e-02,433762
6,11,-1.315992,-1.3601594,4.416740e-02,370503
6,12,-1.27260947,-1.315992,4.338253e-02,363919
6,13,-1.22764981,-1.27260947,4.495966e-02,377149
6,14,-1.18308115,-1.22764981,4.456866e-02,373869
6,15,-1.14362407,-1.18308115,3.945708e-02,330990
6,16,-1.10743093,-1.14362407,3.619314e-02,303610
6,17,-1.07227707,-1.10743094,3.515387e-02,294892
6,18,-1.03868961,-1.07227707,3.358746e-02,281752
6,19,-1.00492144,-1.03868961,3.376817e-02,283268
6,20,-0.972589135,-1.00492144,3.233230e-02,501162
6,21,-0.940818548,-0.972589135,3.177059e-02,533022
6,22,-0.91131413,-0.940818548,2.950442e-02,495002
6,23,-0.882312953,-0.91131413,2.900118e-02,486559
6,24,-0.853335381,-0.882312954,2.897757e-02,486163
6,25,-0.823886037,-0.853335381,2.944934e-02,494078
6,26,-0.796636224,-0.823886037,2.724981e-02,457176
6,27,-0.771589935,-0.796636224,2.504629e-02,420207
6,28,-0.746253133,-0.771589935,2.533680e-02,425081
6,29,-0.720971227,-0.746253133,2.528191e-02,424160
6,30,-0.695328832,-0.720971227,2.564239e-02,430208
6,31,-0.669553339,-0.695328832,2.577549e-02,432441
6,32,-0.643087983,-0.669553339,2.646536e-02,444015
6,33,-0.619268537,-0.643087983,2.381945e-02,399624
6,34,-0.595984817,-0.619268537,2.328372e-02,390636
6,35,-0.573567629,-0.595984817,2.241719e-02,376098
6,36,-0.550095916,-0.573567629,2.347171e-02,393790
6,37,-0.528837085,-0.550095916,2.125883e-02,356664
6,38,-0.505177319,-0.528837085,2.365977e-02,396945
6,39,-0.481504738,-0.505177319,2.367258e-02,707459
6,40,-0.459865868,-0.481504738,2.163887e-02,726080
6,41,-0.43881911,-0.459865868,2.104676e-02,706212
6,42,-0.418370694,-0.43881911,2.044842e-02,686135
6,43,-0.398388475,-0.418370694,1.998222e-02,670492
6,44,-0.379603297,-0.398388475,1.878518e-02,630326
6,45,-0.358933747,-0.379603297,2.066955e-02,693555
6,46,-0.338608325,-0.358933747,2.032542e-02,682008
6,47,-0.319393903,-0.338608325,1.921442e-02,644729
6,48,-0.29761973,-0.319393903,2.177417e-02,730620
6,49,-0.277449846,-0.29761973,2.016988e-02,676789
6,50,-0.258383512,-0.277449846,1.906633e-02,639760
6,51,-0.237855673,-0.258383513,2.052784e-02,1096296
6,52,-0.216411203,-0.237855673,2.144447e-02,1439114
6,53,-0.19592315,-0.216411203,2.048805e-02,1374930
6,54,-0.175243735,-0.19592315,2.067941e-02,1387772
6,55,-0.156316862,-0.175243735,1.892687e-02,1270161
6,56,-0.134788305,-0.156316861,2.152856e-02,1444757
6,57,-0.114414513,-0.134788305,2.037379e-02,2077642
6,58,-0.0952518135,-0.114414513,1.916270e-02,2571974
6,59,-0.0740448684,-0.0952518135,2.120695e-02,2846348
6,60,-0.0560806543,-0.0740448684,1.796421e-02,3272706
6,61,-0.0358782411,-0.0560806543,2.020241e-02,5423044
6,62,-0.0156514682,-0.0358782411,2.022677e-02,9616782
6,63,0.0040158988,-0.0156514682,1.966737e-02,2281451697
6,64,0.0225004926,0.0040158988,1.848459e-02,20232999
6,65,0.0425939932,0.0225004926,2.009350e-02,7742486
6,66,0.0629244596,0.0425939932,2.033047e-02,5400448
6,67,0.0830549747,0.0629244596,2.013052e-02,2701872
6,68,0.10172683,0.0830549747,1.867186e-02,2506094
6,69,0.120625511,0.10172683,1.889868e-02,2536538
6,70,0.141289681,0.120625511,2.066417e-02,1680316
6,71,0.160287976,0.141289681,1.899829e-02,1274954
6,72,0.181467146,0.160287976,2.117917e-02,1421310
6,73,0.200877309,0.181467146,1.941016e-02,1302594
6,74,0.221756384,0.200877309,2.087908e-02,1401171
6,75,0.241465077,0.221756384,1.970869e-02,1322628
6,76,0.262026757,0.241465077,2.056168e-02,976320
6,77,0.283601403,0.262026757,2.157465e-02,723925
6,78,0.302162915,0.283601403,1.856151e-02,622821
6,79,0.323646039,0.302162916,2.148312e-02,720854
6,80,0.34349978,0.323646039,1.985374e-02,666181
6,81,0.363825381,0.34349978,2.032560e-02,682014
6,82,0.384391546,0.363825381,2.056617e-02,690086
6,83,0.406228721,0.384391546,2.183717e-02,732734
6,84,0.427453458,0.406228721,2.122474e-02,712184
6,85,0.449442625,0.427453458,2.198917e-02,737834
6,86,0.471039891,0.449442625,2.159727e-02,724684
6,87,0.49286449,0.471039891,2.182460e-02,732312
6,88,0.515373707,0.49286449,2.250922e-02,497356
6,89,0.539866924,0.515373707,2.449322e-02,410928
6,90,0.562909544,0.539866924,2.304262e-02,386591
6,91,0.585252643,0.562909543,2.234310e-02,374855
6,92,0.609575033,0.585252643,2.432239e-02,408062
6,93,0.634972334,0.609575033,2.539730e-02,426096
6,94,0.66045028,0.634972334,2.547795e-02,427449
6,95,0.685648561,0.66045028,2.519828e-02,422757
6,96,0.71064806,0.685648561,2.499950e-02,419422
6,97,0.734703302,0.71064806,2.405524e-02,403580
6,98,0.758621991,0.734703302,2.391869e-02,401289
6,99,0.785104036,0.758621991,2.648205e-02,444295
6,100,0.813878059,0.785104036,2.877402e-02,482748
6,101,0.840298176,0.813878059,2.642012e-02,443256
6,102,0.868814945,0.840298176,2.851677e-02,478432
6,103,0.89842236,0.868814945,2.960741e-02,496730
6,104,0.928076804,0.89842236,2.965444e-02,497519
6,105,0.95889473,0.928076804,3.081793e-02,517039
6,106,0.988195419,0.95889473,2.930069e-02,491584
6,107,1.0205977,0.988195419,3.240228e-02,370834
6,108,1.05077124,1.0205977,3.017354e-02,253114
6,109,1.08138633,1.05077124,3.061509e-02,256818
6,110,1.11746645,1.08138633,3.608012e-02,302662
6,111,1.15136588,1.11746645,3.389943e-02,284369
6,112,1.18978024,1.15136588,3.841436e-02,322243
6,113,1.2274003,1.18978023,3.762007e-02,315580
6,114,1.27150977,1.2274003,4.410947e-02,370017
6,115,1.3134253,1.27150977,4.191553e-02,351613
6,116,1.36421776,1.3134253,5.079246e-02,426078
6,117,1.41413617,1.36421776,4.991841e-02,418746
6,118,1.4686892,1.41413617,5.455303e-02,457624
6,119,1.5285908,1.4686892,5.990160e-02,502491
6,120,1.59717131,1.5285908,6.858051e-02,575295
6,121,1.67111516,1.59717131,7.394385e-02,620286
6,122,1.76108956,1.67111516,8.997440e-02,754760
6,123,1.85589004,1.76108956,9.480048e-02,795244
6,124,1.97297752,1.85589004,1.170875e-01,982201
6,125,2.14839697,1.97297752,1.754195e-01,849103
6,126,2.40869665,2.14839697,2.602997e-01,1091776
7,0,-2.41336298,-2.41336298,0.000000e+00,0
7,1,-2.15583467,-2.15583467,5.000000e-09,0
7,2,-1.98960233,-1.98960233,3.000000e-09,0
7,3,-1.86066604,-1.86066604,3.000000e-09,0
7,4,-1.76522303,-1.76522303,4.000000e-09,0
7,5,-1.68150759,-1.68150759,3.000000e-09,0
7,6,-1.60998297,-1.64851618,3.853321e-02,323240
7,7,-1.54090786,-1.60998297,6.907511e-02,579444
7,8,-1.47833443,-1.54090786,6.257343e-02,524904
7,9,-1.41927385,-1.47833443,5.906058e-02,495436
7,10,-1.36599886,-1.41927385,5.327499e-02,446903
7,11,-1.31530595,-1.36599886,5.069291e-02,425243
7,12,-1.27013397,-1.31530595,4.517198e-02,378930
7,13,-1.22748756,-1.27013397,4.264641e-02,357744
7,14,-1.18836987,-1.22748756,3.911769e-02,328143
7,15,-1.14709902,-1.18836987,4.127085e-02,346205
7,16,-1.10994923,-1.14709902,3.714979e-02,311635
7,17,-1.07198262,-1.10994923,3.796661e-02,318487
7,18,-1.03902113,-1.07198262,3.296149e-02,276501
7,19,-1.00711274,-1.03902113,3.190839e-02,267667
7,20,-0.971158147,-1.00711274,3.595459e-02,543552
7,21,-0.938927174,-0.971158147,3.223097e-02,540746
7,22,-0.909461141,-0.938927174,2.946603e-02,494358
7,23,-0.878899455,-0.909461141,3.056169e-02,512740
7,24,-0.850558758,-0.878899455,2.834070e-02,475478
7,25,-0.823637784,-0.850558758,2.692097e-02,451659
7,26,-0.796352386,-0.823637784,2.728540e-02,457773
7,27,-0.770326734,-0.796352386,2.602565e-02,436638
7,28,-0.744596004,-0.770326734,2.573073e-02,431690
7,29,-0.717098117,-0.744596004,2.749789e-02,461338
7,30,-0.691746116,-0.717098117,2.535200e-02,425336
7,31,-0.665465713,-0.691746116,2.628040e-02,440912
7,32,-0.641787887,-0.665465712,2.367783e-02,397248
7,33,-0.618629038,-0.641787887,2.315885e-02,388541
7,34,-0.593639672,-0.618629038,2.498937e-02,419252
7,35,-0.570289612,-0.593639672,2.335006e-02,391749
7,36,-0.54884553,-0.570289612,2.144408e-02,359772
7,37,-0.528081417,-0.54884553,2.076411e-02,348364
7,38,-0.505416989,-0.528081417,2.266443e-02,380246
7,39,-0.484301597,-0.505416989,2.111539e-02,617633
7,40,-0.463691413,-0.484301597,2.061018e-02,691563
7,41,-0.443799078,-0.463691413,1.989234e-02,667476
7,42,-0.422210872,-0.443799078,2.158821e-02,724380
7,43,-0.40253669,-0.422210872,1.967418e-02,660156
7,44,-0.381446511,-0.40253669,2.109018e-02,707669
7,45,-0.359810829,-0.381446511,2.163568e-02,725973
7,46,-0.338850647,-0.359810829,2.096018e-02,703307
7,47,-0.320394397,-0.338850647,1.845625e-02,619289
7,48,-0.298700958,-0.320394397,2.169344e-02,727911
7,49,-0.278302222,-0.298700959,2.039874e-02,684468
7,50,-0.255550444,-0.278302222,2.275178e-02,763423
7,51,-0.235794216,-0.255550444,1.975623e-02,1139576
7,52,-0.216007471,-0.235794216,1.978675e-02,1327866
7,53,-0.196530789,-0.216007471,1.947668e-02,1307058
7,54,-0.176982641,-0.196530789,1.954815e-02,1311854
7,55,-0.156411141,-0.176982641,2.057150e-02,1380530
7,56,-0.136214331,-0.156411141,2.019681e-02,1355385
7,57,-0.115006559,-0.136214331,2.120777e-02,2093878
7,58,-0.0946137756,-0.115006559,2.039278e-02,2737073
7,59,-0.0746158212,-0.0946137756,1.999795e-02,2684080
7,60,-0.0558982417,-0.0746158212,1.871758e-02,3398304
7,61,-0.0356194675,-0.0558982417,2.027877e-02,5443542
7,62,-0.0164398402,-0.0356194675,1.917963e-02,9124064
7,63,0.0031984346,-0.0164398402,1.963827e-02,2284303956
7,64,0.02132155,0.0031984346,1.812312e-02,22875572
7,65,0.0431279428,0.02132155,2.180639e-02,8518757
7,66,0.0630210042,0.0431279428,1.989306e-02,5270075
7,67,0.0823277608,0.0630210042,1.930676e-02,2591309
7,68,0.102216966,0.0823277608,1.988921e-02,2669484
7,69,0.122588441,0.102216967,2.037147e-02,2734213
7,70,0.14171499,0.122588441,1.912655e-02,1445398
7,71,0.163035095,0.14171499,2.132010e-02,1430768
7,72,0.1827337,0.163035095,1.969861e-02,1321951
7,73,0.202853516,0.1827337,2.011982e-02,1350218
7,74,0.223338187,0.202853516,2.048467e-02,1374703
7,75,0.244072407,0.223338187,2.073422e-02,1391450
7,76,0.263923377,0.244072408,1.985097e-02,864985
7,77,0.283394217,0.263923377,1.947084e-02,653333
7,78,0.302754313,0.283394217,1.936010e-02,649617
7,79,0.32558912,0.302754313,2.283481e-02,766209
7,80,0.346229523,0.32558912,2.064040e-02,692577
7,81,0.366108567,0.346229523,1.987904e-02,667030
7,82,0.386125088,0.366108567,2.001652e-02,671643
7,83,0.406446695,0.386125088,2.032161e-02,681880
7,84,0.427904934,0.406446695,2.145824e-02,720019
7,85,0.449315786,0.427904934,2.141085e-02,718429
7,86,0.470673501,0.449315786,2.135771e-02,716646
7,87,0.492134929,0.470673501,2.146143e-02,720126
7,88,0.513213038,0.492134929,2.107811e-02,485586
7,89,0.536086202,0.513213038,2.287316e-02,383748
