feat_idx,bin,gain_f32,gain_f64,gain_abs_residual
0,0,76.50344849,76.5034451619697,3.324358e-06
0,1,77.7917099,77.7917137811003,3.881198e-06
0,2,78.84565735,78.8456592498987,1.901266e-06
0,3,79.58831787,79.5883216171365,3.746043e-06
0,4,80.25765228,80.2576594474976,7.164783e-06
0,5,80.84447479,80.8444902826333,1.549015e-05
0,6,81.27653503,81.2765432664395,8.232260e-06
0,7,81.63996887,81.639961058467,7.813603e-06
0,8,81.98126221,81.9812692787428,7.071712e-06
0,9,82.22760773,82.2275994852924,8.241758e-06
0,10,82.4424057,82.4424083980902,2.697407e-06
0,11,82.63705444,82.6370615070325,7.063673e-06
0,12,82.82309723,82.8231013339595,4.104956e-06
0,13,82.91487885,82.9148836561072,4.810892e-06
0,14,83.01236725,83.0123859292777,1.868074e-05
0,15,83.04880524,83.0488087992239,3.562408e-06
0,16,83.09880066,83.0988020834478,1.424268e-06
0,17,83.15953827,83.1595446826509,6.413608e-06
0,18,83.21284485,83.2128423562055,2.492427e-06
0,19,83.23038483,83.2303798989625,4.927698e-06
0,20,83.19184875,83.1918472932627,1.461620e-06
0,21,83.20236969,83.2023635582636,6.131678e-06
0,22,83.21883392,83.2188308366017,3.086738e-06
0,23,83.16326141,83.1632592369855,2.176589e-06
0,24,83.11988068,83.1198763571283,4.319141e-06
0,25,83.05363464,83.0536393329354,4.689381e-06
0,26,83.00687408,83.0068861053966,1.202092e-05
0,27,82.8850708,82.8850725176887,1.716907e-06
0,28,82.80119324,82.8012036154164,1.037811e-05
0,29,82.68338013,82.6833769776556,3.149298e-06
0,30,82.5667572,82.5667734695268,1.626738e-05
0,31,82.4100647,82.4100654409633,7.436977e-07
0,32,82.26707458,82.2670776614737,3.076513e-06
0,33,82.13303375,82.1330465447395,1.279230e-05
0,34,81.9598999,81.9599017488036,1.846460e-06
0,35,81.77779388,81.7777833339886,1.055029e-05
0,36,81.60183716,81.6018396272702,2.469067e-06
0,37,81.39392853,81.3939307501847,2.222353e-06
0,38,81.15270233,81.1527064651459,4.133603e-06
0,39,80.93266296,80.9326590146901,3.949177e-06
0,40,80.70705414,80.7070545306516,3.924681e-07
0,41,80.47667694,80.4766771710558,2.301378e-07
0,42,80.20217133,80.2021762067813,4.881098e-06
0,43,79.88787079,79.8878691838657,1.604709e-06
0,44,79.60234833,79.6023396536596,8.673977e-06
0,45,79.36711884,79.3671104493053,8.386144e-06
0,46,79.10623169,79.1062408597411,9.170288e-06
0,47,78.82358551,78.8235938401442,8.329890e-06
0,48,78.56499481,78.5649931266772,1.685335e-06
0,49,78.27217102,78.2721647702608,6.250247e-06
0,50,77.99111176,77.9911061649604,5.590411e-06
0,51,77.6927948,77.6927995404826,4.740678e-06
0,52,77.40227509,77.4022701098859,4.975563e-06
0,53,77.08325958,77.0832675801094,7.997590e-06
0,54,76.70692444,76.7069250824629,6.439863e-07
0,55,76.36872864,76.3687198284492,8.809246e-06
0,56,75.96676636,75.9667539467191,1.241070e-05
0,57,75.59938049,75.5993748238469,5.669317e-06
0,58,75.17558289,75.1755897450924,6.859350e-06
0,59,74.83364105,74.8336410555304,3.284342e-09
0,60,74.34664154,74.3466467998269,5.259300e-06
0,61,0,0,0.000000e+00
0,62,73.61380005,73.6137948202973,5.228531e-06
0,63,74.1525116,74.152506130615,5.466065e-06
0,64,74.58500671,74.5850032311966,3.482671e-06
0,65,74.95471191,74.9547065710874,5.342975e-06
0,66,75.36169434,75.3616912813553,3.054582e-06
0,67,75.7450943,75.745094375492,7.617558e-08
0,68,76.13050842,76.130517540431,9.117579e-06
0,69,76.51528931,76.5153027480882,1.344145e-05
0,70,76.89389038,76.8938896502264,7.306329e-07
0,71,77.24495697,77.2449581346971,1.164482e-06
0,72,77.59716034,77.5971506205699,9.718786e-06
0,73,77.95253754,77.9525401899652,2.653344e-06
0,74,78.24729156,78.2472935485128,1.983571e-06
0,75,78.54917145,78.5491641807762,7.266978e-06
0,76,78.92089081,78.9208835108849,7.297221e-06
0,77,79.16767883,79.1676818925139,3.059506e-06
0,78,79.44727325,79.4472746171494,1.362755e-06
0,79,79.68768311,79.6876898477365,6.742268e-06
0,80,79.95700073,79.9569963046428,4.427779e-06
0,81,80.2240448,80.2240436714803,1.128324e-06
0,82,80.47293854,80.4729329984409,5.539157e-06
0,83,80.71350098,80.7134928681468,8.108416e-06
0,84,80.95307922,80.9530926596843,1.343605e-05
0,85,81.18402863,81.1840164451719,1.218032e-05
0,86,81.42250824,81.4224981074247,1.013232e-05
0,87,81.60754395,81.607540612626,3.332687e-06
0,88,81.79206085,81.7920466084583,1.424359e-05
0,89,81.95252991,81.952522105837,7.801390e-06
0,90,82.19018555,82.1901772454455,8.301429e-06
0,91,82.39971161,82.3997055123743,6.096512e-06
0,92,82.60171509,82.6017110323912,4.055499e-06
0,93,82.70672607,82.70673704225,1.096803e-05
0,94,82.86758423,82.8675881238428,3.895327e-06
0,95,82.98095703,82.9809550260513,2.005199e-06
0,96,83.10594177,83.1059389085444,2.863917e-06
0,97,83.19760895,83.1976139367279,4.988974e-06
0,98,83.27681732,83.2768182233075,9.015301e-07
0,99,83.35961914,83.3596157029232,3.437702e-06
0,100,83.42367554,83.4236727718407,2.765269e-06
0,101,83.52151489,83.5215174041748,2.511597e-06
0,102,83.57455444,83.574554103604,3.397553e-07
0,103,83.61136627,83.6113700604216,3.788449e-06
0,104,83.62007141,83.6200822022388,1.079111e-05
0,105,83.62471008,83.6247065455185,3.537489e-06
0,106,83.59677887,83.5967842264265,5.356798e-06
0,107,83.53117371,83.53117008734,3.618715e-06
0,108,83.48764801,83.4876483014709,2.912169e-07
0,109,83.46102142,83.4610220435372,6.201974e-07
0,110,83.37411499,83.3741236024507,8.612216e-06
0,111,83.24534607,83.2453445851828,1.484153e-06
0,112,83.1337204,83.1337324375624,1.203961e-05
0,113,82.97349548,82.9734912387165,4.244682e-06
0,114,82.85596466,82.8559613209888,3.339656e-06
0,115,82.58778381,82.5877857525977,1.939121e-06
0,116,82.34592438,82.3459311465051,6.769064e-06
0,117,82.03022766,82.030226690952,9.701808e-07
0,118,81.71478271,81.7147718302715,1.088457e-05
0,119,81.3681488,81.3681431367465,5.666964e-06
0,120,80.9302063,80.9302127496793,6.450851e-06
0,121,80.35691071,80.3569055145097,5.191057e-06
0,122,79.78401184,79.784009631649,2.209171e-06
0,123,79.05582428,79.0558268774125,2.597627e-06
0,124,78.25930023,78.2592936848184,6.547115e-06
0,125,77.2037735,77.2037708365988,2.661936e-06
0,126,75.84853363,75.8485375228652,3.892494e-06
1,0,73.96499634,73.9650089730495,1.263516e-05
1,1,74.49178314,74.4917911446655,8.002576e-06
1,2,74.87272644,74.872722086777,4.353653e-06
1,3,75.15351868,75.1535195893999,9.126421e-07
1,4,75.37319183,75.373198390837,6.557341e-06
1,5,75.59487152,75.5948768436227,5.322627e-06
1,6,75.75288391,75.7528733021705,1.060896e-05
1,7,75.91516113,75.9151674485094,6.315697e-06
1,8,76.08850098,76.0884963446733,4.631889e-06
1,9,76.2365036,76.2365017209433,1.880131e-06
1,10,76.37982941,76.3798313464283,1.939690e-06
1,11,76.43131256,76.431325751246,1.319021e-05
1,12,76.46808624,76.4680762920073,9.950668e-06
1,13,76.52142334,76.5214184036118,4.936232e-06
1,14,76.55653381,76.5565224176653,1.139581e-05
1,15,76.61523438,76.6152256871515,8.687849e-06
1,16,76.6717453,76.6717409292492,4.371044e-06
1,17,76.73462677,76.7346272253331,4.553136e-07
1,18,76.75822449,76.7582199811824,4.506122e-06
1,19,76.76161194,76.7615932165914,1.872189e-05
1,20,76.75035858,76.7503527595439,5.821999e-06
1,21,76.74342346,76.7434122650957,1.119682e-05
1,22,76.71877289,76.7187674894619,5.398722e-06
1,23,76.69337463,76.6933795774769,4.943688e-06
1,24,76.64725494,76.6472573023372,2.358490e-06
1,25,76.62793732,76.6279359438984,1.372996e-06
1,26,76.59091949,76.5909223122467,2.817618e-06
1,27,76.52465057,76.5246428290315,7.744699e-06
1,28,76.43855286,76.4385577436892,4.887244e-06
1,29,76.39944458,76.3994401879345,4.392144e-06
1,30,76.34229279,76.3422959017528,3.116108e-06
1,31,76.30915833,76.3091557109572,2.614238e-06
1,32,76.26283264,76.2628181092722,1.453233e-05
1,33,76.20638275,76.2063818710779,8.803870e-07
1,34,76.14585114,76.1458595123943,8.377140e-06
1,35,76.04374695,76.0437348129814,1.213526e-05
1,36,75.94985199,75.9498494362122,2.553534e-06
1,37,75.87479401,75.8747981446254,4.138278e-06
1,38,75.83518219,75.8351931336765,1.094374e-05
1,39,75.78609467,75.7860889414499,5.724077e-06
1,40,75.69425964,75.6942505439593,9.099595e-06
1,41,75.59361267,75.5936068344874,5.836411e-06
1,42,75.48725891,75.4872541238196,4.787313e-06
1,43,75.41921234,75.419210642544,1.698765e-06
1,44,75.36064911,75.3606568846936,7.775807e-06
1,45,75.25349426,75.2535037013219,9.438627e-06
1,46,75.16172028,75.1617275900063,7.314127e-06
1,47,75.04497528,75.0449781459415,2.865180e-06
1,48,74.93009949,74.9300944224361,5.064869e-06
