feat_idx,bin,gain_f32,gain_f64,gain_abs_residual
0,0,76.24707794,76.247082501803,4.559908e-06
0,1,77.62294006,77.622945257296,5.193819e-06
0,2,78.71321106,78.7132175908722,6.531302e-06
0,3,79.5196228,79.5196297572272,6.954493e-06
0,4,80.19674683,80.1967457919988,1.034173e-06
0,5,80.75,80.749999633415,3.665850e-07
0,6,81.18979645,81.1897895357127,6.912041e-06
0,7,81.51800537,81.518005559886,1.887922e-07
0,8,81.84794617,81.8479460157661,1.512261e-07
0,9,82.11503601,82.1150344496163,1.561126e-06
0,10,82.37745667,82.3774553412605,1.323779e-06
0,11,82.68314362,82.6831445194492,9.037265e-07
0,12,82.8713913,82.8713914696356,1.732489e-07
0,13,83.02880859,83.0288085906432,3.106763e-09
0,14,83.16505432,83.1650440526545,1.026863e-05
0,15,83.2272644,83.227263454048,9.502489e-07
0,16,83.31738281,83.3173796941259,3.118374e-06
0,17,83.35980225,83.3598034486285,1.202535e-06
0,18,83.41712189,83.4171276603387,5.773132e-06
0,19,83.40622711,83.4062248501339,2.261682e-06
0,20,83.36537933,83.3653693580094,9.975487e-06
0,21,83.3324585,83.3324573095088,1.186585e-06
0,22,83.27466583,83.274670243424,4.410904e-06
0,23,83.21898651,83.218992691492,6.180262e-06
0,24,83.17581177,83.175800186339,1.158124e-05
0,25,83.1333313,83.1333270111666,4.287662e-06
0,26,83.06599426,83.0659921632242,2.099471e-06
0,27,82.97407532,82.974065917225,9.400158e-06
0,28,82.85623932,82.8562474350397,8.116192e-06
0,29,82.74886322,82.7488620958866,1.124328e-06
0,30,82.6091156,82.6091261801962,1.057961e-05
0,31,82.48622894,82.4862347587792,5.815908e-06
0,32,82.2883606,82.2883691362363,8.540533e-06
0,33,82.1088562,82.1088652549908,9.053819e-06
0,34,81.94138336,81.9413908851861,7.523370e-06
0,35,81.71750641,81.7175131770631,6.768372e-06
0,36,81.53723907,81.5372405304044,1.455697e-06
0,37,81.3269577,81.3269498655185,7.837118e-06
0,38,81.13980865,81.1398100890545,1.434269e-06
0,39,80.95742798,80.9574347251284,6.746613e-06
0,40,80.7203064,80.7203118134727,5.416988e-06
0,41,80.4895401,80.4895297656058,1.033449e-05
0,42,80.2437973,80.2438068012507,9.499005e-06
0,43,80.0021286,80.0021302165312,1.615457e-06
0,44,79.70859528,79.7085894562871,5.819592e-06
0,45,79.4339447,79.4339459377841,1.235636e-06
0,46,79.20972443,79.2097149728367,9.453433e-06
0,47,78.9458847,78.9458763952757,8.309314e-06
0,48,78.68064117,78.6806350845361,6.089780e-06
0,49,78.39041138,78.3904032094408,8.167512e-06
0,50,78.09625244,78.0962572822008,4.840795e-06
0,51,77.82559204,77.8255847788198,7.262196e-06
0,52,77.48130798,77.4813103102986,2.326900e-06
0,53,77.15397644,77.1539841945529,7.754123e-06
0,54,76.82632446,76.8263210999557,3.362935e-06
0,55,76.47704315,76.4770425313765,6.204790e-07
0,56,76.14614105,76.1461398173236,1.234923e-06
0,57,75.71228027,75.7122692751115,1.099833e-05
0,58,75.3151474,75.3151422059905,5.193912e-06
0,59,74.93135834,74.9313486166008,9.720802e-06
0,60,74.52141571,74.5214291302365,1.341979e-05
0,61,74.15778351,74.1577843422507,8.339500e-07
0,62,0,0,0.000000e+00
0,63,73.47058868,73.4705884379552,2.461268e-07
0,64,73.97536469,73.9753548789499,9.806109e-06
0,65,74.3612442,74.3612381469614,6.054699e-06
0,66,74.72021484,74.7202042147196,1.062903e-05
0,67,75.04983521,75.0498287843458,6.420732e-06
0,68,75.44335175,75.4433560029059,4.257300e-06
0,69,75.78516388,75.785162870258,1.009136e-06
0,70,76.13320923,76.1332060203611,3.208154e-06
0,71,76.47358704,76.4735980726858,1.103655e-05
0,72,76.7830658,76.7830648229807,9.729177e-07
0,73,77.13137817,77.1313764789516,1.694877e-06
0,74,77.47428894,77.4742856596739,3.280756e-06
0,75,77.83885956,77.8388452684015,1.428970e-05
0,76,78.12825012,78.1282436871519,6.434918e-06
0,77,78.43006134,78.4300570284871,4.311845e-06
0,78,78.74060822,78.7406079737574,2.415747e-07
0,79,79.03729248,79.0372938397122,1.359243e-06
0,80,79.33924103,79.339251949574,1.092174e-05
0,81,79.59000397,79.5900023207035,1.646582e-06
0,82,79.86336517,79.8633617373056,3.436034e-06
0,83,80.10735321,80.1073374546576,1.575579e-05
0,84,80.29779816,80.2977897207906,8.435948e-06
0,85,80.5198288,80.5198212390693,7.557317e-06
0,86,80.71606445,80.7160653248678,8.717428e-07
0,87,80.9103775,80.9103884701745,1.096773e-05
0,88,81.09538269,81.0953818540873,8.363424e-07
0,89,81.26747131,81.2674664112132,4.902263e-06
0,90,81.47810364,81.4780989999247,4.637771e-06
0,91,81.66494751,81.6649480472698,5.375042e-07
0,92,81.85975647,81.8597557164442,7.532824e-07
0,93,81.9937439,81.9937538283328,9.931848e-06
0,94,82.14459229,82.1445902943743,1.990782e-06
0,95,82.29104614,82.2910446994113,1.443167e-06
0,96,82.41934204,82.4193419357318,1.052838e-07
0,97,82.54277039,82.5427680228088,2.362933e-06
0,98,82.64957428,82.6495746521567,3.723716e-07
0,99,82.75880432,82.7588036770725,6.442165e-07
0,100,82.8240509,82.8240517899506,8.866303e-07
0,101,82.92959595,82.9295860040634,9.943202e-06
0,102,82.9756546,82.9756628148763,8.212826e-06
0,103,83.03096771,83.0309590453574,8.667045e-06
0,104,83.07711792,83.0771081669859,9.752936e-06
0,105,83.08996582,83.0899685417699,2.721457e-06
0,106,83.06746674,83.0674776968279,1.096099e-05
0,107,83.03426361,83.0342638176235,2.067836e-07
0,108,83.0062027,83.0061983712316,4.326522e-06
0,109,82.95016479,82.9501581256989,6.669223e-06
0,110,82.86872101,82.8687284755962,7.467295e-06
0,111,82.82048798,82.8204868712356,1.104839e-06
0,112,82.75775146,82.7577453822798,6.082564e-06
0,113,82.64001465,82.6400134907335,1.157704e-06
0,114,82.48550415,82.485498859691,5.290700e-06
0,115,82.28155518,82.2815497730906,5.402691e-06
0,116,82.06138611,82.0613665383406,1.957006e-05
0,117,81.81169891,81.8116966241327,2.289442e-06
0,118,81.4830246,81.4830197219829,4.875185e-06
0,119,81.16007233,81.1600808944404,8.567780e-06
0,120,80.75348663,80.7534880507389,1.417438e-06
0,121,80.27017212,80.2701714635168,6.556238e-07
0,122,79.61034393,79.6103543053049,1.037220e-05
0,123,78.96648407,78.9664786133392,5.456485e-06
