featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,4033.55249,4033.55252046103,3.022665e-05,4027.484863,4027.4850856746,2.223933e-04,63.55807877,63.5580765590095,2.206860e-06
0,1,4255.994141,4255.9938300544,3.105706e-04,4250.961914,4250.96230784882,3.937863e-04,65.27658081,65.2765754897433,5.320804e-06
0,2,4448.690918,4448.69101443306,9.646431e-05,4444.160645,4444.16077631659,1.317853e-04,66.73249817,66.7324948621898,3.306756e-06
0,3,4614.925781,4614.92584749047,6.624047e-05,4610.743652,4610.74374005189,8.770814e-05,67.96404266,67.9640474681152,4.804541e-06
0,4,4753.525391,4753.52561436858,2.237436e-04,4749.632812,4749.6329365861,1.240861e-04,68.97406006,68.9740638391728,3.780579e-06
0,5,4847.680664,4847.6807760083,1.119458e-04,4844.072754,4844.07302135036,2.674441e-04,69.6512146,69.6512111713737,3.428236e-06
0,6,4933.740234,4933.74036477392,1.303989e-04,4930.361328,4930.36120643717,1.216878e-04,70.26465607,70.2646556891127,3.777818e-07
0,7,5008,5007.99949892043,5.010796e-04,5004.816406,5004.81601585104,3.903990e-04,70.78972626,70.7897238796159,2.377708e-06
0,8,5068.790039,5068.78984520985,1.938527e-04,5065.782715,5065.78249407668,2.207671e-04,71.21656799,71.2165639559106,4.037253e-06
0,9,5129.679199,5129.67951515138,3.159326e-04,5126.818848,5126.81896889984,1.212436e-04,71.64175415,71.6417591734436,5.023053e-06
0,10,5181.104004,5181.10396612243,3.778382e-05,5178.378418,5178.37835444587,6.352288e-05,71.99882507,71.9988264655062,1.392264e-06
0,11,5236.299316,5236.29948473235,1.683261e-04,5233.6875,5233.68753810439,3.810439e-05,72.38033295,72.380333895953,9.491757e-07
0,12,5280.333496,5280.33338035214,1.157416e-04,5277.831543,5277.83118388834,3.590804e-04,72.68312073,72.6831257108294,4.983290e-06
0,13,5311.499023,5311.49885265318,1.707843e-04,5309.103027,5309.10285144382,1.758999e-04,72.89647675,72.8964740929167,2.652689e-06
0,14,5340.390137,5340.39030332511,1.666064e-04,5338.09082,5338.09127527949,4.549670e-04,73.09371185,73.0937091788634,2.674164e-06
0,15,5359.103516,5359.10339812733,1.174977e-04,5356.897461,5356.89795428312,4.933456e-04,73.22097015,73.2209652350778,4.918731e-06
0,16,5379.605469,5379.60560375507,1.350051e-04,5377.484375,5377.48440545933,3.045933e-05,73.36026001,73.360259260563,7.492026e-07
0,17,5394.860352,5394.86028458457,6.697793e-05,5392.818848,5392.8189802455,1.325893e-04,73.46361542,73.463612500364,2.917116e-06
0,18,5399.907227,5399.90712253601,1.040265e-04,5397.944336,5397.9443526477,1.671020e-05,73.49742126,73.4974190439063,2.220742e-06
0,19,5400.890137,5400.89009047423,4.624452e-05,5399.001953,5399.00143348472,5.196403e-04,73.50360107,73.5036013277318,2.535131e-07
0,20,5415.344727,5415.34472687638,3.138784e-07,5413.519043,5413.5189267837,1.161850e-04,73.6014328,73.6014343797101,1.579417e-06
0,21,5417.053223,5417.05310036232,1.222939e-04,5415.291016,5415.2911116124,9.598740e-05,73.61260986,73.6126053228356,4.540446e-06
0,22,5402.093262,5402.09299339364,2.683251e-04,5400.397461,5400.39727101186,1.899256e-04,73.51047516,73.5104703306373,4.828054e-06
