feat_idx,bin,gain_f32,gain_f64,gain_abs_residual
0,0,63.55807877,63.5580765590095,2.206860e-06
0,1,65.27658081,65.2765754897433,5.320804e-06
0,2,66.73249817,66.7324948621898,3.306756e-06
0,3,67.96404266,67.9640474681152,4.804541e-06
0,4,68.97406006,68.9740638391728,3.780579e-06
0,5,69.6512146,69.6512111713737,3.428236e-06
0,6,70.26465607,70.2646556891127,3.777818e-07
0,7,70.78972626,70.7897238796159,2.377708e-06
0,8,71.21656799,71.2165639559106,4.037253e-06
0,9,71.64175415,71.6417591734436,5.023053e-06
0,10,71.99882507,71.9988264655062,1.392264e-06
0,11,72.38033295,72.380333895953,9.491757e-07
0,12,72.68312073,72.6831257108294,4.983290e-06
0,13,72.89647675,72.8964740929167,2.652689e-06
0,14,73.09371185,73.0937091788634,2.674164e-06
0,15,73.22097015,73.2209652350778,4.918731e-06
0,16,73.36026001,73.360259260563,7.492026e-07
0,17,73.46361542,73.463612500364,2.917116e-06
0,18,73.49742126,73.4974190439063,2.220742e-06
0,19,73.50360107,73.5036013277318,2.535131e-07
0,20,73.6014328,73.6014343797101,1.579417e-06
0,21,73.61260986,73.6126053228356,4.540446e-06
0,22,73.51047516,73.5104703306373,4.828054e-06
0,23,73.58226776,73.5822633164412,4.444789e-06
0,24,73.56921387,73.5692183566862,4.489499e-06
0,25,73.53762817,73.5376274622299,7.115982e-07
0,26,73.64929962,73.6492977177052,1.903877e-06
0,27,73.53818512,73.5381906347863,5.515157e-06
0,28,73.51373291,73.5137240063335,8.903823e-06
0,29,73.48491669,73.4849179448281,1.257816e-06
0,30,73.39706421,73.3970658289096,1.619925e-06
0,31,73.28112793,73.2811297046446,1.774957e-06
0,32,73.19529724,73.1953001942072,2.952996e-06
0,33,73.05499268,73.0549886324416,4.043340e-06
0,34,72.90487671,72.9048733865317,3.322453e-06
0,35,72.77393341,72.7739371383277,3.727683e-06
0,36,72.59496307,72.5949614592373,1.614493e-06
0,37,72.38424683,72.3842478532119,1.027040e-06
0,38,72.15586853,72.155872856439,4.326166e-06
0,39,71.97464752,71.974648127669,6.056963e-07
0,40,71.71003723,71.7100283848074,8.846638e-06
0,41,71.48732758,71.4873224177523,5.157931e-06
0,42,71.32449341,71.324492283925,1.124278e-06
0,43,71.06710815,71.0671130295583,4.875261e-06
0,44,70.77054596,70.7705398810586,6.078414e-06
0,45,70.45597076,70.4559756659646,4.901804e-06
0,46,70.16306305,70.1630639707795,9.214631e-07
0,47,69.83045959,69.8304592741015,3.206251e-07
0,48,69.44691467,69.4469145993042,7.354741e-08
0,49,69.10873413,69.1087397163646,5.585505e-06
0,50,68.79469299,68.7946923817849,6.113792e-07
0,51,68.38382721,68.3838243751355,2.834337e-06
0,52,68.12245178,68.1224480831831,3.699043e-06
0,53,67.79534149,67.7953450641545,3.572455e-06
0,54,67.44419098,67.4441943456866,3.366683e-06
0,55,67.03610992,67.0361116623165,1.738000e-06
0,56,66.65007782,66.6500802825921,2.462768e-06
0,57,66.23940277,66.2394068989335,4.127937e-06
0,58,65.80025482,65.800259944126,5.122349e-06
0,59,65.27770996,65.277715993117,6.032179e-06
0,60,64.82611847,64.8261186709359,2.016976e-07
0,61,64.32834625,64.3283401651296,6.087312e-06
0,62,63.84687424,63.8468731678422,1.069218e-06
0,63,63.38156891,63.381566530336,2.378355e-06
0,64,62.88690567,62.8869063000128,6.298468e-07
0,65,62.35165024,62.351651764427,1.526390e-06
0,66,61.82343292,61.8234324911731,4.311902e-07
0,67,61.28637695,61.2863734145995,3.538525e-06
0,68,60.72417068,60.7241700373607,6.474538e-07
0,69,0,0,0.000000e+00
0,70,66.53145599,66.5314629578368,6.964184e-06
0,71,66.93206787,66.9320670227195,8.483743e-07
0,72,67.36034393,67.3603394530606,4.480045e-06
0,73,67.72929382,67.7292936450616,1.781806e-07
0,74,68.11128998,68.1112864949449,3.483082e-06
0,75,68.49742126,68.4974271610776,5.896429e-06
0,76,68.90696716,68.9069672295666,6.648064e-08
0,77,69.25873566,69.2587354071208,2.496174e-07
