featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,5835.779785,5835.78027191569,4.867594e-04,5802.991211,5802.99108849001,1.224475e-04,76.60778809,76.6077980830408,9.997103e-06
0,1,6037.752441,6037.75191008111,5.313251e-04,6006.90625,6006.90643159623,1.815962e-04,77.90222931,77.9022193533001,9.955782e-06
0,2,6193.361328,6193.36109297402,2.351510e-04,6164.23291,6164.23277302858,1.371277e-04,78.88363647,78.8836298302411,6.644368e-06
0,3,6311.560059,6311.56012401604,6.542229e-05,6283.655273,6283.65527237119,1.066311e-06,79.62153625,79.6215353863613,8.685215e-07
0,4,6417.275391,6417.27518577885,2.048461e-04,6390.275879,6390.2757631166,1.157896e-04,80.27695465,80.2769498869155,4.763963e-06
0,5,6512.624512,6512.6250584636,5.467449e-04,6486.578125,6486.5778369525,2.880475e-04,80.86269379,80.862703850856,1.006423e-05
0,6,6584.14502,6584.14498339556,3.613569e-05,6558.447754,6558.44766259924,9.130701e-05,81.30155182,81.3015558982604,4.079413e-06
0,7,6643.555176,6643.55546081588,2.850346e-04,6618.727539,6618.72755768756,1.862506e-05,81.66073608,81.6607402450547,4.161070e-06
0,8,6700.085449,6700.08541349033,3.572842e-05,6675.892578,6675.89222083994,3.572851e-04,82.00222778,82.002233392746,5.609543e-06
0,9,6740.790039,6740.78958511054,4.539520e-04,6717.324707,6717.32543259847,7.255672e-04,82.24559021,82.2455816428783,8.567083e-06
0,10,6776.538086,6776.53827328533,1.873478e-04,6754.15625,6754.15647276795,2.227679e-04,82.45600891,82.4560139844573,5.073324e-06
0,11,6809.065918,6809.06630874832,3.907796e-04,6787.363281,6787.36389818224,6.169322e-04,82.64888763,82.6488845186616,3.115616e-06
0,12,6840.274414,6840.27430028773,1.137748e-04,6819.504395,6819.50500729558,6.127643e-04,82.83180237,82.8317985296439,3.838520e-06
0,13,6855.708984,6855.70890530527,7.906973e-05,6835.516113,6835.51610427255,9.008698e-06,82.92141724,82.9214167624993,4.738288e-07
0,14,6872.187988,6872.18768488377,3.033975e-04,6852.605957,6852.60549591507,4.611162e-04,83.01702118,83.0170213416505,1.624513e-07
0,15,6878.594727,6878.59477790179,5.133929e-05,6859.914062,6859.91384116562,2.213344e-04,83.05014038,83.0501450126224,4.631763e-06
0,16,6887.226074,6887.22615430957,8.009082e-05,6868.921875,6868.9219028741,2.787410e-05,83.09981537,83.0998145772698,7.913825e-07
0,17,6897.750977,6897.75142051177,4.439493e-04,6879.920898,6879.92110522738,2.067899e-04,83.1602478,83.1602546030807,6.800346e-06
0,18,6907.121094,6907.12084870232,2.450477e-04,6889.766602,6889.7664932577,1.083048e-04,83.21369934,83.2136942896672,5.051153e-06
0,19,6910.48584,6910.48546671262,3.731311e-04,6893.603027,6893.6028244179,2.029258e-04,83.23106384,83.2310606391034,3.203670e-06
0,20,6904.594727,6904.59444435262,2.822099e-04,6888.108398,6888.10818628396,2.121535e-04,83.19327545,83.1932699276419,5.524018e-06
0,21,6906.587891,6906.58812687309,2.362481e-04,6890.504883,6890.50513680582,2.539933e-04,83.20281982,83.2028163941909,3.430028e-06
