leaf,gSum_f32,gSum_f64,gSum_residual,hSum_f32,hSum_f64,hSum_residual,leafVal_f32,leafVal_f64,leafVal_residual
44,9.123809814,9.12381008267403,2.682209e-07,15,15,0.000000e+00,-0.01520634908,-0.0152063497979016,7.156105e-10
45,-1.410374761,-1.41037481836975,5.774200e-08,10,10,0.000000e+00,0.003254710697,0.00325471104656634,3.499287e-10
46,3.644245148,3.64424484176561,3.059395e-07,24,24,0.000000e+00,-0.004049160983,-0.00404916084478932,1.386241e-10
47,-13.51263046,-13.5126298069954,6.556511e-07,26,26,0.000000e+00,0.01397858281,0.0139785822465151,5.603702e-10
48,3177.665771,3177.66220573219,3.565752e-03,4760,4760,0.000000e+00,-0.02001469024,-0.02001466807499,2.216027e-08
49,-614.0355225,-614.035197161138,3.252998e-04,4990,4990,0.000000e+00,0.003689378267,0.00368937622733656,2.039818e-09
50,1122.758545,1122.75823669042,3.082315e-04,6004,6004,0.000000e+00,-0.005607250612,-0.00560724926716242,1.345067e-09
51,-3754.929932,-3754.93524226081,5.310620e-03,6170,6170,0.000000e+00,0.01824848354,0.0182485104082203,2.686959e-08
52,2533.976318,2533.9737010356,2.617324e-03,3738,3738,0.000000e+00,-0.02032057941,-0.0203205584955644,2.091403e-08
53,-469.9398804,-469.939921462443,4.109135e-05,3762,3762,0.000000e+00,0.003744540736,0.00374454112317504,3.870958e-10
54,854.0761108,854.075356299989,7.545399e-04,4602,4602,0.000000e+00,-0.005564013496,-0.00556400871146526,4.784576e-09
55,-2856.323242,-2856.32719651377,3.954326e-03,4767,4767,0.000000e+00,0.01796429604,0.0179643215891187,2.554620e-08
56,206.5721893,206.572226577438,3.724638e-05,308,308,0.000000e+00,-0.01992657781,-0.0199265808964813,3.090009e-09
57,-48.11832047,-48.1183124796953,7.985393e-06,340,340,0.000000e+00,0.004208599683,0.00420859866508751,1.017810e-09
58,58.0004425,58.0004241992719,1.830561e-05,358,358,0.000000e+00,-0.004819981288,-0.00481997974262006,1.545545e-09
59,-254.4777985,-254.47776484862,3.361329e-05,411,411,0.000000e+00,0.01844041981,0.0184404173304781,2.477552e-09
60,177.7494812,177.749468086753,1.311442e-05,260,260,0.000000e+00,-0.02027560584,-0.0202756042715296,1.570942e-09
61,-34.65061188,-34.6506081889383,3.688503e-06,262,262,0.000000e+00,0.003922710661,0.00392271027333248,3.875126e-10
62,62.05950928,62.0594923482276,1.692912e-05,305,305,0.000000e+00,-0.006044757087,-0.00604475561309317,1.473690e-09
63,-205.3692169,-205.369193486869,2.343208e-05,328,328,0.000000e+00,0.01861352287,0.0186135216522517,1.220077e-09
