feat_idx,bin,gain_f32,gain_f64,gain_abs_residual
0,0,67.25584412,67.2558445678688,4.516579e-07
0,1,68.56222534,68.5622277489466,2.407150e-06
0,2,69.5725708,69.5725654109176,5.389864e-06
0,3,70.43946075,70.4394590673294,1.687065e-06
0,4,71.25649261,71.2564887302772,3.884469e-06
0,5,71.91624451,71.9162439709593,5.358766e-07
0,6,72.44483948,72.4448383803515,1.097188e-06
0,7,72.88524628,72.8852403072352,5.969620e-06
0,8,73.31218719,73.3121965070634,9.312239e-06
0,9,73.60404205,73.6040381220848,3.931138e-06
0,10,73.84643555,73.8464323059329,3.240942e-06
0,11,74.04264832,74.0426497124475,1.397018e-06
0,12,74.27748871,74.2774843310061,4.377490e-06
0,13,74.38942719,74.3894192012216,7.983837e-06
0,14,74.4684906,74.468494599273,3.998687e-06
0,15,74.4557724,74.4557731781661,7.782637e-07
0,16,74.48426056,74.4842630401666,2.481085e-06
0,17,74.54258728,74.5425865353598,7.449136e-07
0,18,74.57880402,74.5787976262298,6.389883e-06
0,19,74.53738403,74.5373854057479,1.372545e-06
0,20,74.4852829,74.4852837773085,8.793593e-07
0,21,74.43254089,74.4325370484222,3.845132e-06
0,22,74.48159027,74.481597743639,7.472643e-06
0,23,74.40052795,74.4005203994159,7.554686e-06
0,24,74.33914948,74.3391552256495,5.750552e-06
0,25,74.24695587,74.2469606500453,4.778463e-06
0,26,74.2051239,74.2051213521444,2.549223e-06
0,27,74.08586884,74.0858707986009,1.963152e-06
0,28,74.04576874,74.0457696789059,9.411129e-07
0,29,73.89318848,73.8931898967251,1.420163e-06
0,30,73.69907379,73.6990737832788,8.225101e-09
0,31,73.53986359,73.5398591524648,4.433961e-06
0,32,73.37159729,73.3715991258286,1.835790e-06
0,33,73.22418976,73.2241881929328,1.565368e-06
0,34,73.00271606,73.002713839018,2.225435e-06
0,35,72.79196167,72.7919598898326,1.780089e-06
0,36,72.58162689,72.5816246850189,2.207071e-06
0,37,72.34741974,72.3474160418224,3.696947e-06
0,38,72.03853607,72.0385359735219,9.825546e-08
0,39,71.81228638,71.81228946596,3.089007e-06
0,40,71.53676605,71.536764788591,1.263655e-06
0,41,71.28472137,71.2847229453876,1.570876e-06
0,42,71.00762939,71.0076271485595,2.245972e-06
0,43,70.6518631,70.6518644378323,1.339688e-06
