leaf,gSum_f32,gSum_f64,gSum_residual,hSum_f32,hSum_f64,hSum_residual,leafVal_f32,leafVal_f64,leafVal_residual
44,1416.323486,1416.32336610556,1.202226e-04,2154,2154,0.000000e+00,-0.0196985174,-0.0196985164735502,9.234958e-10
45,-359.4447937,-359.444837225368,4.352420e-05,2316,2316,0.000000e+00,0.004649997223,0.00464999779031242,5.671438e-10
46,415.4751282,415.47502931481,9.885902e-05,2264,2264,0.000000e+00,-0.005498127081,-0.00549812554073515,1.539765e-09
47,-1443.036499,-1443.03381589812,2.683125e-03,2345,2345,0.000000e+00,0.01843743213,0.0184373992799463,3.284526e-08
48,2.630382538,2.63038241863251,1.192093e-07,3,3,0.000000e+00,-0.01315191202,-0.0131519117991944,2.194623e-10
49,-1.197757721,-1.19775769114494,2.980232e-08,9,9,0.000000e+00,0.002994394163,0.00299439416093243,1.737346e-12
50,0.8826922178,0.882692217826843,0.000000e+00,5,5,0.000000e+00,-0.003310095752,-0.00331009574286426,8.793827e-12
51,-0.5158417225,-0.515841722488403,0.000000e+00,1,1,0.000000e+00,0.003868812928,0.00386881283218832,9.578793e-11
52,152.6469879,152.64696662128,2.129376e-05,246,246,0.000000e+00,-0.01839120314,-0.0183912003866692,2.748583e-09
53,-31.33217621,-31.33217293286,3.275636e-06,232,232,0.000000e+00,0.00399985211,0.0039998517743657,3.353347e-10
54,51.18888092,51.1888723221491,8.598261e-06,259,259,0.000000e+00,-0.00586132193,-0.00586132112725061,8.025916e-10
55,-159.4186554,-159.418718514033,6.311852e-05,245,245,0.000000e+00,0.01928451285,0.0192845219698484,9.122186e-09
56,9.468470573,9.46846970939077,8.640345e-07,15,15,0.000000e+00,-0.01578078419,-0.0157807824962566,1.693444e-09
57,-0.9117155075,-0.911715591326356,8.381903e-08,8,8,0.000000e+00,0.002486496931,0.00248649701167616,8.073422e-11
58,1.609679699,1.6096797734499,7.450581e-08,12,12,0.000000e+00,-0.003219359322,-0.0032193594749415,1.534218e-10
59,-9.361319542,-9.36131983995438,2.980232e-07,16,16,0.000000e+00,0.01478103083,0.014781030995862,1.695914e-10
60,273.7955322,273.795561611652,2.938509e-05,425,425,0.000000e+00,-0.01919127442,-0.0191912772541013,2.834674e-09
61,-62.62122345,-62.6212261617184,2.712011e-06,468,468,0.000000e+00,0.003988612909,0.00398861304216719,1.332972e-10
62,93.82240295,93.8224473851733,4.443107e-05,436,436,0.000000e+00,-0.006411553826,-0.00641155662560899,2.799426e-09
63,-285.1201172,-285.120082575362,3.461214e-05,458,458,0.000000e+00,0.01855445467,0.0185544518136073,2.855749e-09
