featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,5797.290039,5797.29018695798,1.478955e-04,5756.987793,5756.98753972583,2.532429e-04,76.40598297,76.4059878469244,4.875733e-06
0,1,6009.816895,6009.81648132544,4.132058e-04,5972.038574,5972.03844140001,1.328187e-04,77.76782227,77.7678178832965,4.382328e-06
0,2,6170.756348,6170.75681312393,4.654677e-04,6134.759766,6134.76004894145,2.833165e-04,78.7842865,78.7842928161293,6.317106e-06
0,3,6292.624023,6292.6240534084,2.997090e-05,6258.349609,6258.35011208959,5.027146e-04,79.54298401,79.5429801833129,3.825476e-06
0,4,6402.132812,6402.13335910111,5.466011e-04,6369.533203,6369.53408201299,8.788880e-04,80.21781921,80.2178251967593,5.982892e-06
0,5,6491.632812,6491.63265478111,1.577189e-04,6460.40918,6460.40856045514,6.192324e-04,80.76513672,80.7651388886128,2.169863e-06
0,6,6564.201172,6564.20126838986,9.651486e-05,6534.385742,6534.38517859074,5.635968e-04,81.20438385,81.2043927850783,8.934981e-06
0,7,6618.79834,6618.79859165502,2.518113e-04,6590.266602,6590.26605959021,5.419723e-04,81.53191376,81.5319241475992,1.039027e-05
0,8,6673.947754,6673.94795452463,2.006184e-04,6646.591309,6646.590809058,4.995358e-04,81.86218262,81.8621872483689,4.631181e-06
0,9,6718.64209,6718.64137856579,7.112780e-04,6692.251465,6692.25156623117,1.013874e-04,82.12878418,82.1287723934784,1.178621e-05
0,10,6762.467773,6762.4673471006,4.263369e-04,6737.120605,6737.12088419301,2.787243e-04,82.38877869,82.3887684622239,1.022430e-05
0,11,6813.57666,6813.57632214114,3.380151e-04,6788.955566,6788.95600563226,4.392260e-04,82.69393921,82.6939291897264,1.001926e-05
0,12,6845.433105,6845.43355669185,4.512231e-04,6821.594727,6821.59514671609,4.201536e-04,82.88156891,82.8815737736649,4.864974e-06
0,13,6872.074219,6872.07400057537,2.181746e-04,6849.0625,6849.06305900425,5.590043e-04,83.037117,83.0371137052105,3.299184e-06
0,14,6895.564941,6895.56460321286,3.381934e-04,6873.356934,6873.35625770124,6.758925e-04,83.17358398,83.1735817769438,2.207431e-06
0,15,6906.812988,6906.81245529069,5.329906e-04,6885.310547,6885.3110203415,4.734665e-04,83.23690796,83.2368970762141,1.088277e-05
0,16,6922.42627,6922.42639450772,1.249765e-04,6901.753418,6901.75343566714,1.769839e-05,83.32563782,83.3256339638146,3.853568e-06
0,17,6929.945801,6929.94660511444,8.043332e-04,6909.891113,6909.89141645474,3.031735e-04,83.36701202,83.3670198682967,7.844371e-06
0,18,6939.796387,6939.79651748581,1.307671e-04,6920.191406,6920.19085575641,5.504936e-04,83.4233551,83.4233643783981,9.275859e-06
0,19,6938.585449,6938.58515557821,2.936405e-04,6919.612793,6919.61291519286,1.222241e-04,83.41228485,83.4122857508265,8.997523e-07
0,20,6932.251953,6932.25268609812,7.329731e-04,6913.882324,6913.88285855403,5.343353e-04,83.37068176,83.3706862231539,4.460459e-06
0,21,6927.111816,6927.11206593233,2.495261e-04,6909.208008,6909.20824719561,2.393831e-04,83.33704376,83.3370402570304,3.505177e-06
0,22,6917.881348,6917.88093963661,4.080196e-04,6900.472168,6900.47204801645,1.199523e-04,83.27864838,83.2786512340894,2.857625e-06
0,23,6909.02832,6909.0283730839,5.277140e-05,6892.104492,6892.10381402861,6.781589e-04,83.22255707,83.2225599993477,2.931477e-06
0,24,6902.237305,6902.23751883278,2.141453e-04,6885.680664,6885.68159331114,9.292486e-04,83.17952728,83.1795242316533,3.051062e-06
0,25,6895.410645,6895.41117633272,5.318015e-04,6879.268555,6879.26817954066,3.751468e-04,83.1359787,83.1359853164079,6.617677e-06
0,26,6884.75,6884.74914318093,8.568191e-04,6869.010742,6869.00977682223,9.653653e-04,83.0694046,83.0693961340521,8.467999e-06
0,27,6869.676758,6869.67623990594,5.179066e-04,6854.326172,6854.3262483996,7.652460e-05,82.97627258,82.9762653239397,7.259068e-06
0,28,6850.38623,6850.38637042272,1.399540e-04,6835.446289,6835.44599706557,2.919969e-04,82.85746002,82.8574643545035,4.332531e-06
0,29,6833.15332,6833.15421244883,8.921363e-04,6818.568848,6818.56930483637,4.571801e-04,82.75125122,82.7512556832385,4.462535e-06
0,30,6810.291504,6810.29176497286,2.610666e-04,6796.011719,6796.01115193021,5.668198e-04,82.61114502,82.6111517060076,6.686476e-06
0,31,6790.277832,6790.27775529619,7.673506e-05,6776.253906,6776.25302659433,8.796557e-04,82.48836517,82.4883719733209,6.799981e-06
0,32,6757.835938,6757.83664675605,7.092560e-04,6744.162598,6744.16242313697,1.745193e-04,82.28935242,82.2893589460028,6.529011e-06
0,33,6728.806641,6728.80696629799,3.256730e-04,6715.452148,6715.45294027982,7.918423e-04,82.11082458,82.1108247887488,2.037878e-07
0,34,6701.459473,6701.46015806284,6.854066e-04,6688.383789,6688.38392643212,1.373696e-04,81.94242096,81.942430733953,9.774480e-06
0,35,6664.793945,6664.79390982191,3.549059e-05,6652.008789,6652.00893014199,1.410795e-04,81.71660614,81.7166045665382,1.573598e-06
0,36,6635.71582,6635.71553041191,2.899006e-04,6623.253418,6623.25323763614,1.803326e-04,81.53650665,81.5365026978663,3.954966e-06
0,37,6601.912598,6601.91285720915,2.595529e-04,6589.808105,6589.80851668332,4.112146e-04,81.32674408,81.326744871037,7.914471e-07
0,38,6571.577637,6571.57802169531,3.849766e-04,6559.716309,6559.71668699791,3.784042e-04,81.13852692,81.1385284815883,1.565084e-06
0,39,6542.193359,6542.19370862602,3.492510e-04,6530.629883,6530.63059878967,7.159772e-04,80.95540619,80.9554031060368,3.082928e-06
0,40,6504.10498,6504.10480125106,1.792177e-04,6492.760742,6492.76125071709,5.085296e-04,80.71846008,80.7184499986521,1.008436e-05
0,41,6467.148438,6467.14864170325,2.042032e-04,6456.057617,6456.05718088486,4.363026e-04,80.48763275,80.4876335692216,8.177568e-07
0,42,6427.826172,6427.82592499725,2.468777e-04,6416.95166,6416.95209846982,4.383136e-04,80.24162292,80.2416237231907,7.983861e-07
0,43,6389.37793,6389.37816154451,2.318570e-04,6378.743652,6378.74418236449,5.300207e-04,80.00019073,80.0001866784642,4.056399e-06
0,44,6342.542969,6342.54268710953,2.816405e-04,6332.115234,6332.11604570029,8.113253e-04,79.70562744,79.7056240005778,3.440828e-06
0,45,6299.017578,6299.01786127973,2.831547e-04,6288.773926,6288.77484689729,9.211160e-04,79.43096161,79.430960961407,6.474797e-07
0,46,6263.664062,6263.66432127101,2.587710e-04,6253.650879,6253.65055863424,3.202720e-04,79.20664978,79.2066545096612,4.729388e-06
0,47,6222.092773,6222.09241549755,3.579399e-04,6212.258789,6212.25838756406,4.014984e-04,78.94264984,78.9426501375114,2.962028e-07
