doc,partition,docLeafVal_f32,docLeafVal_f64,inc_residual
271,29,0.005913083442,0.0059130834415555,0.000000e+00
272,28,-0.01821742952,-0.0182174295186996,0.000000e+00
273,17,0.006198922638,0.00619892263785005,0.000000e+00
274,29,0.005913083442,0.0059130834415555,0.000000e+00
275,24,-0.01787447743,-0.0178744774311781,0.000000e+00
276,19,0.02033329569,0.0203332956880331,0.000000e+00
277,27,0.02060311101,0.0206031110137701,0.000000e+00
278,27,0.02060311101,0.0206031110137701,0.000000e+00
279,27,0.02060311101,0.0206031110137701,0.000000e+00
280,27,0.02060311101,0.0206031110137701,0.000000e+00
281,19,0.02033329569,0.0203332956880331,0.000000e+00
282,28,-0.01821742952,-0.0182174295186996,0.000000e+00
283,31,0.02055482008,0.0205548200756311,0.000000e+00
284,26,-0.003541126614,-0.00354112661443651,0.000000e+00
285,58,-0.003621819196,-0.00362181919626892,0.000000e+00
286,23,0.02016444318,0.020164443179965,0.000000e+00
287,31,0.02055482008,0.0205548200756311,0.000000e+00
288,59,0.02022798918,0.0202279891818762,0.000000e+00
289,24,-0.01787447743,-0.0178744774311781,0.000000e+00
290,24,-0.01787447743,-0.0178744774311781,0.000000e+00
291,16,-0.01798013784,-0.0179801378399134,0.000000e+00
292,44,-0.01728883944,-0.0172888394445181,0.000000e+00
293,59,0.02022798918,0.0202279891818762,0.000000e+00
294,29,0.005913083442,0.0059130834415555,0.000000e+00
295,28,-0.01821742952,-0.0182174295186996,0.000000e+00
296,18,-0.003024849575,-0.00302484957501292,0.000000e+00
297,28,-0.01821742952,-0.0182174295186996,0.000000e+00
298,28,-0.01821742952,-0.0182174295186996,0.000000e+00
299,18,-0.003024849575,-0.00302484957501292,0.000000e+00
300,49,0.005596403498,0.00559640349820256,0.000000e+00
301,24,-0.01787447743,-0.0178744774311781,0.000000e+00
302,29,0.005913083442,0.0059130834415555,0.000000e+00
303,52,-0.0176916793,-0.0176916792988777,0.000000e+00
304,24,-0.01787447743,-0.0178744774311781,0.000000e+00
305,28,-0.01821742952,-0.0182174295186996,0.000000e+00
306,11,0.02126017213,0.0212601721286774,0.000000e+00
307,31,0.02055482008,0.0205548200756311,0.000000e+00
308,29,0.005913083442,0.0059130834415555,0.000000e+00
309,30,-0.00359892007,-0.00359892006963491,0.000000e+00
310,25,0.005917221308,0.00591722130775452,0.000000e+00
311,25,0.005917221308,0.00591722130775452,0.000000e+00
312,29,0.005913083442,0.0059130834415555,0.000000e+00
313,26,-0.003541126614,-0.00354112661443651,0.000000e+00
314,23,0.02016444318,0.020164443179965,0.000000e+00
315,29,0.005913083442,0.0059130834415555,0.000000e+00
316,36,-0.01266718004,-0.0126671800389886,0.000000e+00
317,56,-0.01769645512,-0.0176964551210403,0.000000e+00
318,27,0.02060311101,0.0206031110137701,0.000000e+00
319,28,-0.01821742952,-0.0182174295186996,0.000000e+00
320,49,0.005596403498,0.00559640349820256,0.000000e+00
321,26,-0.003541126614,-0.00354112661443651,0.000000e+00
322,27,0.02060311101,0.0206031110137701,0.000000e+00
323,19,0.02033329569,0.0203332956880331,0.000000e+00
324,20,-0.01809869707,-0.0180986970663071,0.000000e+00
325,23,0.02016444318,0.020164443179965,0.000000e+00
326,31,0.02055482008,0.0205548200756311,0.000000e+00
327,26,-0.003541126614,-0.00354112661443651,0.000000e+00
328,28,-0.01821742952,-0.0182174295186996,0.000000e+00
329,24,-0.01787447743,-0.0178744774311781,0.000000e+00
330,61,0.005706910975,0.00570691097527742,0.000000e+00
331,24,-0.01787447743,-0.0178744774311781,0.000000e+00
332,57,0.005323715508,0.00532371550798416,0.000000e+00
333,11,0.02126017213,0.0212601721286774,0.000000e+00
334,17,0.006198922638,0.00619892263785005,0.000000e+00
335,18,-0.003024849575,-0.00302484957501292,0.000000e+00
336,31,0.02055482008,0.0205548200756311,0.000000e+00
337,62,-0.003849125467,-0.00384912546724081,0.000000e+00
338,25,0.005917221308,0.00591722130775452,0.000000e+00
339,25,0.005917221308,0.00591722130775452,0.000000e+00
340,30,-0.00359892007,-0.00359892006963491,0.000000e+00
341,60,-0.01797948033,-0.0179794803261757,0.000000e+00
342,57,0.005323715508,0.00532371550798416,0.000000e+00
343,24,-0.01787447743,-0.0178744774311781,0.000000e+00
344,16,-0.01798013784,-0.0179801378399134,0.000000e+00
345,18,-0.003024849575,-0.00302484957501292,0.000000e+00
346,25,0.005917221308,0.00591722130775452,0.000000e+00
347,28,-0.01821742952,-0.0182174295186996,0.000000e+00
348,54,-0.003319986863,-0.00331998686306179,0.000000e+00
349,25,0.005917221308,0.00591722130775452,0.000000e+00
350,24,-0.01787447743,-0.0178744774311781,0.000000e+00
351,51,0.01996269077,0.0199626907706261,0.000000e+00
352,51,0.01996269077,0.0199626907706261,0.000000e+00
353,21,0.005930591375,0.0059305913746357,0.000000e+00
354,31,0.02055482008,0.0205548200756311,0.000000e+00
355,25,0.005917221308,0.00591722130775452,0.000000e+00
356,59,0.02022798918,0.0202279891818762,0.000000e+00
357,26,-0.003541126614,-0.00354112661443651,0.000000e+00
358,26,-0.003541126614,-0.00354112661443651,0.000000e+00
359,30,-0.00359892007,-0.00359892006963491,0.000000e+00
360,19,0.02033329569,0.0203332956880331,0.000000e+00
361,57,0.005323715508,0.00532371550798416,0.000000e+00
362,57,0.005323715508,0.00532371550798416,0.000000e+00
363,30,-0.00359892007,-0.00359892006963491,0.000000e+00
364,24,-0.01787447743,-0.0178744774311781,0.000000e+00
365,25,0.005917221308,0.00591722130775452,0.000000e+00
366,28,-0.01821742952,-0.0182174295186996,0.000000e+00
367,22,-0.004359132145,-0.00435913214460015,0.000000e+00
368,24,-0.01787447743,-0.0178744774311781,0.000000e+00
369,28,-0.01821742952,-0.0182174295186996,0.000000e+00
370,23,0.02016444318,0.020164443179965,0.000000e+00
371,21,0.005930591375,0.0059305913746357,0.000000e+00
372,8,-0.01801986247,-0.018019862473011,0.000000e+00
373,29,0.005913083442,0.0059130834415555,0.000000e+00
374,9,0.006760588847,0.00676058884710073,0.000000e+00
375,29,0.005913083442,0.0059130834415555,0.000000e+00
376,26,-0.003541126614,-0.00354112661443651,0.000000e+00
377,24,-0.01787447743,-0.0178744774311781,0.000000e+00
378,57,0.005323715508,0.00532371550798416,0.000000e+00
379,23,0.02016444318,0.020164443179965,0.000000e+00
380,25,0.005917221308,0.00591722130775452,0.000000e+00
381,25,0.005917221308,0.00591722130775452,0.000000e+00
382,30,-0.00359892007,-0.00359892006963491,0.000000e+00
383,18,-0.003024849575,-0.00302484957501292,0.000000e+00
384,26,-0.003541126614,-0.00354112661443651,0.000000e+00
385,16,-0.01798013784,-0.0179801378399134,0.000000e+00
386,18,-0.003024849575,-0.00302484957501292,0.000000e+00
387,26,-0.003541126614,-0.00354112661443651,0.000000e+00
388,21,0.005930591375,0.0059305913746357,0.000000e+00
389,49,0.005596403498,0.00559640349820256,0.000000e+00
390,19,0.02033329569,0.0203332956880331,0.000000e+00
391,18,-0.003024849575,-0.00302484957501292,0.000000e+00
392,12,-0.01775841042,-0.0177584104239941,0.000000e+00
393,24,-0.01787447743,-0.0178744774311781,0.000000e+00
394,26,-0.003541126614,-0.00354112661443651,0.000000e+00
395,10,-0.002560080495,-0.00256008049473166,0.000000e+00
396,26,-0.003541126614,-0.00354112661443651,0.000000e+00
397,18,-0.003024849575,-0.00302484957501292,0.000000e+00
398,28,-0.01821742952,-0.0182174295186996,0.000000e+00
399,30,-0.00359892007,-0.00359892006963491,0.000000e+00
400,63,0.02043127827,0.0204312782734632,0.000000e+00
401,17,0.006198922638,0.00619892263785005,0.000000e+00
402,58,-0.003621819196,-0.00362181919626892,0.000000e+00
403,20,-0.01809869707,-0.0180986970663071,0.000000e+00
404,24,-0.01787447743,-0.0178744774311781,0.000000e+00
405,25,0.005917221308,0.00591722130775452,0.000000e+00
406,31,0.02055482008,0.0205548200756311,0.000000e+00
407,19,0.02033329569,0.0203332956880331,0.000000e+00
408,22,-0.004359132145,-0.00435913214460015,0.000000e+00
409,25,0.005917221308,0.00591722130775452,0.000000e+00
410,29,0.005913083442,0.0059130834415555,0.000000e+00
411,28,-0.01821742952,-0.0182174295186996,0.000000e+00
412,28,-0.01821742952,-0.0182174295186996,0.000000e+00
413,26,-0.003541126614,-0.00354112661443651,0.000000e+00
414,21,0.005930591375,0.0059305913746357,0.000000e+00
415,57,0.005323715508,0.00532371550798416,0.000000e+00
416,25,0.005917221308,0.00591722130775452,0.000000e+00
417,49,0.005596403498,0.00559640349820256,0.000000e+00
418,28,-0.01821742952,-0.0182174295186996,0.000000e+00
419,24,-0.01787447743,-0.0178744774311781,0.000000e+00
420,62,-0.003849125467,-0.00384912546724081,0.000000e+00
421,25,0.005917221308,0.00591722130775452,0.000000e+00
422,30,-0.00359892007,-0.00359892006963491,0.000000e+00
423,22,-0.004359132145,-0.00435913214460015,0.000000e+00
424,58,-0.003621819196,-0.00362181919626892,0.000000e+00
425,18,-0.003024849575,-0.00302484957501292,0.000000e+00
426,60,-0.01797948033,-0.0179794803261757,0.000000e+00
427,21,0.005930591375,0.0059305913746357,0.000000e+00
428,59,0.02022798918,0.0202279891818762,0.000000e+00
429,26,-0.003541126614,-0.00354112661443651,0.000000e+00
430,31,0.02055482008,0.0205548200756311,0.000000e+00
431,27,0.02060311101,0.0206031110137701,0.000000e+00
432,31,0.02055482008,0.0205548200756311,0.000000e+00
433,30,-0.00359892007,-0.00359892006963491,0.000000e+00
434,63,0.02043127827,0.0204312782734632,0.000000e+00
435,56,-0.01769645512,-0.0176964551210403,0.000000e+00
436,22,-0.004359132145,-0.00435913214460015,0.000000e+00
437,25,0.005917221308,0.00591722130775452,0.000000e+00
438,7,0.02038078383,0.0203807838261127,0.000000e+00
439,26,-0.003541126614,-0.00354112661443651,0.000000e+00
440,31,0.02055482008,0.0205548200756311,0.000000e+00
441,23,0.02016444318,0.020164443179965,0.000000e+00
442,20,-0.01809869707,-0.0180986970663071,0.000000e+00
443,23,0.02016444318,0.020164443179965,0.000000e+00
444,28,-0.01821742952,-0.0182174295186996,0.000000e+00
445,29,0.005913083442,0.0059130834415555,0.000000e+00
446,59,0.02022798918,0.0202279891818762,0.000000e+00
447,16,-0.01798013784,-0.0179801378399134,0.000000e+00
448,30,-0.00359892007,-0.00359892006963491,0.000000e+00
449,63,0.02043127827,0.0204312782734632,0.000000e+00
450,28,-0.01821742952,-0.0182174295186996,0.000000e+00
451,31,0.02055482008,0.0205548200756311,0.000000e+00
452,27,0.02060311101,0.0206031110137701,0.000000e+00
453,27,0.02060311101,0.0206031110137701,0.000000e+00
454,0,-0.01851216145,-0.0185121614485979,0.000000e+00
455,19,0.02033329569,0.0203332956880331,0.000000e+00
456,25,0.005917221308,0.00591722130775452,0.000000e+00
457,31,0.02055482008,0.0205548200756311,0.000000e+00
458,30,-0.00359892007,-0.00359892006963491,0.000000e+00
459,56,-0.01769645512,-0.0176964551210403,0.000000e+00
460,25,0.005917221308,0.00591722130775452,0.000000e+00
461,8,-0.01801986247,-0.018019862473011,0.000000e+00
462,18,-0.003024849575,-0.00302484957501292,0.000000e+00
463,31,0.02055482008,0.0205548200756311,0.000000e+00
464,12,-0.01775841042,-0.0177584104239941,0.000000e+00
465,24,-0.01787447743,-0.0178744774311781,0.000000e+00
466,21,0.005930591375,0.0059305913746357,0.000000e+00
467,26,-0.003541126614,-0.00354112661443651,0.000000e+00
468,56,-0.01769645512,-0.0176964551210403,0.000000e+00
469,31,0.02055482008,0.0205548200756311,0.000000e+00
470,2,-0.004307002295,-0.00430700229480863,0.000000e+00
471,16,-0.01798013784,-0.0179801378399134,0.000000e+00
472,28,-0.01821742952,-0.0182174295186996,0.000000e+00
473,59,0.02022798918,0.0202279891818762,0.000000e+00
474,56,-0.01769645512,-0.0176964551210403,0.000000e+00
475,16,-0.01798013784,-0.0179801378399134,0.000000e+00
476,40,-0.01556472108,-0.0155647210776806,0.000000e+00
