featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,741.7964478,741.796415931542,3.182236e-05,736.1781006,736.178035855379,6.473056e-05,27.33967209,27.3396721722667,8.364369e-08
0,1,1223.712158,1223.71223104509,7.284196e-05,1219.101929,1219.10193752128,8.810346e-06,35.04767609,35.0476812268,5.140374e-06
0,2,1657.492188,1657.49224294372,5.544372e-05,1653.35376,1653.35382224748,6.248185e-05,40.76322937,40.7632312543718,1.884255e-06
0,3,2049.705811,2049.70599857859,1.880317e-04,2045.895752,2045.89587508914,1.231360e-04,45.31581497,45.3158164194037,1.447480e-06
0,4,2398.493896,2398.49378495106,1.115333e-04,2394.951416,2394.95129899392,1.170217e-04,49.01062775,49.0106265086159,1.237966e-06
0,5,2683.117676,2683.11764284162,3.293963e-05,2679.839844,2679.83961826059,2.254894e-04,51.8304863,51.830489840991,3.543384e-06
0,6,2951.767578,2951.76732745521,2.506698e-04,2948.699219,2948.69878078345,4.379665e-04,54.35843277,54.3584314287366,1.341039e-06
0,7,3200.582764,3200.58266527308,9.839880e-05,3197.692383,3197.69227802231,1.047902e-04,56.59925461,56.5992549874884,3.793341e-07
0,8,3426.955566,3426.95540589401,1.605122e-04,3424.223389,3424.22310382917,2.848427e-04,58.56355286,58.5635542650376,1.408592e-06
0,9,3650.83252,3650.83261619864,9.666739e-05,3648.231201,3648.23122365853,2.248666e-05,60.44365692,60.4436585894406,1.668054e-06
0,10,3859.348633,3859.34868167848,4.886598e-05,3856.86499,3856.86526565796,2.754236e-04,62.14365387,62.1436537126519,1.569770e-07
0,11,4072.54248,4072.5422723334,2.081353e-04,4070.15625,4070.1562937793,4.377930e-05,63.83517838,63.8351756446175,2.730627e-06
0,12,4265.59375,4265.59370729374,4.270626e-05,4263.30127,4263.30164597337,3.764421e-04,65.32907104,65.3290670443534,4.000568e-06
0,13,4438.562988,4438.56329157208,3.032908e-04,4436.362793,4436.36301467456,2.217058e-04,66.63906097,66.6390625663957,1.592275e-06
0,14,4606.626953,4606.6269685291,1.540410e-05,4604.509277,4604.50911720387,1.601399e-04,67.88774109,67.8877440630002,2.974133e-06
0,15,4757.35791,4757.35807951417,1.693579e-04,4755.320312,4755.32028078872,3.171128e-05,68.98838043,68.9883812790101,8.468812e-07
0,16,4910.182129,4910.18225550765,1.266014e-04,4908.214355,4908.21426856092,8.690783e-05,70.08673859,70.086739341577,7.551512e-07
0,17,5053.367676,5053.36773996652,6.418527e-05,5051.466309,5051.46603885132,2.697424e-04,71.10041809,71.1004230437906,4.952970e-06
0,18,5179.77832,5179.77826904486,5.126764e-05,5177.941406,5177.9417367611,3.305111e-04,71.98343658,71.9834387391777,2.154705e-06
0,19,5298.288086,5298.28829842965,2.124922e-04,5296.513184,5296.51340622252,2.226288e-04,72.80153656,72.801536971505,4.114464e-07
0,20,5436.721191,5436.72164455802,4.531518e-04,5434.995605,5434.99597121721,3.657485e-04,73.74583435,73.7458328708804,1.479705e-06
0,21,5554.390137,5554.39017020794,3.348919e-05,5552.715332,5552.71575885845,4.268272e-04,74.53902435,74.5390172089298,7.144098e-06
