featIdx,bin,partition,sumLeft,sumRight,weightLeft,weightRight,mlx_skipped,mlx_termNum,mlx_termDen,cpu_termNum,cpu_termDen,term_num_diff,term_den_diff
0,40,0,8829.791016,-8830.024414,16015,33985,0,7161.37509580666,7160.26100780812,7161.37509580666,7160.26100780812,0.000000e+00,0.000000e+00
0,41,0,8917.210938,-8917.444336,16406,33594,0,7212.81913803998,7211.72182659498,7212.81913803998,7211.72182659498,0.000000e+00,0.000000e+00
0,42,0,9010.482422,-9010.71582,16796,33204,0,7278.01070702604,7276.92673587095,7278.01070702604,7276.92673587095,-9.094947e-13,0.000000e+00
0,43,0,9087.44043,-9087.673828,17187,32813,0,7320.67993393793,7319.61146367949,7320.67993393793,7319.61146367949,0.000000e+00,0.000000e+00
0,44,0,9155.532227,-9155.765625,17577,32423,0,7353.34331932432,7352.29046539377,7353.34331932432,7352.29046539377,0.000000e+00,9.094947e-13
0,45,0,9218.805664,-9219.039062,17968,32032,0,7382.14152545164,7381.10362045302,7382.14152545164,7381.10362045302,0.000000e+00,0.000000e+00
0,46,0,9282.912109,-9283.145508,18359,31641,0,7416.29939544608,7415.27446884244,7416.29939544608,7415.27446884244,0.000000e+00,0.000000e+00
0,47,0,9338.229492,-9338.462891,18750,31250,0,7440.41017264457,7439.39843431787,7440.41017264457,7439.39843431787,0.000000e+00,-9.094947e-13
0,48,0,9383.283203,-9383.516602,19140,30860,0,7452.32690810286,7451.32879769947,7452.32690810286,7451.32879769947,0.000000e+00,0.000000e+00
0,49,0,9432.890625,-9433.124023,19531,30469,0,7475.28863807849,7474.30157732925,7475.28863807849,7474.30157732925,0.000000e+00,0.000000e+00
0,50,0,9483.574219,-9483.807617,19921,30079,0,7503.97689983937,7502.99903121285,7503.97689983937,7502.99903121285,0.000000e+00,0.000000e+00
0,51,0,9517.84082,-9518.074219,20312,29688,0,7510.45057453043,7509.48376400339,7510.45057453043,7509.48376400339,0.000000e+00,9.094947e-13
0,52,0,9571.794922,-9572.02832,20702,29298,0,7551.96518332349,7551.00387843929,7551.96518332349,7551.00387843929,0.000000e+00,0.000000e+00
0,53,0,9613.867188,-9614.100586,21093,28907,0,7578.42645666266,7577.47164072307,7578.42645666266,7577.47164072307,0.000000e+00,0.000000e+00
0,54,0,9649.692383,-9649.925781,21484,28516,0,7598.85232518841,7597.90378838545,7598.85232518841,7597.90378838545,0.000000e+00,0.000000e+00
0,55,0,9674.604492,-9674.837891,21875,28125,0,7605.91122788226,7604.96966643744,7605.91122788226,7604.96966643744,0.000000e+00,0.000000e+00
0,56,0,9701.770508,-9702.003906,22265,27735,0,7620.38756775909,7619.45108741834,7620.38756775909,7619.45108741834,0.000000e+00,-9.094947e-13
0,57,0,9722.547852,-9722.78125,22656,27344,0,7628.53798968066,7627.60644527398,7628.53798968066,7627.60644527398,0.000000e+00,-9.094947e-13
0,58,0,9736.774414,-9737.007812,23046,26954,0,7630.24149050615,7629.31472128181,7630.24149050615,7629.31472128181,0.000000e+00,0.000000e+00
0,59,0,9737.139648,-9737.373047,23437,26563,0,7613.96537336438,7613.04464041391,7613.96537336438,7613.04464041391,0.000000e+00,-9.094947e-13
0,60,0,9745.59668,-9745.830078,23827,26173,0,7614.15254887507,7613.23493081468,7614.15254887507,7613.23493081468,0.000000e+00,0.000000e+00
0,61,0,9745.412109,-9745.645508,24218,25782,0,7604.54799381575,7603.63377138749,7604.54799381575,7603.63377138749,0.000000e+00,0.000000e+00
0,62,0,9745.69043,-9745.923828,24609,25391,0,7599.40441859352,7598.4921537416,7599.40441859352,7598.4921537416,0.000000e+00,0.000000e+00
0,63,0,9746.279297,-9746.512695,25000,25000,0,7598.46697806591,7597.55527143334,7598.46697806591,7597.55527143334,0.000000e+00,-9.094947e-13
0,64,0,9741.464844,-9741.698242,25390,24610,0,7592.81214255193,7591.90067066064,7592.81214255193,7591.90067066064,0.000000e+00,0.000000e+00
0,65,0,9728.06543,-9728.298828,25781,24219,0,7577.49285133459,7576.58188468143,7577.49285133459,7576.58188468143,0.000000e+00,0.000000e+00
0,66,0,9714.648438,-9714.881836,26171,23829,0,7565.83086202104,7564.91907907268,7565.83086202104,7564.91907907268,-9.094947e-13,0.000000e+00
0,67,0,9696.707031,-9696.94043,26562,23438,0,7550.84954221537,7549.93644807344,7550.84954221537,7549.93644807343,0.000000e+00,-9.094947e-13
0,68,0,9674.208984,-9674.442383,26952,23048,0,7532.43226727693,7531.51739743259,7532.43226727693,7531.51739743259,0.000000e+00,0.000000e+00
0,69,0,9654.819336,-9655.052734,27343,22657,0,7522.60376832977,7521.68516957838,7522.60376832977,7521.68516957838,0.000000e+00,0.000000e+00
0,70,0,9633.475586,-9633.708984,27734,22266,0,7513.45326720213,7512.5299395676,7513.45326720213,7512.52993956761,0.000000e+00,9.094947e-13
0,71,0,9607.694336,-9607.927734,28125,21875,0,7501.11579130089,7500.18719739076,7501.11579130089,7500.18719739076,0.000000e+00,0.000000e+00
0,72,0,9584.960938,-9585.194336,28515,21485,0,7497.21237047343,7496.27653593229,7497.21237047343,7496.27653593229,0.000000e+00,0.000000e+00
0,73,0,9549.296875,-9549.530273,28906,21094,0,7476.93160451263,7475.98959277495,7476.93160451263,7475.98959277495,0.000000e+00,0.000000e+00
0,74,0,9513.373047,-9513.606445,29296,20704,0,7459.91149290432,7458.96195045591,7459.91149290432,7458.96195045591,0.000000e+00,0.000000e+00
0,75,0,9476.087891,-9476.321289,29687,20313,0,7444.6550092904,7443.69668908821,7444.6550092904,7443.69668908821,0.000000e+00,0.000000e+00
0,76,0,9440.365234,-9440.598633,30077,19923,0,7435.57690559676,7434.60800453699,7435.57690559676,7434.60800453699,0.000000e+00,0.000000e+00
0,77,0,9392.972656,-9393.206055,30468,19532,0,7412.0998536185,7411.12116119362,7412.0998536185,7411.12116119362,0.000000e+00,0.000000e+00
0,78,0,9331.979492,-9332.212891,30859,19141,0,7370.99849790443,7370.01130682105,7370.99849790443,7370.01130682105,-9.094947e-13,0.000000e+00
0,79,0,9273.913086,-9274.146484,31250,18750,0,7338.36579010044,7337.36791661004,7338.36579010044,7337.36791661004,0.000000e+00,0.000000e+00
0,80,0,9215.696289,-9215.929688,31640,18360,0,7309.22041598647,7308.2103189897,7309.22041598647,7308.2103189897,0.000000e+00,0.000000e+00
0,81,0,9146.46875,-9146.702148,32031,17969,0,7266.673441835,7265.6518050616,7266.673441835,7265.6518050616,0.000000e+00,0.000000e+00
0,82,0,9080.844727,-9081.078125,32421,17579,0,7233.59558976733,7232.55996729945,7233.59558976733,7232.55996729945,0.000000e+00,0.000000e+00
0,83,0,8994.995117,-8995.228516,32812,17188,0,7172.41187980362,7171.3650885605,7172.41187980362,7171.3650885605,0.000000e+00,0.000000e+00
0,84,0,8917.010742,-8917.244141,33202,16798,0,7127.49918270291,7126.43772653269,7127.49918270291,7126.43772653269,0.000000e+00,0.000000e+00
0,85,0,8829,-8829.233398,33593,16407,0,7070.73275411986,7069.65710341724,7070.73275411986,7069.65710341724,0.000000e+00,9.094947e-13
0,86,0,8741.570312,-8741.803711,33984,16016,0,7018.89193531852,7017.8000610388,7018.89193531852,7017.8000610388,0.000000e+00,0.000000e+00
0,87,0,8656.173828,-8656.407227,34375,15625,0,6974.3886602864,6973.27803167466,6974.3886602864,6973.27803167466,-9.094947e-13,0.000000e+00
0,88,0,8564.470703,-8564.704102,34765,15235,0,6923.59972717105,6922.46994700403,6923.59972717105,6922.46994700403,0.000000e+00,0.000000e+00
0,89,0,8465.868164,-8466.101562,35156,14844,0,6866.04637492714,6864.89697526006,6866.04637492714,6864.89697526006,9.094947e-13,0.000000e+00
0,90,0,8374.444336,-8374.677734,35546,14454,0,6824.10588112073,6822.93269243753,6824.10588112073,6822.93269243753,-9.094947e-13,-9.094947e-13
0,91,0,8263.725586,-8263.958984,35937,14063,0,6755.27193643803,6754.07781657691,6755.27193643803,6754.07781657691,0.000000e+00,9.094947e-13
0,92,0,8153.431641,-8153.665039,36327,13673,0,6691.08518915042,6689.86771459126,6691.08518915042,6689.86771459126,0.000000e+00,-9.094947e-13
0,93,0,8025.435547,-8025.668945,36718,13282,0,6602.39997163878,6601.16181203411,6602.39997163878,6601.16181203411,0.000000e+00,0.000000e+00
0,94,0,7898.016113,-7898.249512,37109,12891,0,6518.91279651625,6517.65126394971,6518.91279651625,6517.65126394971,0.000000e+00,9.094947e-13
0,95,0,7765.550781,-7765.78418,37500,12500,0,6431.4068235738,6430.12084953093,6431.4068235738,6430.12084953093,0.000000e+00,0.000000e+00
0,96,0,7631.591309,-7631.824707,37890,12110,0,6345.44009303037,6344.12751095258,6345.44009303037,6344.12751095258,0.000000e+00,0.000000e+00
0,97,0,7488.057129,-7488.290527,38281,11719,0,6248.30350943137,6246.96445347148,6248.30350943137,6246.96445347148,0.000000e+00,0.000000e+00
0,98,0,7337.463867,-7337.697266,38671,11329,0,6143.41391126505,6142.04807671814,6143.41391126505,6142.04807671814,0.000000e+00,-9.094947e-13
0,99,0,7195.365723,-7195.599121,39062,10938,0,6057.6618399088,6056.26246160876,6057.6618399088,6056.26246160876,9.094947e-13,0.000000e+00
0,100,0,7051.044434,-7051.277832,39452,10548,0,5972.49828252391,5971.06257801293,5972.49828252391,5971.06257801293,0.000000e+00,0.000000e+00
0,101,0,6899.025879,-6899.259277,39843,10157,0,5879.53040270612,5878.05709666391,5879.53040270612,5878.05709666391,0.000000e+00,0.000000e+00
0,102,0,6741.510742,-6741.744141,40234,9766,0,5782.0929948264,5780.58000010357,5782.0929948264,5780.58000010357,-9.094947e-13,9.094947e-13
0,103,0,6571.36084,-6571.594238,40625,9375,0,5667.89947960145,5666.34786154007,5667.89947960145,5666.34786154007,0.000000e+00,0.000000e+00
0,104,0,6400.889648,-6401.123047,41015,8985,0,5557.65048390046,5556.05580393983,5557.65048390046,5556.05580393983,0.000000e+00,0.000000e+00
0,105,0,6225.833496,-6226.066895,41406,8594,0,5445.05679929513,5443.41552682098,5445.05679929513,5443.41552682098,0.000000e+00,0.000000e+00
0,106,0,6044.686035,-6044.919434,41796,8204,0,5326.56610594023,5324.87582046917,5326.56610594023,5324.87582046918,0.000000e+00,9.094947e-13
0,107,0,5858.629395,-5858.862793,42187,7813,0,5205.34222237518,5203.59867932697,5205.34222237518,5203.59867932697,0.000000e+00,0.000000e+00
0,108,0,5667.490234,-5667.723633,42577,7423,0,5080.11487908524,5078.31418420742,5080.11487908524,5078.31418420742,0.000000e+00,0.000000e+00
0,109,0,5466.152832,-5466.38623,42968,7032,0,4942.85606953408,4940.99621199433,4942.85606953408,4940.99621199433,0.000000e+00,0.000000e+00
0,110,0,5250.891602,-5251.125,43359,6641,0,4786.11105312686,4784.19307399714,4786.11105312686,4784.19307399714,0.000000e+00,0.000000e+00
0,111,0,5037.727051,-5037.960449,43750,6250,0,4639.06360506339,4637.07643895367,4639.06360506339,4637.07643895367,0.000000e+00,0.000000e+00
0,112,0,4818.794922,-4819.02832,44140,5860,0,4486.98277533397,4484.92027433681,4486.98277533397,4484.92027433681,-9.094947e-13,0.000000e+00
0,113,0,4586.04248,-4586.275879,44531,5469,0,4316.18287073738,4314.04364515156,4316.18287073738,4314.04364515156,0.000000e+00,0.000000e+00
0,114,0,4350.239746,-4350.473145,44921,5079,0,4145.50349681399,4143.27687330817,4145.50349681399,4143.27687330817,0.000000e+00,0.000000e+00
0,115,0,4106.084473,-4106.317871,45312,4688,0,3966.57068994261,3964.24728832699,3966.57068994261,3964.24728832699,4.547474e-13,4.547474e-13
0,116,0,3857.131348,-3857.36499,45702,4298,0,3785.00018204129,3782.56577986019,3785.00018204129,3782.56577986019,0.000000e+00,0.000000e+00
0,117,0,3587.946045,-3588.179688,46093,3907,0,3572.12018770621,3569.57553078958,3572.12018770621,3569.57553078958,0.000000e+00,0.000000e+00
0,118,0,3309.955811,-3310.189453,46484,3516,0,3349.44396417475,3346.77422031216,3349.44396417475,3346.77422031216,-4.547474e-13,0.000000e+00
0,119,0,3031.034668,-3031.268311,46875,3125,0,3133.50843765722,3130.67857346511,3133.50843765722,3130.67857346511,0.000000e+00,0.000000e+00
0,120,0,2731.02002,-2731.253662,47265,2735,0,2882.31506033993,2879.31981125205,2882.31506033993,2879.31981125204,0.000000e+00,-4.547474e-13
0,121,0,2422.363037,-2422.59668,47656,2344,0,2623.74971979991,2620.54559770413,2623.74971979991,2620.54559770413,0.000000e+00,0.000000e+00
0,122,0,2094.167236,-2094.400879,48046,1954,0,2332.72083540533,2329.27908867882,2332.72083540533,2329.27908867882,0.000000e+00,0.000000e+00
0,123,0,1742.856934,-1743.090454,48437,1563,0,2002.91458720281,1999.19383173072,2002.91458720281,1999.19383173072,0.000000e+00,0.000000e+00
0,124,0,1372.883423,-1373.116943,48827,1173,0,1641.8733325972,1637.78097662892,1641.8733325972,1637.78097662892,0.000000e+00,2.273737e-13
0,125,0,972.5482788,-972.7818604,49218,782,0,1224.69989493804,1220.09178039288,1224.69989493804,1220.09178039288,0.000000e+00,0.000000e+00
0,126,0,539.0458374,-539.2794189,49609,391,0,743.984501414237,738.36388600651,743.984501414237,738.36388600651,0.000000e+00,0.000000e+00
1,0,0,312.4754028,-312.7089539,390,49610,0,250.421062941065,248.524378341773,250.421062941065,248.524378341773,2.842171e-14,0.000000e+00
1,1,0,577.2138062,-577.4473877,781,49219,0,431.74342270903,430.116852537434,431.74342270903,430.116852537434,0.000000e+00,5.684342e-14
1,2,0,816.4169922,-816.6505737,1171,48829,0,581.405871208844,579.954226872219,581.405871208844,579.954226872219,0.000000e+00,1.136868e-13
1,3,0,1033.155396,-1033.388916,1562,48438,0,704.096386839673,702.787575236481,704.096386839673,702.787575236481,0.000000e+00,1.136868e-13
1,4,0,1242.51355,-1242.74707,1952,48048,0,821.829211773824,820.615407727013,821.829211773824,820.615407727013,0.000000e+00,0.000000e+00
1,5,0,1425.441406,-1425.674927,2343,47657,0,908.752224613649,907.641988543988,908.752224613649,907.641988543988,0.000000e+00,0.000000e+00
1,6,0,1621.218384,-1621.451904,2734,47266,0,1015.92299904227,1014.86689003128,1015.92299904227,1014.86689003128,1.136868e-13,0.000000e+00
1,7,0,1826.164185,-1826.397705,3125,46875,0,1137.29436559587,1136.26730216497,1137.29436559587,1136.26730216497,2.273737e-13,0.000000e+00
1,8,0,2000.137207,-2000.370728,3515,46485,0,1223.24128758816,1222.26600661681,1223.24128758816,1222.26600661681,-2.273737e-13,-2.273737e-13
1,9,0,2158.839844,-2159.073486,3906,46094,0,1293.39739565692,1292.47579399818,1293.39739565692,1292.47579399818,0.000000e+00,0.000000e+00
1,10,0,2319.404053,-2319.637695,4296,45704,0,1369.09095107417,1368.20997314364,1369.09095107417,1368.20997314364,0.000000e+00,0.000000e+00
1,11,0,2461.538574,-2461.772217,4687,45313,0,1425.66907810667,1424.83382738419,1425.66907810667,1424.83382738419,0.000000e+00,0.000000e+00
1,12,0,2627.777588,-2628.01123,5077,44923,0,1513.02361249371,1512.21061413674,1513.02361249371,1512.21061413674,0.000000e+00,0.000000e+00
1,13,0,2790.246094,-2790.479736,5468,44532,0,1597.89015272981,1597.09805441892,1597.89015272981,1597.09805441892,0.000000e+00,0.000000e+00
1,14,0,2924.839111,-2925.072754,5859,44141,0,1653.1669576672,1652.40693533076,1653.1669576672,1652.40693533076,-2.273737e-13,0.000000e+00
1,15,0,3065.151855,-3065.385498,6250,43750,0,1717.26817507073,1716.53259359123,1717.26817507073,1716.53259359123,0.000000e+00,0.000000e+00
1,16,0,3199.703369,-3199.937012,6640,43360,0,1777.3231861834,1776.61084471701,1777.3231861834,1776.61084471701,0.000000e+00,-2.273737e-13
1,17,0,3330.783691,-3331.017334,7031,42969,0,1835.42065687259,1834.72994933611,1835.42065687259,1834.72994933611,-2.273737e-13,0.000000e+00
1,18,0,3442.277832,-3442.511475,7421,42579,0,1874.38452739004,1873.71995347739,1874.38452739004,1873.71995347739,0.000000e+00,2.273737e-13
1,19,0,3573.997559,-3574.231201,7812,42188,0,1937.27240516999,1936.62343561858,1937.27240516999,1936.62343561858,0.000000e+00,0.000000e+00
1,20,0,3703.524414,-3703.758057,8202,41798,0,1999.84471525898,1999.2099472603,1999.84471525898,1999.2099472603,0.000000e+00,0.000000e+00
1,21,0,3812.787354,-3813.020996,8593,41407,0,2042.27771274952,2041.66205715138,2042.27771274952,2041.66205715138,0.000000e+00,0.000000e+00
1,22,0,3925.506348,-3925.73999,8984,41016,0,2090.36904447739,2089.76918763189,2090.36904447739,2089.76918763189,0.000000e+00,0.000000e+00
1,23,0,4022.972168,-4023.205811,9375,40625,0,2124.1733747542,2123.59188573985,2124.1733747542,2123.59188573985,0.000000e+00,0.000000e+00
1,24,0,4125.637695,-4125.871094,9765,40235,0,2165.56812786455,2165.00141609925,2165.56812786455,2165.00141609925,0.000000e+00,0.000000e+00
1,25,0,4207.777832,-4208.01123,10156,39844,0,2187.21218658773,2186.66406447827,2187.21218658773,2186.66406447827,0.000000e+00,0.000000e+00
1,26,0,4303.442383,-4303.675781,10546,39454,0,2224.99318803084,2224.45823310041,2224.99318803084,2224.45823310041,0.000000e+00,0.000000e+00
1,27,0,4393.25,-4393.483398,10937,39063,0,2258.33195484323,2257.81021926118,2258.33195484323,2257.81021926118,0.000000e+00,0.000000e+00
1,28,0,4454.518555,-4454.751953,11327,38673,0,2264.4488295806,2263.94530174809,2264.4488295806,2263.94530174809,0.000000e+00,0.000000e+00
1,29,0,4525.916504,-4526.149902,11718,38282,0,2282.7185792671,2282.22934327833,2282.7185792671,2282.22934327833,0.000000e+00,0.000000e+00
1,30,0,4613.322266,-4613.555664,12109,37891,0,2318.85735868167,2318.37766195233,2318.85735868167,2318.37766195233,0.000000e+00,0.000000e+00
1,31,0,4694.618652,-4694.852051,12500,37500,0,2350.46242318219,2349.99245426054,2350.46242318219,2349.99245426054,0.000000e+00,0.000000e+00
1,32,0,4763.715332,-4763.94873,12890,37110,0,2371.61750447368,2371.15852495288,2371.61750447368,2371.15852495288,4.547474e-13,0.000000e+00
1,33,0,4844.30957,-4844.542969,13281,36719,0,2405.70193441227,2405.25076383373,2405.70193441227,2405.25076383373,0.000000e+00,0.000000e+00
1,34,0,4918.678223,-4918.911621,13671,36329,0,2435.25997139037,2434.81680734133,2435.25997139037,2434.81680734133,-4.547474e-13,0.000000e+00
1,35,0,5007.142578,-5007.375977,14062,35938,0,2480.18186517655,2479.74342483352,2480.18186517655,2479.74342483352,0.000000e+00,0.000000e+00
1,36,0,5081.41748,-5081.650879,14452,35548,0,2512.65861273156,2512.22658990681,2512.65861273156,2512.22658990681,0.000000e+00,0.000000e+00
1,37,0,5152.567871,-5152.80127,14843,35157,0,2543.44831719345,2543.02251582638,2543.44831719345,2543.02251582638,0.000000e+00,0.000000e+00
1,38,0,5221.221191,-5221.45459,15234,34766,0,2573.27655995309,2572.85663926895,2573.27655995309,2572.85663926895,0.000000e+00,0.000000e+00
1,39,0,5282.699707,-5282.933105,15625,34375,0,2597.53823101727,2597.12459730182,2597.53823101727,2597.12459730182,0.000000e+00,0.000000e+00
1,40,0,5346.574219,-5346.807617,16015,33985,0,2625.73905100388,2625.3305693418,2625.73905100388,2625.3305693418,0.000000e+00,0.000000e+00
1,41,0,5404.123535,-5404.356934,16406,33594,0,2649.12437282251,2648.72135410961,2649.12437282251,2648.72135410961,0.000000e+00,0.000000e+00
1,42,0,5451.755859,-5451.989258,16796,33204,0,2664.36877035187,2663.97194681019,2664.36877035187,2663.97194681019,0.000000e+00,4.547474e-13
1,43,0,5504.849609,-5505.083008,17187,32813,0,2686.35976333237,2685.96768456211,2686.35976333237,2685.96768456211,0.000000e+00,0.000000e+00
1,44,0,5558.912109,-5559.145508,17577,32423,0,2710.83012713247,2710.44199124396,2710.83012713247,2710.44199124396,0.000000e+00,0.000000e+00
1,45,0,5607.905273,-5608.138672,17968,32032,0,2731.74070392411,2731.35663160198,2731.74070392411,2731.35663160198,-4.547474e-13,0.000000e+00
1,46,0,5652.538086,-5652.771484,18359,31641,0,2749.86213942088,2749.48211210298,2749.86213942088,2749.48211210298,0.000000e+00,0.000000e+00
1,47,0,5695.028809,-5695.262207,18750,31250,0,2767.35485085591,2766.97855048708,2767.35485085591,2766.97855048708,0.000000e+00,4.547474e-13
1,48,0,5741.435547,-5741.668945,19140,30860,0,2790.1559827341,2789.78229079569,2790.1559827341,2789.78229079569,4.547474e-13,4.547474e-13
1,49,0,5762.703125,-5762.936523,19531,30469,0,2789.94864536214,2789.58025287481,2789.94864536214,2789.58025287481,0.000000e+00,0.000000e+00
1,50,0,5791.834961,-5792.068359,19921,30079,0,2798.88580039819,2798.52106918702,2798.88580039819,2798.52106918702,0.000000e+00,4.547474e-13
1,51,0,5816.995605,-5817.229004,20312,29688,0,2805.38257130799,2805.02143904562,2805.38257130799,2805.02143904562,0.000000e+00,-4.547474e-13
1,52,0,5847.579102,-5847.8125,20702,29298,0,2818.58414424991,2818.22536189052,2818.58414424991,2818.22536189052,0.000000e+00,0.000000e+00
1,53,0,5842.570801,-5842.804199,21093,28907,0,2798.95885359092,2798.60620989756,2798.95885359092,2798.60620989756,0.000000e+00,4.547474e-13
1,54,0,5855.614258,-5855.847656,21484,28516,0,2798.15543161449,2797.80614889765,2798.15543161449,2797.80614889765,0.000000e+00,0.000000e+00
1,55,0,5866.138672,-5866.37207,21875,28125,0,2796.375029554,2796.02885749932,2796.375029554,2796.02885749932,-4.547474e-13,0.000000e+00
1,56,0,5875.303223,-5875.536621,22265,27735,0,2794.74183549863,2794.39838624704,2794.74183549863,2794.39838624704,0.000000e+00,0.000000e+00
