featIdx,bin,cosNum_f32,cosNum_f64,cosNum_abs_residual,cosDen_f32,cosDen_f64,cosDen_abs_residual,gain_f32,gain_f64,gain_abs_residual
0,0,4407.489258,4407.48910481432,1.529982e-04,4401.392578,4401.39290185116,3.237262e-04,66.43488312,66.4348835431945,4.255187e-07
0,1,4595.333008,4595.33298811039,1.970211e-05,4590.274414,4590.27478570261,3.716401e-04,67.82622528,67.8262247537649,5.269969e-07
0,2,4756.023438,4756.02338590809,5.159191e-05,4751.464355,4751.46459872341,2.432547e-04,68.99700165,68.9970038988348,2.250886e-06
0,3,4892.171387,4892.1710299486,3.567701e-04,4887.96582,4887.9662472924,4.269799e-04,69.97414398,69.9741340045834,9.977350e-06
0,4,5002.999023,5002.99898310235,4.033515e-05,4999.085449,4999.08558744659,1.382278e-04,70.75956726,70.7595607833421,6.477400e-06
0,5,5074.769043,5074.76904755271,4.583962e-06,5071.141113,5071.14091362374,1.996575e-04,71.26289368,71.2628920071323,1.669625e-06
0,6,5138.910645,5138.91050967076,1.348605e-04,5135.512207,5135.51189091058,3.161207e-04,71.70990753,71.709911292618,3.760880e-06
0,7,5192.71582,5192.71592371152,1.033990e-04,5189.51416,5189.51456954114,4.093849e-04,72.08272552,72.0827250647608,4.601416e-07
0,8,5234.727539,5234.72753780792,1.254582e-06,5231.702637,5231.70228376703,3.529517e-04,72.37232971,72.3723327053563,2.993442e-06
0,9,5276.637207,5276.63722744711,2.041586e-05,5273.760742,5273.76086935895,1.271715e-04,72.66027069,72.6602721872664,1.496348e-06
0,10,5310.87207,5310.87201037966,5.993284e-05,5308.130371,5308.13089563748,5.245437e-04,72.89454651,72.8945439702548,2.538534e-06
0,11,5348.992676,5348.99238435516,2.914261e-04,5346.366699,5346.36637266946,3.265493e-04,73.1547699,73.15476529849,4.598971e-06
0,12,5376.370605,5376.37062073621,1.526746e-05,5373.85498,5373.8552163999,2.359312e-04,73.34090424,73.3408972026368,7.033203e-06
0,13,5392.660645,5392.66072337673,7.884548e-05,5390.25293,5390.25281935605,1.103314e-04,73.45113373,73.4511382011403,4.473113e-06
0,14,5407.134277,5407.13421698631,6.035744e-05,5404.824219,5404.8243063094,8.755940e-05,73.54893494,73.5489300729216,4.863602e-06
0,15,5412.421875,5412.42199808802,1.230880e-04,5410.206543,5410.20683504728,2.920785e-04,73.58422089,73.5842243154629,3.429232e-06
0,16,5420.11084,5420.11062026518,2.195786e-04,5417.980469,5417.98021007965,2.586703e-04,73.63587189,73.6358735138772,1.626670e-06
0,17,5422.85498,5422.8549349248,4.554395e-05,5420.805664,5420.80533752886,3.265336e-04,73.65395355,73.6539564943396,2.942093e-06
0,18,5416.962891,5416.96275839943,1.322256e-04,5414.992188,5414.9919566733,2.308267e-04,73.61341095,73.6134109887896,3.908258e-08
0,19,5407.186523,5407.1865529821,2.954460e-05,5405.290527,5405.29067210278,1.447590e-04,73.54647064,73.5464689759673,1.666123e-06
0,20,5409.70459,5409.70455501065,3.483310e-05,5407.873047,5407.87258639035,4.604846e-04,73.5631485,73.5631507225449,2.224010e-06
0,21,5400.882812,5400.88307476446,2.622645e-04,5399.115723,5399.1159146819,1.920257e-04,73.50272369,73.5027265701631,2.876315e-06
0,22,5377.39502,5377.39490926437,1.102669e-04,5375.694336,5375.69420487564,1.310619e-04,73.34231567,73.3423216956192,6.021791e-06
0,23,5376.341797,5376.34206468889,2.678139e-04,5374.695312,5374.695228351,8.414900e-05,73.3347702,73.3347762362888,6.033652e-06
0,24,5365.273926,5365.27380585498,1.199263e-04,5363.681152,5363.68132605389,1.737101e-04,73.2589035,73.2589022471956,1.256222e-06
0,25,5351.231934,5351.23176387979,1.697140e-04,5349.692383,5349.69178334222,5.994703e-04,73.1626358,73.162642022561,6.219338e-06
0,26,5356.024414,5356.02439691957,1.714293e-05,5354.52832,5354.52826349518,5.681732e-05,73.19508362,73.1950882804679,4.662304e-06
