N,seed,mlx_rmse,cpu_rmse,ratio,drift_pct,wall_secs
5000,42,0.302314,0.19724270366999896,1.5327005479796747,53.27005479796748,0.4600530001334846
5000,43,0.298808,0.19578613669895337,1.526195904562212,52.6195904562212,0.46727720787748694
5000,44,0.299428,0.19445515085213727,1.5398306431475481,53.98306431475481,0.4635152919217944
5000,45,0.302769,0.19678836760562798,1.5385513060749687,53.85513060749688,0.4665032918564975
5000,46,0.302564,0.1944534742235863,1.5559711710375828,55.59711710375828,0.46774666709825397
