N,seed,mlx_rmse,cpu_rmse,ratio,drift_pct,wall_secs
500,42,0.315509,0.20830068937125323,1.5146805368352378,51.4680536835238,0.42008566693402827
500,43,0.313596,0.20694834391879866,1.5153346678775415,51.53346678775414,0.40188862499780953
500,44,0.31825,0.2107168414567136,1.510320664451381,51.03206644513809,0.3917542500421405
500,45,0.331268,0.2221599933080505,1.491123559500016,49.1123559500016,0.4008769579231739
500,46,0.314878,0.20928458191760388,1.5045446593097271,50.4544659309727,0.40335808298550546
