feat,bin,sumLeft,sumRight,weightLeft,weightRight,lambda,cosNum_term,cosDen_term,gain
5,11,-16.4367713928223,16.4363651275635,4685,45315,3,0.0635908742350318,0.0635536006088083,0.252246248182026
5,12,-15.9947443008423,15.9943370819092,5076,44924,3,0.0560646146468922,0.0560344821996241,0.236843330701611
5,13,3.02211117744446,-3.02251815795898,5467,44533,3,0.00187480995934486,0.00187388041154388,0.043309813763773
5,14,21.0902118682861,-21.0906181335449,5858,44142,3,0.0859671878347668,0.0859276576683331,0.293269050850344
5,15,33.3337745666504,-33.3341827392578,6249,43751,3,0.203121409946407,0.203034387675583,0.450786501035378
5,16,9.07689380645752,-9.07730102539062,6640,43360,3,0.01430270658475,0.0142969741022581,0.119617897347032
5,17,-8.85546016693115,8.85505294799805,7031,42969,3,0.0129733111710955,0.012968428910336,0.113921882313686
5,18,-13.9328022003174,13.9323949813843,7422,42578,3,0.0307031529365504,0.0306922683241582,0.175254219375821
5,19,-7.06781721115112,7.06741046905518,7813,42187,3,0.00757514318270224,0.00757260585753284,0.0870498785642108
5,20,-4.24893283843994,4.24852609634399,8203,41797,3,0.00263184562023616,0.00263101032874247,0.0513096596842902
5,21,4.78801536560059,-4.78842210769653,8594,41406,3,0.00322035836942564,0.00321938770617756,0.0567567557682261
5,22,9.07798290252686,-9.07839012145996,8984,41016,3,0.0111791305976808,0.0111759225974636,0.105746581593641
5,23,17.7479572296143,-17.748363494873,9375,40625,3,0.0413415656726492,0.041330248377059,0.203354090362621
5,24,26.8666248321533,-26.8670310974121,9765,40235,3,0.0918351345513648,0.0918111017568079,0.303082783471496
5,25,27.9545269012451,-27.9549331665039,10156,39844,3,0.0965344628441446,0.0965102707289834,0.31073889525374
5,26,19.7240352630615,-19.7244415283203,10546,39454,3,0.0467392863678444,0.0467280487359882,0.216218701092758
5,27,29.9968738555908,-29.9972801208496,10938,39062,3,0.105276596781372,0.105252277198966,0.32450103541138
5,28,31.7546272277832,-31.755033493042,11328,38672,3,0.11506417034691,0.115038586583449,0.339248816947117
5,29,34.3705024719238,-34.3709106445312,11719,38281,3,0.131636786689735,0.131608576349589,0.362856725274282
5,30,7.39665555953979,-7.39706230163574,12109,37891,3,0.00596098684464687,0.0059597537105251,0.0772154144838757
5,31,5.09497213363647,-5.09537887573242,12500,37500,3,0.00276848923576476,0.00276793568845745,0.0526216960366499
5,32,-2.91389918327332,2.91349220275879,12890,37110,3,0.000887278255332948,0.000887106530499954,0.0297900992513988
5,33,-12.0606822967529,12.0602750778198,13085,36915,3,0.0150538208672755,0.0150509531880711,0.122705701142461
5,34,-12.3111505508423,12.3107433319092,13281,36719,3,0.0155366211433447,0.0155337073005907,0.124657673380674
5,35,-17.1758651733398,17.1754589080811,13672,36328,3,0.029692656625156,0.029687253505219,0.172331252906918
5,36,-7.11009693145752,7.10969018936157,14063,35937,3,0.00500046621154261,0.00499958227860488,0.0707202255423502
5,37,-9.2670841217041,9.266676902771,14453,35547,3,0.00835621390965161,0.00835477721664676,0.0914201884143276
5,38,-12.3466863632202,12.3462791442871,14844,35156,3,0.0146029036707577,0.0146004590908417,0.120852590621691
5,39,-8.10938167572021,8.10897445678711,15234,34766,3,0.00620715573322403,0.00620614278958041,0.0787919338650637
5,40,5.40762901306152,-5.40803575515747,15625,34375,3,0.00272190086555241,0.00272146743204865,0.0521759941743978
5,41,12.0918340682983,-12.0922412872314,16015,33985,3,0.0134301834632657,0.0134280941471814,0.115897683775099
5,42,0.991027116775513,-0.991434097290039,16406,33594,3,8.91102442106552e-05,8.9096688969931e-05,0.00944054031894809
5,43,18.2211227416992,-18.221529006958,16796,33204,3,0.0297622539157116,0.0297578211858339,0.172530250408123
5,44,23.8701553344727,-23.8705615997314,17187,32813,3,0.0505098604997414,0.0505024884517484,0.224760391581483
5,45,15.0947732925415,-15.0951805114746,17577,32423,3,0.0199880899340685,0.0199852280343362,0.141389363969243
5,46,7.0940203666687,-7.09442710876465,17969,32031,3,0.00437136726708551,0.00437075269966538,0.0661209643072406
5,47,10.4896783828735,-10.4900856018066,18359,31641,3,0.00946994561522876,0.00946863688049946,0.0973203705852407
5,48,28.3709297180176,-28.3713359832764,18750,31250,3,0.0686770214258591,0.0686676827823279,0.262080829782386
5,49,10.141074180603,-10.1414813995361,19141,30859,3,0.0087045562448358,0.00870339046753235,0.0933044595841459
5,50,-6.74020862579346,6.73980188369751,19533,30467,3,0.00381627987347198,0.00381577598663036,0.0617801248530112
5,51,4.11824131011963,-4.11864805221558,19923,30077,3,0.00141508303421989,0.00141489864451984,0.0376200405096754
5,52,10.2789678573608,-10.2793750762939,20314,29686,3,0.0087595130312097,0.008758385501184,0.0935982943562032
5,53,-1.3589174747467,1.35851049423218,20704,29296,3,0.000152170541642722,0.000152151171597352,0.0123365276376317
5,54,-2.0368549823761,2.03644800186157,21095,28905,3,0.000340102465414315,0.000340059616171091,0.0184430290369224
5,55,4.04683256149292,-4.04723930358887,21485,28515,3,0.00133651870794806,0.00133635188070521,0.036560710551318
5,56,13.5803842544556,-13.5807914733887,21876,28124,3,0.0149867253173097,0.0149848700983694,0.122427859435414
5,57,38.5232429504395,-38.5236511230469,22266,27734,3,0.120146657288111,0.120131892530483,0.346643078483322
5,58,35.8027610778809,-35.8031692504883,22657,27343,3,0.103444148602861,0.103431516892165,0.321646983284815
5,59,42.1640739440918,-42.1644821166992,23047,26953,3,0.143081916136031,0.143064537602807,0.378284676903895
5,60,28.9492206573486,-28.9496269226074,23438,26562,3,0.0673000874550681,0.0672919491429322,0.259438290835132
5,61,39.626895904541,-39.6273040771484,23828,26172,3,0.125886028179305,0.125870857154121,0.354825592415528
5,62,37.3269538879395,-37.3273620605469,24219,25781,3,0.111560775724042,0.111547363895378,0.334027228179484
5,63,32.7188758850098,-32.7192840576172,24609,25391,3,0.0856537095896431,0.0856434273519302,0.292684118226165
5,64,30.0501232147217,-30.0505294799805,25000,25000,3,0.0722331011177511,0.0722244341856488,0.268778289841061
5,65,3.45009064674377,-3.4504976272583,25390,24610,3,0.000952481596410552,0.000952367256498271,0.0308641531562155
5,66,-6.51649808883667,6.51609134674072,25780,24220,3,0.0033998623178992,0.00339945358938506,0.0583118435273336
5,67,-10.318434715271,10.3180274963379,26170,23830,3,0.00853492282163441,0.00853389426100082,0.0923902132600463
5,68,-11.0044145584106,11.0040073394775,26561,23439,3,0.00972413085619213,0.00972295497200113,0.0986169705608185
5,69,-6.61892414093018,6.61851739883423,26951,23049,3,0.00352562663478321,0.00352519842941496,0.0593805935652844
5,70,0.664963006973267,-0.665369987487793,27342,22658,3,3.57067876986544e-05,3.57024273077689e-05,0.00597588057294329
5,71,-3.24522852897644,3.24482154846191,27732,22268,3,0.000852480361357677,0.000852375605455471,0.0291990604323881
5,72,-12.1967973709106,12.1963901519775,28123,21877,3,0.0120876571402939,0.0120861608298928,0.10995068729182
5,73,3.81596350669861,-3.81637048721313,28513,21487,3,0.00118838824258266,0.00118823990783632,0.034475159112707
5,74,-4.40701580047607,4.40660905838013,28904,21096,3,0.00159220907659518,0.0015920084891505,0.0399050083236825
5,75,-1.55330348014832,1.55289649963379,29294,20706,3,0.000198801260385331,0.000198775958330049,0.0141005874225613
5,76,13.3971920013428,-13.3975992202759,29685,20315,3,0.0148800179951557,0.0148781026639508,0.121991530742632
5,77,22.8524913787842,-22.852897644043,30075,19925,3,0.0435698276958472,0.0435641506581183,0.208747468184349
5,78,5.61755609512329,-5.61796283721924,30466,19534,3,0.00265117987461435,0.0026508298345065,0.0514930088550352
5,79,11.2811145782471,-11.2815217971802,30856,19144,3,0.0107711704820959,0.0107697280684171,0.103791199477414
5,80,22.7230491638184,-22.7234554290771,31247,18753,3,0.0440529292661012,0.044046939664612,0.209902166930381
5,81,39.5450248718262,-39.5454330444336,31637,18363,3,0.13457377659966,0.134555181635704,0.366868333511305
5,82,26.8889293670654,-26.8893356323242,32028,17972,3,0.0627968915778453,0.0627880640526659,0.250610694791958
5,83,29.8980121612549,-29.8984184265137,32418,17582,3,0.0784053356402588,0.0783941121169549,0.280029571242773
5,84,25.396858215332,-25.3972644805908,32809,17191,3,0.0571717646325354,0.0571634218752575,0.239123626200765
5,85,18.6240863800049,-18.6244926452637,33199,16801,3,0.0310890701796645,0.0310844410114914,0.176334058075076
5,86,28.3662624359131,-28.3666687011719,33590,16410,3,0.0729790065538941,0.0729679063558356,0.270166815950004
5,87,17.5291233062744,-17.5295295715332,33980,16020,3,0.028219586183667,0.0282151973131531,0.167999927788285
5,88,7.8514461517334,-7.85185289382935,34371,15629,3,0.00573730239842518,0.00573638898536468,0.0757510129102555
5,89,14.1732816696167,-14.1736888885498,34761,15239,3,0.018958702131888,0.0189556092760285,0.137701835472108
5,90,10.3901176452637,-10.3905248641968,35153,14847,3,0.0103409650435229,0.0103392342715506,0.101699046727213
5,91,14.3224353790283,-14.3228425979614,35543,14457,3,0.0199578789667439,0.0199544485586423,0.14128450008608
5,92,-5.66520261764526,5.66479587554932,35935,14065,3,0.00317410967185271,0.00317354868714043,0.0563442167017133
5,93,-6.87230920791626,6.87190246582031,36325,13675,3,0.004752543103905,0.00475167850975149,0.0689449625090636
5,94,-13.9157524108887,13.9153451919556,36716,13284,3,0.0198471914318253,0.019843470104751,0.140893269735553
5,95,-16.4783325195312,16.4779262542725,37107,12893,3,0.0283717921944649,0.0283663027071203,0.168455580923111
5,96,-30.5175685882568,30.517162322998,37498,12502,3,0.0993085769840303,0.0992887236597177,0.315164138629578
5,97,-28.664529800415,28.6641235351562,37889,12111,3,0.0895091297262601,0.0894906162614754,0.299211709364853
5,98,-22.4269390106201,22.4265327453613,38280,11720,3,0.0560409316085163,0.0560289229223535,0.236755027124034
5,99,-21.9003391265869,21.8999328613281,38670,11330,3,0.0547215743087965,0.0547094096836607,0.233952434564665
5,100,-18.6055393218994,18.6051330566406,39061,10939,3,0.0404965853766706,0.0404872313584444,0.201260879348208
5,101,-2.47122240066528,2.47081542015076,39451,10549,3,0.000733342899175817,0.000733166642273876,0.027083559560198
5,102,-5.7033953666687,5.70298862457275,39842,10158,3,0.00401725530193312,0.00401624878823915,0.0633897631157421
5,103,-2.32159090042114,2.32118391990662,40232,9768,3,0.000685374533406076,0.000685195243169906,0.0261830836716355
5,104,1.17257714271545,-1.17298412322998,40623,9377,3,0.00018052732962423,0.000180477916736014,0.0134378851029898
5,105,-9.59170913696289,9.59130191802979,41013,8987,3,0.0124758709686797,0.0124722921722746,0.111711462222924
5,106,-14.2883958816528,14.2879886627197,41405,8595,3,0.0286739069432987,0.0286652651933158,0.169359237417153
5,107,5.55850410461426,-5.55891084671021,41795,8205,3,0.00450399866841255,0.00450256958953819,0.0671224865515639
5,108,1.97770953178406,-1.97811651229858,42186,7814,3,0.000593278453699025,0.000593079753536744,0.0243613879003648
5,109,-2.33933281898499,2.33892583847046,42576,7424,3,0.000865104531707932,0.000864797948532636,0.0294178725194621
5,110,0.271587640047073,-0.271994590759277,42967,7033,3,1.22311900069156e-05,1.22265869437119e-05,0.00349797009751079
5,111,-8.64873313903809,8.64832592010498,43357,6643,3,0.0129790240704277,0.0129738247021972,0.113948345851742
5,112,-10.9532318115234,10.9528245925903,43748,6252,3,0.0219211393687654,0.0219117527977961,0.148089601122969
5,113,-18.8147163391113,18.8143100738525,44139,5861,3,0.0683840695860506,0.0683526422453498,0.261563589546575
5,114,-26.6394138336182,26.6390075683594,44532,5468,3,0.145643624024072,0.145571425342389,0.381727466281834
5,115,-38.2684326171875,38.2680244445801,44922,5078,3,0.320817361418767,0.320645009896135,0.566559622266658
5,116,-32.1921539306641,32.1917457580566,45313,4687,3,0.243830369531756,0.243687515708081,0.493936541570682
5,117,-27.6886405944824,27.6882343292236,45703,4297,3,0.195061727092638,0.194936239152221,0.441800063167107
5,118,-9.48172664642334,9.48131942749023,46094,3906,3,0.024947340610663,0.024929564385207,0.158003574363363
5,119,-21.3187198638916,21.3183135986328,46484,3516,3,0.138924290459425,0.138813559252841,0.37287412084509
5,120,-8.77773857116699,8.77733135223389,46876,3124,3,0.0262810918265293,0.026257349749412,0.162187716462736
5,121,4.1719822883606,-4.17238903045654,47266,2734,3,0.00672877273258478,0.00672177762179269,0.0820717681236099
5,122,15.8829736709595,-15.8833808898926,47657,2343,3,0.112830088087287,0.112692239571002,0.336107282313249
5,123,5.01715278625488,-5.01755952835083,48047,1953,3,0.0133949836353667,0.0133752099517049,0.115822219595842
5,124,11.8570528030396,-11.8574600219727,48438,1562,3,0.0927421328205815,0.092569736122811,0.304819373695829
5,125,2.20446515083313,-2.20487213134766,48828,1172,3,0.00423693382764791,0.00422636410400609,0.0651730771495081
5,126,-13.0666036605835,13.0661964416504,49219,781,3,0.221230799419452,0.220397314651429,0.471240316832077
5,127,-8.60466480255127,8.60425758361816,49609,391,3,0.189394032147676,0.187963218710534,0.436847498815688
6,0,-7.00195550918579,7.00154876708984,390,49610,3,0.125739686930604,0.124787324851384,0.355948475659586
6,1,-10.5164680480957,10.5160608291626,585,49415,3,0.190326404477502,0.189366632884451,0.43736831218628
6,2,-6.61311197280884,6.61270523071289,781,49219,3,0.0566705871995761,0.0564570807331108,0.238505557783772
6,3,3.61334633827209,-3.61375331878662,1171,48829,3,0.0113886169456625,0.011360181813714,0.106850939407383
6,4,17.4887104034424,-17.4891166687012,1562,48438,3,0.201748762158809,0.201373736286998,0.449582569118716
6,5,7.67691469192505,-7.677321434021,1952,48048,3,0.0313724295691964,0.0313260934614947,0.177253587312427
6,6,15.9291801452637,-15.9295873641968,2343,47657,3,0.113482255790153,0.113343611129246,0.337077246405893
6,7,31.1007823944092,-31.101188659668,2733,47267,3,0.373993170140091,0.373604228675965,0.611868054822723
6,8,1.87949395179749,-1.87990093231201,3124,46876,3,0.00120506236601562,0.00120397374617908,0.0347296986766406
6,9,-5.47979402542114,5.4793872833252,3514,46486,3,0.00918382244279816,0.00917649785617392,0.0958705005506514
6,10,-15.6017551422119,15.6013479232788,3905,46095,3,0.0675663753658877,0.0675182173051023,0.26002801344452
6,11,-1.35907912254333,1.35867214202881,4295,45705,3,0.000470143694770222,0.000469841073972925,0.0216897789403927
6,12,7.92333173751831,-7.92373847961426,4687,45313,3,0.0147712608247118,0.0147626067857516,0.121572694042644
6,13,9.65780448913574,-9.65821170806885,5077,44923,3,0.0204371903926578,0.020426208713137,0.142997125762111
6,14,12.5083627700806,-12.5087699890137,5468,44532,3,0.0321113064647433,0.0320953882505167,0.179240711262423
6,15,33.1859245300293,-33.1863327026367,5858,44142,3,0.212852114347427,0.212754238734382,0.461465096174389
6,16,19.7141265869141,-19.7145328521729,6249,43751,3,0.0710465027023282,0.0710160646645987,0.266602613989506
6,17,-1.42808604240417,1.42767906188965,6639,43361,3,0.000354054226959542,0.000353912289275322,0.0188201015291718
6,18,-11.3951988220215,11.3947916030884,7030,42970,3,0.0214845011608099,0.0214764146253745,0.146603515445832
6,19,-6.71878671646118,6.71837997436523,7420,42580,3,0.00714134979399364,0.00713881733266782,0.0845214952168856
6,20,12.2075052261353,-12.2079124450684,7811,42189,3,0.0226035661342072,0.0225959930024192,0.150370016306971
6,21,15.1837873458862,-15.1841945648193,8201,41799,3,0.0336173480939478,0.0336066761182855,0.183379452116511
6,22,32.3914337158203,-32.3918418884277,8592,41408,3,0.147408572757968,0.147364129358482,0.38399613222153
6,23,24.8645801544189,-24.8649864196777,8982,41018,3,0.0838808075089787,0.0838567306780645,0.289663410276134
6,24,20.7283096313477,-20.7287158966064,9374,40626,3,0.0563966145483629,0.0563811740824592,0.237512229669906
6,25,18.5406055450439,-18.5410118103027,9764,40236,3,0.0437386420650782,0.0437271946089991,0.209165227793763
6,26,29.9898815155029,-29.9902877807617,10155,39845,3,0.111111566224657,0.111083717971984,0.333375796150198
6,27,14.2498254776001,-14.2502326965332,10545,39455,3,0.0243972711878755,0.0243914046997705,0.156215041167476
6,28,-15.8680562973022,15.8676490783691,10936,39064,3,0.0294630037355639,0.029456196149832,0.171667739819072
6,29,-40.4260597229004,40.425651550293,11326,38674,3,0.186508486982508,0.186467009794439,0.431914312562856
6,30,-39.7619552612305,39.761547088623,11717,38283,3,0.176192689432334,0.176154923344587,0.419798122455072
6,31,-48.9806823730469,48.9802742004395,12107,37893,3,0.261416208312487,0.261362119183817,0.511341675042189
6,32,-27.2169399261475,27.2165336608887,12499,37501,3,0.0790024172998689,0.0789866193154557,0.281101793740295
6,33,-23.2946834564209,23.2942771911621,12889,37111,3,0.0567118451608229,0.0567008685892006,0.23816553876951
6,34,-27.1733531951904,27.1729469299316,13280,36720,3,0.0756956302311727,0.0756814327205512,0.275154193871702
6,35,-35.5405578613281,35.5401496887207,13670,36330,3,0.127146027899355,0.127122887944703,0.356607868766426
6,36,-28.2769756317139,28.2765693664551,14061,35939,3,0.0790994428284687,0.079085458557806,0.281271096225505
6,37,-15.6044626235962,15.6040554046631,14451,35549,3,0.0236952399951659,0.023691165500082,0.153945819011094
6,38,-23.6365547180176,23.6361484527588,14843,35157,3,0.0535214300760472,0.0535124698339453,0.23136635844148
6,39,-6.72350120544434,6.72309446334839,15233,34767,3,0.00426698804798138,0.00426629167303688,0.0653275174531623
6,40,-12.9281349182129,12.9277276992798,15624,34376,3,0.0155566637986925,0.0155541863406221,0.124736288430313
6,41,-24.4918994903564,24.4914932250977,16014,33986,3,0.055098893303675,0.0550903210202603,0.234749796423709
6,42,-42.5770950317383,42.5766868591309,16405,33595,3,0.16443806777753,0.164413049600435,0.405540490902643
6,43,-56.956169128418,56.9557609558105,16795,33205,3,0.2908045987976,0.290761284311285,0.539303179794483
6,44,-56.03955078125,56.0391426086426,17186,32814,3,0.278393918438826,0.278353283803978,0.527668986207839
6,45,-50.7241630554199,50.7237548828125,17577,32423,3,0.225702926440502,0.225670609957266,0.47511603588126
6,46,-49.1229286193848,49.1225204467773,17969,32031,3,0.209594770715401,0.209565303471183,0.457847400454613
6,47,-39.6256637573242,39.6252555847168,18359,31641,3,0.135132736762827,0.135114061374798,0.367629453025947
6,48,-35.8169364929199,35.8165283203125,18750,31250,3,0.109454296165482,0.109439412578054,0.330861272706633
6,49,-47.570255279541,47.5698471069336,19141,30859,3,0.191528529738875,0.191502878586637,0.437669035147561
6,50,-76.0511016845703,76.0506973266602,19532,30468,3,0.485882445906568,0.485818290318692,0.697098708911889
6,51,-77.1486129760742,77.1482086181641,19923,30077,3,0.496567840323771,0.496503134738674,0.704721614782368
6,52,-77.7735366821289,77.7731323242188,20315,29685,3,0.501443586997651,0.501379042295939,0.708172394271679
6,53,-93.9396362304688,93.9392318725586,20705,29295,3,0.727347893667298,0.727255315298353,0.85290121574618
6,54,-103.193405151367,103.193000793457,21096,28904,3,0.873091324352289,0.872981330215087,0.934452423801534
6,55,-122.410652160645,122.410247802734,21486,28514,3,1.22275448786407,1.2226018622171,1.10585131575828
6,56,-103.837013244629,103.836608886719,21877,28123,3,0.876132360906242,0.876023905490407,0.936077363121933
6,57,-106.342704772949,106.342300415039,22267,27733,3,0.915528786955235,0.915416279913711,0.956891481738743
6,58,-106.264511108398,106.264106750488,22658,27342,3,0.911255404927174,0.91114413175826,0.954655273742981
6,59,-103.811683654785,103.811279296875,23048,26952,3,0.867329103220074,0.867223759822955,0.931361615814966
6,60,-97.9151382446289,97.9147338867188,23439,26561,3,0.769895860734974,0.769802761342165,0.877490154581325
6,61,-103.87410736084,103.87370300293,23829,26171,3,0.864976933596279,0.864872692503293,0.930097407400537
6,62,-105.129333496094,105.128929138184,24220,25780,3,0.884925974079725,0.884819588823222,0.94076159154556
6,63,-91.2703475952148,91.2699432373047,24610,25390,3,0.666501401751887,0.666421392251212,0.816444377075607
6,64,-100.558944702148,100.558540344238,25001,24999,3,0.80886779285973,0.80877074037059,0.89942473670406
6,65,-95.8040084838867,95.8036041259766,25391,24609,3,0.73436098261492,0.734272826769707,0.857000086956828
6,66,-71.3354721069336,71.3350677490234,25782,24218,3,0.407447307266879,0.407398323727095,0.638354366082194
6,67,-55.7107276916504,55.710319519043,26172,23828,3,0.248809805042582,0.248779819980722,0.498838444507334
6,68,-52.9213981628418,52.9209899902344,26563,23437,3,0.224904114651473,0.224876917674903,0.474269243064832
6,69,-56.5995445251465,56.5991363525391,26953,23047,3,0.25782096827855,0.25778965369151,0.50779157798203
6,70,-46.2014656066895,46.201057434082,27344,22656,3,0.172257839134654,0.172236804166877,0.415064906576543
6,71,-44.4222068786621,44.4217987060547,27734,22266,3,0.159756209866098,0.159736577509063,0.399719707590257
6,72,-21.7214546203613,21.7210483551025,28125,21875,3,0.0383393122218694,0.0383345660657767,0.195816390952285
6,73,-11.777081489563,11.7766742706299,28515,21485,3,0.0113178853152206,0.0113164725789736,0.106392190633674
6,74,-21.75124168396,21.7508354187012,28906,21094,3,0.0387906514883594,0.0387857643211992,0.196965832751071
6,75,-8.94199848175049,8.94159126281738,29296,20704,3,0.00659019314089884,0.00658935431095907,0.0811851715378018
6,76,-14.4472742080688,14.4468669891357,29687,20313,3,0.0173033825822186,0.017301155208614,0.131550789593139
6,77,3.64727187156677,-3.6476788520813,30078,19922,3,0.0011100079611462,0.00110986331327642,0.0333189529827674
6,78,2.88074612617493,-2.88115310668945,30469,19531,3,0.000697292062269613,0.000697199986582874,0.026408031924328
6,79,15.1609354019165,-15.1613426208496,30859,19141,3,0.0194550233819399,0.0194524177874509,0.139490606584962
6,80,16.1609401702881,-16.1613464355469,31250,18750,3,0.0222846872029832,0.0222816569236134,0.149290716035752
6,81,17.8438301086426,-17.8442363739014,31640,18360,3,0.0274024569571964,0.0273986700795851,0.165548314271716
6,82,19.6381225585938,-19.6385288238525,32031,17969,3,0.0334985476610963,0.0334938380358807,0.183038951998038
6,83,11.1429834365845,-11.1433906555176,32421,17579,3,0.0108920794814344,0.0108905200753943,0.104372597508947
6,84,10.2358493804932,-10.2362565994263,32812,17188,3,0.00928793178194338,0.00928657623232203,0.0963809500338763
6,85,0.664796113967896,-0.665203094482422,33202,16798,3,3.96472888830485e-05,3.96413835335128e-05,0.00629707829967994
6,86,-12.6118249893188,12.6114177703857,33593,16407,3,0.0144265668243344,0.0144243721862024,0.120119781036997
6,87,-37.291015625,37.2906074523926,33983,16017,3,0.127720765663917,0.127700898509116,0.357408220260202
6,88,-51.6992950439453,51.6988868713379,34374,15626,3,0.248763970163816,0.24872435884161,0.498802152956901
6,89,-52.6362342834473,52.6358261108398,34764,15236,3,0.261494988163661,0.261452321054582,0.511407530483959
6,90,-37.9463768005371,37.9459686279297,35155,14845,3,0.137931689783317,0.137908601346218,0.3714226461672
6,91,-43.7293128967285,43.7289047241211,35546,14454,3,0.186061316898859,0.186029329903855,0.431385337481351
6,92,-49.772144317627,49.7717361450195,35937,14063,3,0.245042274304969,0.244998958997595,0.495061205580077
6,93,-36.1254463195801,36.1250381469727,36327,13673,3,0.131346026605669,0.131322127860681,0.362449899572185
6,94,-26.436372756958,26.4359664916992,36718,13282,3,0.0716374288179486,0.0716239947047918,0.267676792888115
6,95,-10.106071472168,10.1056642532349,37108,12892,3,0.0106717801392073,0.0106697151611097,0.10331430451275
6,96,-5.00002717971802,4.99962043762207,37499,12501,3,0.00266569502405602,0.00266516207571055,0.0516355311677371
6,97,-4.97644090652466,4.97603416442871,37889,12111,3,0.00269755883348506,0.0026970008998806,0.0519434007599645
6,98,-4.72429990768433,4.72389316558838,38280,11720,3,0.00248653774233967,0.00248600492736394,0.0498705391139036
6,99,-9.55468273162842,9.55427551269531,38670,11330,3,0.0104153357925877,0.0104130204762392,0.102066897786416
6,100,-10.9395666122437,10.9391593933105,39061,10939,3,0.0139998592963229,0.0139966255829355,0.118334668448482
6,101,-17.7647876739502,17.7643814086914,39451,10549,3,0.0379053633162133,0.037896252495949,0.194716399737808
6,102,-26.9864120483398,26.9860057830811,39842,10158,3,0.0899480410187597,0.0899255043920488,0.299950968148919
6,103,-27.4877262115479,27.4873199462891,40233,9767,3,0.096112540452527,0.0960873939663774,0.310060790039019
6,104,-17.5093898773193,17.5089836120605,40624,9376,3,0.0402324498975095,0.0402214375235465,0.200607739847172
6,105,-9.12398815155029,9.12358093261719,41014,8986,3,0.0112897537749217,0.0112865148279645,0.106268497925658
6,106,-12.6040754318237,12.6036682128906,41405,8595,3,0.0223120343789905,0.0223053099786059,0.149394647851205
6,107,12.463282585144,-12.4636898040771,41795,8205,3,0.0226421609168611,0.0226349768337011,0.150497000900905
6,108,6.45076513290405,-6.451171875,42186,7814,3,0.00631032079663019,0.00630820742523933,0.0794508330732996
6,109,17.8040637969971,-17.8044700622559,42576,7424,3,0.0501266169435932,0.0501088518103194,0.223929427220173
6,110,22.2926807403564,-22.2930870056152,42967,7033,3,0.0821994907361474,0.0821685664045349,0.28675848148957
6,111,35.4108009338379,-35.4112091064453,43357,6643,3,0.217596891651467,0.217509721696173,0.466566283116661
6,112,34.7604026794434,-34.7608108520508,43748,6252,3,0.220793020010001,0.220698476080502,0.4699868130498
6,113,13.1358003616333,-13.1362075805664,44138,5862,3,0.0333310334617342,0.0333157181778008,0.182609845808286
6,114,30.5417041778564,-30.5421104431152,44529,5471,3,0.191355938626826,0.191261135491628,0.437550898471771
6,115,20.2451992034912,-20.24560546875,44920,5080,3,0.0897621037936384,0.0897139015538631,0.299683719831289
6,116,7.69648742675781,-7.69689416885376,45311,4689,3,0.013933442711983,0.0139252831424217,0.118074582627564
6,117,3.58604693412781,-3.58645391464233,45701,4299,3,0.00327129364160615,0.00326919014905859,0.0572136215214727
6,118,8.28903484344482,-8.28944206237793,46092,3908,3,0.0190602128009939,0.0190466386969147,0.138107916424174
6,119,31.506950378418,-31.5073566436768,46482,3518,3,0.30329580638014,0.30305420599125,0.550942464670591
6,120,27.6399593353271,-27.6403656005859,46873,3127,3,0.260383823943215,0.260148832481734,0.510508597059442
6,121,25.1175956726074,-25.1180019378662,47263,2737,3,0.243608317633458,0.243355360308742,0.493823387352528
6,122,5.27520942687988,-5.27561616897583,47656,2344,3,0.0124424911269862,0.0124272963880255,0.111614087123499
6,123,11.6213064193726,-11.6217136383057,48046,1954,3,0.0718267285856469,0.0717207544860229,0.26820301875982
6,124,-4.05236291885376,4.05195617675781,48437,1563,3,0.0108232685473005,0.0108031627651783,0.104131703857775
6,125,22.5467662811279,-22.5471725463867,48828,1172,3,0.443070097442415,0.441964795135772,0.666466926396926
6,126,-1.13173842430115,1.13133144378662,49219,781,3,0.00165856086351321,0.00165231231581686,0.0408023656340612
6,127,-11.3583507537842,11.3579435348511,49609,391,3,0.330018902471521,0.327525711110037,0.57665507238329
7,0,-18.4327945709229,18.4323883056641,391,49609,3,0.869203316785532,0.862636746974637,0.935852484469426
7,1,-29.1866283416748,29.186222076416,781,49219,3,1.10386118879524,1.09970239730264,1.05263275066242
7,2,-39.3557548522949,39.3553466796875,1171,48829,3,1.35103247874433,1.34765919791368,1.16379302417648
7,3,-30.3589820861816,30.3585758209229,1562,48438,3,0.607951203742664,0.606821095518714,0.780437964616197
7,4,-31.9460525512695,31.9456462860107,1952,48048,3,0.543258957819532,0.542456577201416,0.737605941738386
7,5,-46.6531944274902,46.6527862548828,2343,47657,3,0.973424978601983,0.972235712603797,0.98722626552564
7,6,-50.0680847167969,50.0676765441895,2733,47267,3,0.969263794490764,0.968255787577196,0.985024289443833
7,7,-37.0483169555664,37.047908782959,3124,46876,3,0.468222484281091,0.467799493920966,0.684577137446597
7,8,-38.9415473937988,38.9411392211914,3514,46486,3,0.463794199834984,0.463424302352814,0.681296112247166
7,9,-52.890754699707,52.8903465270996,3905,46095,3,0.776505403330536,0.775951949092776,0.881509643920119
7,10,-66.0446090698242,66.0442047119141,4295,45705,3,1.11029344884101,1.10957881057153,1.05404390201846
7,11,-58.655632019043,58.6552238464355,4686,45314,3,0.809654255312999,0.809179789284965,0.900071663561417
