feat,bin,sumLeft,sumRight,weightLeft,weightRight,lambda,cosNum_term,cosDen_term,gain
5,86,29.449475682122284,-29.449686597145046,33593.0,16407.0,3.0,0.07866567550252884,0.07865370837691257,0.28049535548550136
5,87,16.60195641872997,-16.602167333752732,33984.0,16016.0,3.0,0.02531628187000358,0.02531234362874379,0.159123287811677
5,88,6.972570376834483,-6.972781291857245,34375.0,15625.0,3.0,0.004525243804561372,0.004524523186575365,0.06727528920279538
5,89,14.415431734538288,-14.41564264956105,34765.0,15235.0,3.0,0.01961456051944394,0.01961135986342403,0.14006342027033436
5,90,10.019480754752294,-10.019691669775057,35156.0,14844.0,3.0,0.009617233932669101,0.009615623977842316,0.09807570625314124
5,91,15.584504622514942,-15.584715537537704,35546.0,14454.0,3.0,0.02363256755172793,0.0236285046980322,0.1537420928178738
5,92,-7.170270653659827,7.170059738637065,35937.0,14063.0,3.0,0.00508541226233596,0.005084513336596132,0.0713183801484792
5,93,-5.491331495097256,5.491120580074494,36327.0,13673.0,3.0,0.003034790472537588,0.0030342382891327853,0.05509394482546191
5,94,-14.73242952254077,14.732218607518007,36718.0,13282.0,3.0,0.02224772825108031,0.022243556150015838,0.1491707113835781
5,95,-15.353894457119168,15.353683542096405,37109.0,12891.0,3.0,0.02463476012872396,0.02462999290001796,0.15696983238872744
5,96,-29.36943829387019,29.369227378847427,37500.0,12500.0,3.0,0.09198742849379479,0.09196903560913994,0.3033246199319173
5,97,-29.257051256732666,29.256840341709903,37890.0,12110.0,3.0,0.0932540644914922,0.09323477469777372,0.3054068733283019
5,98,-21.824597916842322,21.82438700181956,38281.0,11719.0,3.0,0.05307489797836556,0.05306352378770397,0.23040458894538132
5,99,-20.825884565289016,20.825673650266253,38671.0,11329.0,3.0,0.04948762004118202,0.049476617841811094,0.22248286380557641
5,100,-18.739978974146652,18.73976805912389,39062.0,10938.0,3.0,0.04108732160825113,0.041077830161887326,0.2027234945626905
5,101,-1.8715873917535646,1.871376476730802,39452.0,10548.0,3.0,0.000420697018296761,0.00042059589290995144,0.020513365594107467
5,102,-6.03559001297981,6.035379097957048,39843.0,10157.0,3.0,0.004499445069341328,0.004498317610249242,0.06708630867039826
5,103,-2.326379075908335,2.3261681608855724,40234.0,9766.0,3.0,0.000688404996659384,0.0006882248686902591,0.02624090645867836
5,104,1.8451357057492714,-1.845346620772034,40625.0,9375.0,3.0,0.0004469137687543725,0.00044679142105914955,0.021143229411630375
5,105,-10.281113214587094,10.280902299564332,41015.0,8985.0,3.0,0.014336734376559577,0.014332620740019647,0.119753284688827
5,106,-14.213289193372475,14.213078278349712,41406.0,8594.0,3.0,0.028376508559099144,0.028367955306563886,0.16847867636747008
5,107,5.748763983923709,-5.7489748989464715,41796.0,8204.0,3.0,0.0048177846805932305,0.004816255848075573,0.06942127914703726
5,108,2.5138722612464335,-2.514083176269196,42187.0,7813.0,3.0,0.0009584642860129233,0.0009581432424004203,0.030964260643474534
5,109,-2.6557257792155724,2.65551486419281,42577.0,7423.0,3.0,0.0011152422992805923,0.0011148470024206884,0.03340116369683659
5,110,0.6393747389374766,-0.6395856539602391,42968.0,7032.0,3.0,6.766119915685545e-05,6.763573847839131e-05,0.00822719085834847
5,111,-8.658712135482347,8.658501220459584,43359.0,6641.0,3.0,0.013012820641664077,0.013007605981872911,0.11409661428796428
5,112,-11.114278039720375,11.114067124697613,43750.0,6250.0,3.0,0.022577400832404018,0.022567729822442498,0.1502899730078805
5,113,-19.228168443602044,19.22795752857928,44140.0,5860.0,3.0,0.0714344660565462,0.07140163064886511,0.2673337175969738
5,114,-26.42411570920376,26.423904794181,44531.0,5469.0,3.0,0.14327785580473154,0.1432068439287547,0.37861445151145096
5,115,-38.54940959130181,38.54919867627905,44921.0,5079.0,3.0,0.3254919332438249,0.3253171075889714,0.5706722814804613
5,116,-32.226400459359866,32.2261895443371,45312.0,4688.0,3.0,0.24430544520236314,0.2441623458544718,0.49441746370685463
5,117,-27.301157080044504,27.30094616502174,45702.0,4298.0,3.0,0.1896028822736225,0.1894809364932118,0.43557422620681585
5,118,-8.651876880263444,8.651665965240682,46093.0,3907.0,3.0,0.02076745415824971,0.02075266031843195,0.1441605304654303
5,119,-21.318524514121236,21.318313599098474,46484.0,3516.0,3.0,0.13892411129291402,0.13881338009788727,0.3728738805789767
5,120,-8.651580297882902,8.651369382860139,46875.0,3125.0,3.0,0.02552450523864594,0.025501454389089788,0.1598360939335724
5,121,4.661443537770538,-4.6616544527933,47265.0,2735.0,3.0,0.008396522389833863,0.00838779691350639,0.09168018838828548
5,122,15.386765310744522,-15.386976225767285,47656.0,2344.0,3.0,0.1058449417160828,0.1057156848681618,0.32553702800795
5,123,4.969060586154228,-4.969271501176991,48046.0,1954.0,3.0,0.013132002164660251,0.013112627025273722,0.11467957940556389
