seed,mlx_rmse,cpu_rmse,ratio,drift_pct,wall_secs
42,0.296596,0.1936264502915649,1.5317948531999757,53.17948531999757,1.0941402909811586
43,0.295934,0.19357117632361942,1.5288123243372072,52.88123243372071,0.8704586669337004
44,0.295666,0.19320460496205977,1.5303258432067957,53.032584320679575,0.8743691248819232
