seed,mlx_rmse,cpu_rmse,ratio,drift_pct,wall_secs,pass
42,0.244326,0.1859992137480563,1.31358619790162,31.358619790161985,2.280839417129755,False
43,0.238022,0.18680429569685034,1.2741784074723141,27.417840747231402,2.2953743329271674,False
44,0.242145,0.18867654273543533,1.283386882594827,28.3386882594827,2.2678649169392884,False
45,0.243677,0.18713517936248164,1.3021442618653578,30.214426186535785,2.2556767500936985,False
46,0.246378,0.18774096344749197,1.3123294750157595,31.232947501575943,2.236937333829701,False
