seed,mlx_rmse,cpu_rmse,ratio,drift_pct,wall_secs
42,0.296595,0.1936264502915649,1.5317896886163223,53.178968861632235,0.8768201670609415
43,0.295936,0.19357117632361942,1.5288226564539922,52.88226564539923,0.8815153751056641
44,0.295662,0.19320460496205977,1.530305139766519,53.0305139766519,0.8873809999786317
45,0.295509,0.19250457524534795,1.535075203399049,53.50752033990489,0.870804209029302
46,0.297129,0.1930570363990898,1.5390736620745145,53.907366207451446,0.8755482090637088
