feat,bin,sumLeft,sumRight,weightLeft,weightRight,lambda,cosNum_term,cosDen_term,gain
1,23,4089.9072265625,-4089.90747070312,9369,40606,3,2196.73307685098,2196.13132123332,46.8757399659351
1,24,4194.94384765625,-4194.94384765625,9759,40216,3,2240.20196228975,2239.61534285027,47.3369700697211
1,25,4279.654296875,-4279.654296875,10150,39825,3,2263.80718598127,2263.23951947732,47.5854494028113
1,26,4378.13818359375,-4378.13818359375,10540,39435,3,2304.11834300698,2303.56403632943,48.0070076454194
1,27,4470.84326171875,-4470.84326171875,10931,39044,3,2340.00663295434,2339.4657208053,48.3792070022719
1,28,4534.6806640625,-4534.6806640625,11321,38654,3,2347.85002220788,2347.32766303538,48.460009261481
1,29,4608.48974609375,-4608.48974609375,11712,38263,3,2367.91894395744,2367.41117947829,48.6664855659659
1,30,4698.3408203125,-4698.3408203125,12102,37873,3,2406.38479351875,2405.88669187123,49.0599938676161
1,31,4782.99560546875,-4782.99560546875,12493,37482,3,2441.04830195926,2440.55993797567,49.4119091279226
1,32,4855.20849609375,-4855.20849609375,12883,37092,3,2464.83134116402,2464.35405462911,49.651875293265
1,33,4938.66015625,-4938.66015625,13273,36702,3,2501.6742200451,2501.20475887588,50.0214330995162
1,34,5015.4384765625,-5015.4384765625,13663,36312,3,2533.3505610202,2532.88926884627,50.3369837912949
1,35,5106.91455078125,-5106.91455078125,14054,35921,3,2581.3375027818,2580.88091369503,50.8113586970936
1,36,5183.9208984375,-5183.9208984375,14444,35531,3,2616.3744672865,2615.9243563363,51.1549084222167
1,37,5259.58740234375,-5259.58740234375,14835,35140,3,2651.51503947235,2651.07090149717,51.497177125107
1,38,5329.98828125,-5329.98828125,15225,34750,3,2683.00993542894,2682.57184449359,51.8020086281309
1,39,5393.99267578125,-5393.99267578125,15616,34359,3,2709.53014718278,2709.09842722141,52.0572947428382
1,40,5461.93798828125,-5461.93798828125,16006,33969,3,2741.65719309808,2741.23043498747,52.3649120847817
1,41,5522.86474609375,-5522.86474609375,16397,33578,3,2768.19247294527,2767.77110576328,52.6176197131384
1,42,5572.18701171875,-5572.18701171875,16787,33188,3,2784.74398711308,2784.3290098132,52.7746058844717
1,43,5629.3193359375,-5629.3193359375,17178,32797,3,2810.57015941187,2810.15973385618,53.0186820367168
1,44,5686.80419921875,-5686.80419921875,17568,32407,3,2838.35022493673,2837.94361912534,53.2799858202355
1,45,5739.4072265625,-5739.4072265625,17959,32016,3,2862.70479404134,2862.3021030418,53.5080138081633
1,46,5784.57421875,-5784.57421875,18349,31626,3,2881.23627910519,2880.83787913362,53.6808600357029
1,47,5829.04736328125,-5829.04736328125,18740,31235,3,2900.53281773536,2900.13819729721,53.8602589287253
1,48,5878.0966796875,-5878.0966796875,19130,30845,3,2925.95947646869,2925.56739035936,54.0957633750149
1,49,5903.10107421875,-5903.10107421875,19520,30455,3,2928.98699378189,2928.60002896435,54.1236917599886
1,50,5934.08203125,-5934.08203125,19910,30065,3,2939.48194470793,2939.09868453042,54.2205242953513
1,51,5962.12158203125,-5962.12158203125,20301,29674,3,2948.52623146126,2948.14647040914,54.3038308172795
1,52,5996.2412109375,-5996.2412109375,20691,29284,3,2965.13040998822,2964.75277552676,54.4564788849845
1,53,5994.80615234375,-5994.80615234375,21082,28893,3,2948.11143823418,2947.73981044052,54.2999365826493
1,54,6010.3037109375,-6010.3037109375,21472,28503,3,2949.36365519307,2948.99530118216,54.3114357683025
1,55,6021.06396484375,-6021.06396484375,21863,28112,3,2947.43333751472,2947.06827345102,54.2936317333831
1,56,6035.56201171875,-6035.56201171875,22253,27722,3,2950.67723737679,2950.31443660709,54.3234763501027
1,57,6065.17626953125,-6065.17626953125,22644,27331,3,2970.1468694713,2969.78398975826,54.5023833747189
1,58,6096.55322265625,-6096.55322265625,23034,26941,3,2992.85508033047,2992.49138344784,54.7103173214663
1,59,6082.11181640625,-6082.11181640625,23425,26550,3,2972.11035318623,2971.75076388408,54.5203630398732
1,60,6094.59765625,-6094.59765625,23815,26160,3,2979.21735734344,2978.85813734074,54.5854982634071
1,61,6103.92138671875,-6103.92138671875,24206,25769,3,2984.68038355245,2984.32138428645,54.635514329091
1,62,6105.09228515625,-6105.09228515625,24596,25379,3,2983.6378996038,2983.27955110012,54.6259671873362
1,63,6093.0966796875,-6093.0966796875,24987,24988,3,2971.19522721678,2970.83854825122,54.5119431776673
1,64,6088.82470703125,-6088.82470703125,25377,24598,3,2967.75130564945,2967.39486698107,54.4803431260549
1,65,6088.044921875,-6088.044921875,25767,24208,3,2969.1592495558,2968.80212075232,54.4932695047719
1,66,6083.50830078125,-6083.50830078125,26157,23818,3,2968.35215087895,2967.99424900472,54.4858706079984
1,67,6076.01318359375,-6076.01318359375,26548,23427,3,2966.12319310862,2965.76433535842,54.4654210878851
1,68,6081.11962890625,-6081.11962890625,26938,23037,3,2977.66508416824,2977.30324677216,54.5713016661607
1,69,6064.25390625,-6064.25390625,27329,22646,3,2969.19862312269,2968.83587014835,54.4936823899863
1,70,6070.0244140625,-6070.0244140625,27719,22256,3,2984.39021982025,2984.0232931398,54.6329313840963
1,71,6066.857421875,-6066.857421875,28110,21865,3,2992.37667290924,2992.00605707341,54.7060082134747
1,72,6047.36328125,-6047.36328125,28500,21475,3,2985.74454457046,2985.37167203888,54.6453791612224
1,73,6034.37255859375,-6034.37255859375,28891,21084,3,2987.07903739392,2986.70251633551,54.6576216635774
1,74,6006.70849609375,-6006.70849609375,29281,20694,3,2975.36503953868,2974.98613290901,54.5503803325649
1,75,5967.84033203125,-5967.84033203125,29672,20303,3,2954.09339744637,2953.71294222437,54.3550724557808
1,76,5921.13525390625,-5921.13525390625,30062,19913,3,2926.52055269646,2926.13901974907,54.1008515218669
1,77,5887.51220703125,-5887.51220703125,30453,19522,3,2913.43059031921,2913.04570775893,53.9797695783489
